<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
11.09.2025 08:50:43	136,6	26,8	13,0	2696,1	246,3	46,3
11.09.2025 08:50:49	233,3	24,5	12,5	2892,8	354,2	45,0
11.09.2025 08:50:55	58,6	22,7	13,2	1138,5	94,8	29,1
11.09.2025 08:51:01	135,6	27,2	13,8	4030,7	315,2	58,7
11.09.2025 08:51:07	69,2	21,1	13,6	2747,2	211,9	25,7
11.09.2025 08:51:13	126,4	23,8	12,8	2839,6	235,0	30,4
11.09.2025 08:51:19	137,7	20,6	12,7	2077,8	214,6	34,0
11.09.2025 08:51:25	223,8	22,3	12,8	2497,6	311,4	40,8
11.09.2025 08:51:31	159,1	23,9	12,7	3067,3	309,1	42,7
11.09.2025 08:51:37	230,1	24,0	12,4	2555,4	314,4	42,5
11.09.2025 08:51:43	89,8	22,1	12,8	1176,3	130,5	36,1
11.09.2025 08:51:49	60,9	22,3	13,6	1132,0	97,1	35,0
11.09.2025 08:51:55	91,7	20,8	12,5	1869,3	163,3	26,5
11.09.2025 08:52:01	102,3	25,5	12,9	184,7	108,9	42,7
11.09.2025 08:52:07	177,9	23,4	13,0	2468,3	296,7	42,6
11.09.2025 08:52:13	207,0	19,9	12,7	1509,9	296,3	31,4
11.09.2025 08:52:19	156,2	21,5	12,8	1866,2	276,9	31,3
11.09.2025 08:52:25	189,2	20,7	12,3	1434,5	237,2	33,0
11.09.2025 08:52:31	115,8	22,1	12,7	212,5	125,7	31,0
11.09.2025 08:52:37	129,2	23,1	12,8	4023,8	308,4	53,4
11.09.2025 08:52:43	120,2	24,7	12,7	2334,9	191,6	42,7
11.09.2025 08:52:49	150,7	21,4	12,8	1317,8	196,1	40,7
11.09.2025 08:52:55	124,7	21,1	11,8	222,4	135,6	35,7
11.09.2025 08:53:01	82,1	22,0	12,2	2229,8	152,2	36,3
11.09.2025 08:53:07	166,6	24,0	12,7	2171,4	243,5	38,2
11.09.2025 08:53:13	142,6	21,5	12,6	4553,5	318,5	31,7
11.09.2025 08:53:19	263,0	19,0	12,3	1740,2	359,6	35,5
11.09.2025 08:53:25	242,5	18,8	11,9	2580,3	329,3	35,3
11.09.2025 08:53:31	144,5	21,3	12,0	1369,6	185,3	33,4
11.09.2025 08:53:37	97,6	22,8	11,8	1662,5	174,1	43,4
