testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
1134;"11.09.2025";"08:57:27";1855,14;1001,20;24,67;73,29
1135;"11.09.2025";"08:57:28";1855,14;1001,20;24,67;73,29
1136;"11.09.2025";"08:57:29";1872,77;1001,22;24,69;73,37
1137;"11.09.2025";"08:57:30";1872,77;1001,22;24,69;73,37
1138;"11.09.2025";"08:57:31";1872,77;1001,22;24,69;73,37
1139;"11.09.2025";"08:57:32";1882,12;1001,22;24,69;73,37
1140;"11.09.2025";"08:57:33";1882,12;1001,22;24,69;73,37
1141;"11.09.2025";"08:57:34";1882,12;1001,22;24,73;73,46
1142;"11.09.2025";"08:57:35";1882,12;1001,22;24,73;73,46
1143;"11.09.2025";"08:57:36";1897,40;1001,35;24,74;73,71
1144;"11.09.2025";"08:57:37";1897,40;1001,35;24,74;73,71
1145;"11.09.2025";"08:57:38";1897,40;1001,35;24,74;73,71
1146;"11.09.2025";"08:57:39";1910,35;1001,20;24,72;73,96
1147;"11.09.2025";"08:57:40";1910,35;1001,20;24,72;73,96
1148;"11.09.2025";"08:57:41";1929,69;1001,22;24,74;74,18
1149;"11.09.2025";"08:57:42";1929,69;1001,22;24,74;74,18
1150;"11.09.2025";"08:57:43";1929,69;1001,22;24,74;74,18
1151;"11.09.2025";"08:57:44";1945,71;1001,22;24,73;74,28
1152;"11.09.2025";"08:57:45";1945,71;1001,22;24,73;74,28
1153;"11.09.2025";"08:57:46";1966,42;1001,13;24,73;74,28
1154;"11.09.2025";"08:57:47";1966,42;1001,13;24,73;74,28
1155;"11.09.2025";"08:57:48";1966,42;1001,13;24,73;74,31
1156;"11.09.2025";"08:57:49";1966,42;1001,13;24,73;74,31
1157;"11.09.2025";"08:57:50";1966,42;1001,13;24,73;74,31
1158;"11.09.2025";"08:57:51";1984,65;1001,18;24,73;74,22
1159;"11.09.2025";"08:57:52";1984,65;1001,18;24,73;74,22
1160;"11.09.2025";"08:57:53";2006,49;1001,18;24,73;74,17
1161;"11.09.2025";"08:57:54";2006,49;1001,18;24,73;74,17
1162;"11.09.2025";"08:57:55";2006,49;1001,18;24,73;74,17
1163;"11.09.2025";"08:57:56";2019,49;1001,07;24,75;74,14
1164;"11.09.2025";"08:57:57";2019,49;1001,07;24,75;74,14
1165;"11.09.2025";"08:57:58";2037,18;1001,05;24,74;74,22
1166;"11.09.2025";"08:57:59";2037,18;1001,05;24,74;74,22
1167;"11.09.2025";"08:58:00";2049,72;1001,28;24,74;74,22
1168;"11.09.2025";"08:58:01";2049,72;1001,28;24,74;74,22
1169;"11.09.2025";"08:58:02";2049,72;1001,28;24,74;74,22
1170;"11.09.2025";"08:58:03";2049,72;1001,28;24,75;74,28
1171;"11.09.2025";"08:58:04";2049,72;1001,28;24,75;74,28
1172;"11.09.2025";"08:58:05";2064,96;1001,28;24,74;74,34
1173;"11.09.2025";"08:58:06";2064,96;1001,28;24,74;74,34
1174;"11.09.2025";"08:58:07";2064,96;1001,28;24,74;74,34
1175;"11.09.2025";"08:58:08";2076,11;1001,22;24,75;74,43
1176;"11.09.2025";"08:58:09";2076,11;1001,22;24,75;74,43
1177;"11.09.2025";"08:58:10";2088,43;1001,15;24,76;74,52
1178;"11.09.2025";"08:58:11";2088,43;1001,15;24,76;74,52
1179;"11.09.2025";"08:58:12";2097,20;1001,20;24,77;74,61
1180;"11.09.2025";"08:58:13";2097,20;1001,20;24,77;74,61
1181;"11.09.2025";"08:58:14";2097,20;1001,20;24,77;74,61
1182;"11.09.2025";"08:58:15";2110,10;1001,22;24,77;74,61
1183;"11.09.2025";"08:58:16";2110,10;1001,22;24,77;74,61
1184;"11.09.2025";"08:58:17";2110,10;1001,22;24,80;74,98
1185;"11.09.2025";"08:58:18";2110,10;1001,22;24,80;74,98
1186;"11.09.2025";"08:58:19";2119,05;1001,13;24,82;75,53
1187;"11.09.2025";"08:58:20";2119,05;1001,13;24,82;75,53
1188;"11.09.2025";"08:58:21";2119,05;1001,13;24,82;75,53
1189;"11.09.2025";"08:58:22";2133,90;1001,13;24,83;76,01
1190;"11.09.2025";"08:58:23";2133,90;1001,13;24,83;76,01
1191;"11.09.2025";"08:58:24";2146,21;1001,24;24,81;76,43
1192;"11.09.2025";"08:58:25";2146,21;1001,24;24,81;76,43
1193;"11.09.2025";"08:58:26";2146,21;1001,24;24,81;76,43
1194;"11.09.2025";"08:58:27";2160,76;1001,07;24,82;76,78
1195;"11.09.2025";"08:58:28";2160,76;1001,07;24,82;76,78
1196;"11.09.2025";"08:58:29";2173,66;1001,18;24,83;76,78
1197;"11.09.2025";"08:58:30";2173,66;1001,18;24,83;76,78
1198;"11.09.2025";"08:58:31";2173,66;1001,18;24,83;76,78
1199;"11.09.2025";"08:58:32";2173,66;1001,18;24,83;76,82
1200;"11.09.2025";"08:58:33";2173,66;1001,18;24,83;76,82
1201;"11.09.2025";"08:58:34";2191,79;1001,09;24,83;76,53
1202;"11.09.2025";"08:58:35";2191,79;1001,09;24,83;76,53
1203;"11.09.2025";"08:58:36";2205,41;1001,18;24,83;76,32
1204;"11.09.2025";"08:58:37";2205,41;1001,18;24,83;76,32
1205;"11.09.2025";"08:58:38";2205,41;1001,18;24,83;76,32
1206;"11.09.2025";"08:58:39";2221,50;1001,13;24,83;76,22
1207;"11.09.2025";"08:58:40";2221,50;1001,13;24,83;76,22
1208;"11.09.2025";"08:58:41";2231,61;1001,07;24,83;76,27
1209;"11.09.2025";"08:58:42";2231,61;1001,07;24,83;76,27
1210;"11.09.2025";"08:58:43";2231,61;1001,07;24,83;76,27
1211;"11.09.2025";"08:58:44";2243,80;1001,20;24,85;76,27
1212;"11.09.2025";"08:58:45";2243,80;1001,20;24,85;76,27
1213;"11.09.2025";"08:58:46";2243,80;1001,20;24,85;76,36
1214;"11.09.2025";"08:58:47";2243,80;1001,20;24,85;76,36
1215;"11.09.2025";"08:58:48";2253,76;1001,20;24,84;76,53
1216;"11.09.2025";"08:58:49";2253,76;1001,20;24,84;76,53
1217;"11.09.2025";"08:58:50";2253,76;1001,20;24,84;76,53
1218;"11.09.2025";"08:58:51";2270,09;1001,15;24,85;76,78
1219;"11.09.2025";"08:58:52";2270,09;1001,15;24,85;76,78
1220;"11.09.2025";"08:58:53";2280,78;1001,13;24,86;77,02
1221;"11.09.2025";"08:58:54";2280,78;1001,13;24,86;77,02
1222;"11.09.2025";"08:58:55";2297,63;1000,96;24,87;77,23
1223;"11.09.2025";"08:58:56";2297,63;1000,96;24,87;77,23
1224;"11.09.2025";"08:58:57";2297,63;1000,96;24,87;77,23
1225;"11.09.2025";"08:58:58";2311,18;1001,15;24,87;77,23
1226;"11.09.2025";"08:58:59";2311,18;1001,15;24,87;77,23
1227;"11.09.2025";"08:59:00";2311,18;1001,15;24,87;77,53
1228;"11.09.2025";"08:59:01";2311,18;1001,15;24,87;77,53
1229;"11.09.2025";"08:59:02";2311,18;1001,15;24,87;77,53
1230;"11.09.2025";"08:59:03";2327,47;1001,11;24,89;77,85
1231;"11.09.2025";"08:59:04";2327,47;1001,11;24,89;77,85
1232;"11.09.2025";"08:59:05";2339,80;1001,18;24,90;78,01
1233;"11.09.2025";"08:59:06";2339,80;1001,18;24,90;78,01
1234;"11.09.2025";"08:59:07";2353,39;1001,24;24,90;78,06
1235;"11.09.2025";"08:59:08";2353,39;1001,24;24,90;78,06
1236;"11.09.2025";"08:59:09";2353,39;1001,24;24,90;78,06
1237;"11.09.2025";"08:59:10";2361,66;1001,11;24,90;78,16
1238;"11.09.2025";"08:59:11";2361,66;1001,11;24,90;78,16
1239;"11.09.2025";"08:59:12";2375,64;1001,18;24,90;78,16
1240;"11.09.2025";"08:59:13";2375,64;1001,18;24,90;78,16
1241;"11.09.2025";"08:59:14";2375,64;1001,18;24,90;78,16
1242;"11.09.2025";"08:59:15";2375,64;1001,18;24,90;78,15
1243;"11.09.2025";"08:59:16";2375,64;1001,18;24,90;78,15
1244;"11.09.2025";"08:59:17";2384,90;1001,11;24,90;78,15
1245;"11.09.2025";"08:59:18";2384,90;1001,11;24,90;78,15
1246;"11.09.2025";"08:59:19";2394,65;1001,11;24,91;78,26
1247;"11.09.2025";"08:59:20";2394,65;1001,11;24,91;78,26
1248;"11.09.2025";"08:59:21";2394,65;1001,11;24,91;78,26
1249;"11.09.2025";"08:59:22";2399,74;1001,15;24,93;78,39
1250;"11.09.2025";"08:59:23";2399,74;1001,15;24,93;78,39
1251;"11.09.2025";"08:59:24";2411,20;1001,18;24,91;78,51
1252;"11.09.2025";"08:59:25";2411,20;1001,18;24,91;78,51
1253;"11.09.2025";"08:59:26";2411,20;1001,18;24,91;78,51
1254;"11.09.2025";"08:59:27";2420,61;1001,07;24,91;78,51
1255;"11.09.2025";"08:59:28";2420,61;1001,07;24,91;78,51
1256;"11.09.2025";"08:59:29";2420,61;1001,07;24,93;78,58
1257;"11.09.2025";"08:59:30";2420,61;1001,07;24,93;78,58
1258;"11.09.2025";"08:59:31";2432,07;1001,11;24,92;78,65
1259;"11.09.2025";"08:59:32";2432,07;1001,11;24,92;78,65
1260;"11.09.2025";"08:59:33";2432,07;1001,11;24,92;78,65
1261;"11.09.2025";"08:59:34";2441,21;1001,11;24,93;78,93
1262;"11.09.2025";"08:59:35";2441,21;1001,11;24,93;78,93
1263;"11.09.2025";"08:59:36";2456,48;1001,18;24,93;79,21
1264;"11.09.2025";"08:59:37";2456,48;1001,18;24,93;79,21
1265;"11.09.2025";"08:59:38";2456,48;1001,18;24,93;79,21
1266;"11.09.2025";"08:59:39";2470,34;1001,11;24,94;79,40
1267;"11.09.2025";"08:59:40";2470,34;1001,11;24,94;79,40
1268;"11.09.2025";"08:59:41";2488,93;1001,18;24,94;79,40
1269;"11.09.2025";"08:59:42";2488,93;1001,18;24,94;79,40
1270;"11.09.2025";"08:59:43";2488,93;1001,18;24,95;79,59
1271;"11.09.2025";"08:59:44";2488,93;1001,18;24,95;79,59
1272;"11.09.2025";"08:59:45";2488,93;1001,18;24,95;79,59
1273;"11.09.2025";"08:59:46";2504,13;1001,11;24,97;79,76
1274;"11.09.2025";"08:59:47";2504,13;1001,11;24,97;79,76
1275;"11.09.2025";"08:59:48";2517,88;1001,09;24,95;79,61
1276;"11.09.2025";"08:59:49";2517,88;1001,09;24,95;79,61
1277;"11.09.2025";"08:59:50";2517,88;1001,09;24,95;79,61
1278;"11.09.2025";"08:59:51";2526,41;1000,96;24,97;79,60
1279;"11.09.2025";"08:59:52";2526,41;1000,96;24,97;79,60
1280;"11.09.2025";"08:59:53";2537,78;1001,15;24,98;79,76
1281;"11.09.2025";"08:59:54";2537,78;1001,15;24,98;79,76
1282;"11.09.2025";"08:59:55";2543,67;1001,30;24,98;79,76
1283;"11.09.2025";"08:59:56";2543,67;1001,30;24,98;79,76
1284;"11.09.2025";"08:59:57";2543,67;1001,30;24,98;79,76
1285;"11.09.2025";"08:59:58";2543,67;1001,30;24,99;80,02
1286;"11.09.2025";"08:59:59";2543,67;1001,30;24,99;80,02
1287;"11.09.2025";"09:00:00";2557,25;1001,05;24,99;80,32
1288;"11.09.2025";"09:00:01";2557,25;1001,05;24,99;80,32
1289;"11.09.2025";"09:00:02";2557,25;1001,05;24,99;80,32
1290;"11.09.2025";"09:00:03";2565,63;1001,13;25,00;80,62
1291;"11.09.2025";"09:00:04";2565,63;1001,13;25,00;80,62
1292;"11.09.2025";"09:00:05";2575,71;1001,15;25,00;80,77
1293;"11.09.2025";"09:00:06";2575,71;1001,15;25,00;80,77
1294;"11.09.2025";"09:00:07";2590,97;1001,20;25,00;80,74
1295;"11.09.2025";"09:00:08";2590,97;1001,20;25,00;80,74
1296;"11.09.2025";"09:00:09";2590,97;1001,20;25,00;80,74
1297;"11.09.2025";"09:00:10";2611,95;1001,13;25,00;80,74
1298;"11.09.2025";"09:00:11";2611,95;1001,13;25,00;80,74
1299;"11.09.2025";"09:00:12";2611,95;1001,13;25,00;80,65
1300;"11.09.2025";"09:00:13";2611,95;1001,13;25,00;80,65
1301;"11.09.2025";"09:00:14";2611,95;1001,13;25,00;80,65
1302;"11.09.2025";"09:00:15";2626,99;1001,09;25,01;80,56
1303;"11.09.2025";"09:00:16";2626,99;1001,09;25,01;80,56
1304;"11.09.2025";"09:00:17";2644,83;1001,13;25,01;80,56
1305;"11.09.2025";"09:00:18";2644,83;1001,13;25,01;80,56
1306;"11.09.2025";"09:00:19";2655,31;1001,11;25,02;80,60
1307;"11.09.2025";"09:00:20";2655,31;1001,11;25,02;80,60
1308;"11.09.2025";"09:00:21";2655,31;1001,11;25,02;80,60
1309;"11.09.2025";"09:00:22";2673,58;1001,20;25,01;80,67
1310;"11.09.2025";"09:00:23";2673,58;1001,20;25,01;80,67
1311;"11.09.2025";"09:00:24";2688,70;1000,92;25,01;80,67
1312;"11.09.2025";"09:00:25";2688,70;1000,92;25,01;80,67
1313;"11.09.2025";"09:00:26";2688,70;1000,92;25,04;80,83
1314;"11.09.2025";"09:00:27";2688,70;1000,92;25,04;80,83
1315;"11.09.2025";"09:00:28";2688,70;1000,92;25,04;80,83
1316;"11.09.2025";"09:00:29";2698,36;1001,22;25,04;80,87
1317;"11.09.2025";"09:00:30";2698,36;1001,22;25,04;80,87
1318;"11.09.2025";"09:00:31";2705,34;1001,18;25,03;80,94
1319;"11.09.2025";"09:00:32";2705,34;1001,18;25,03;80,94
1320;"11.09.2025";"09:00:33";2705,34;1001,18;25,03;80,94
1321;"11.09.2025";"09:00:34";2715,80;1001,13;25,05;81,05
1322;"11.09.2025";"09:00:35";2715,80;1001,13;25,05;81,05
1323;"11.09.2025";"09:00:36";2720,13;1001,18;25,06;81,36
1324;"11.09.2025";"09:00:37";2720,13;1001,18;25,06;81,36
1325;"11.09.2025";"09:00:38";2730,01;1001,03;25,06;81,36
1326;"11.09.2025";"09:00:39";2730,01;1001,03;25,06;81,36
1327;"11.09.2025";"09:00:40";2730,01;1001,03;25,06;81,36
1328;"11.09.2025";"09:00:41";2730,01;1001,03;25,08;81,62
1329;"11.09.2025";"09:00:42";2730,01;1001,03;25,08;81,62
1330;"11.09.2025";"09:00:43";2734,14;1001,11;25,08;81,81
1331;"11.09.2025";"09:00:44";2734,14;1001,11;25,08;81,81
1332;"11.09.2025";"09:00:45";2734,14;1001,11;25,08;81,81
1333;"11.09.2025";"09:00:46";2739,40;1001,22;25,08;81,92
1334;"11.09.2025";"09:00:47";2739,40;1001,22;25,08;81,92
1335;"11.09.2025";"09:00:48";2746,35;1001,13;25,09;81,99
1336;"11.09.2025";"09:00:49";2746,35;1001,13;25,09;81,99
1337;"11.09.2025";"09:00:50";2757,31;1001,11;25,09;81,86
1338;"11.09.2025";"09:00:51";2757,31;1001,11;25,09;81,86
1339;"11.09.2025";"09:00:52";2757,31;1001,11;25,09;81,86
1340;"11.09.2025";"09:00:53";2767,32;1001,18;25,09;81,86
1341;"11.09.2025";"09:00:54";2767,32;1001,18;25,09;81,86
1342;"11.09.2025";"09:00:55";2767,32;1001,18;25,08;81,63
1343;"11.09.2025";"09:00:56";2767,32;1001,18;25,08;81,63
1344;"11.09.2025";"09:00:57";2767,32;1001,18;25,08;81,63
1345;"11.09.2025";"09:00:58";2783,39;1001,18;25,08;81,52
1346;"11.09.2025";"09:00:59";2783,39;1001,18;25,08;81,52
1347;"11.09.2025";"09:01:00";2794,67;1001,18;25,10;81,45
1348;"11.09.2025";"09:01:01";2794,67;1001,18;25,10;81,45
1349;"11.09.2025";"09:01:02";2808,02;1001,18;25,10;81,38
1350;"11.09.2025";"09:01:03";2808,02;1001,18;25,10;81,38
1351;"11.09.2025";"09:01:04";2808,02;1001,18;25,10;81,38
1352;"11.09.2025";"09:01:05";2820,33;1000,92;25,11;81,41
1353;"11.09.2025";"09:01:06";2820,33;1000,92;25,11;81,41
1354;"11.09.2025";"09:01:07";2835,07;1001,09;25,11;81,41
1355;"11.09.2025";"09:01:08";2835,07;1001,09;25,11;81,41
1356;"11.09.2025";"09:01:09";2835,07;1001,09;25,11;81,41
1357;"11.09.2025";"09:01:10";2835,07;1001,09;25,10;81,60
1358;"11.09.2025";"09:01:11";2835,07;1001,09;25,10;81,60
1359;"11.09.2025";"09:01:12";2844,64;1001,13;25,10;81,84
1360;"11.09.2025";"09:01:13";2844,64;1001,13;25,10;81,84
1361;"11.09.2025";"09:01:14";2858,65;1001,20;25,11;82,08
1362;"11.09.2025";"09:01:15";2858,65;1001,20;25,11;82,08
1363;"11.09.2025";"09:01:16";2858,65;1001,20;25,11;82,08
1364;"11.09.2025";"09:01:17";2868,74;1001,11;25,12;82,34
1365;"11.09.2025";"09:01:18";2868,74;1001,11;25,12;82,34
1366;"11.09.2025";"09:01:19";2884,86;1001,07;25,12;82,58
1367;"11.09.2025";"09:01:20";2884,86;1001,07;25,12;82,58
1368;"11.09.2025";"09:01:21";2884,86;1001,07;25,12;82,58
1369;"11.09.2025";"09:01:22";2901,48;1001,07;25,12;82,58
1370;"11.09.2025";"09:01:23";2901,48;1001,07;25,12;82,58
1371;"11.09.2025";"09:01:24";2901,48;1001,07;25,12;82,77
1372;"11.09.2025";"09:01:25";2901,48;1001,07;25,12;82,77
1373;"11.09.2025";"09:01:26";2921,02;1001,22;25,13;82,96
1374;"11.09.2025";"09:01:27";2921,02;1001,22;25,13;82,96
1375;"11.09.2025";"09:01:28";2921,02;1001,22;25,13;82,96
1376;"11.09.2025";"09:01:29";2937,67;1001,05;25,13;83,17
1377;"11.09.2025";"09:01:30";2937,67;1001,05;25,13;83,17
1378;"11.09.2025";"09:01:31";2956,20;1001,13;25,13;83,33
1379;"11.09.2025";"09:01:32";2956,20;1001,13;25,13;83,33
1380;"11.09.2025";"09:01:33";2956,20;1001,13;25,13;83,33
1381;"11.09.2025";"09:01:34";2967,85;1000,96;25,14;83,49
1382;"11.09.2025";"09:01:35";2967,85;1000,96;25,14;83,49
1383;"11.09.2025";"09:01:36";2983,68;1001,15;25,14;83,49
1384;"11.09.2025";"09:01:37";2983,68;1001,15;25,14;83,49
1385;"11.09.2025";"09:01:38";2983,68;1001,15;25,14;83,58
1386;"11.09.2025";"09:01:39";2983,68;1001,15;25,14;83,58
1387;"11.09.2025";"09:01:40";2983,68;1001,15;25,14;83,58
1388;"11.09.2025";"09:01:41";2991,75;1000,98;25,15;83,61
1389;"11.09.2025";"09:01:42";2991,75;1000,98;25,15;83,61
1390;"11.09.2025";"09:01:43";2999,05;1000,96;25,16;83,62
1391;"11.09.2025";"09:01:44";2999,05;1000,96;25,16;83,62
1392;"11.09.2025";"09:01:45";2999,05;1000,96;25,16;83,62
1393;"11.09.2025";"09:01:46";3003,59;1001,03;25,16;83,74
1394;"11.09.2025";"09:01:47";3003,59;1001,03;25,16;83,74
1395;"11.09.2025";"09:01:48";3013,56;1001,05;25,17;83,70
1396;"11.09.2025";"09:01:49";3013,56;1001,05;25,17;83,70
1397;"11.09.2025";"09:01:50";3025,15;1000,94;25,17;83,70
1398;"11.09.2025";"09:01:51";3025,15;1000,94;25,17;83,70
1399;"11.09.2025";"09:01:52";3025,15;1000,94;25,17;83,70
1400;"11.09.2025";"09:01:53";3025,15;1000,94;25,17;83,73
1401;"11.09.2025";"09:01:54";3025,15;1000,94;25,17;83,73
1402;"11.09.2025";"09:01:55";3039,96;1000,88;25,18;83,82
1403;"11.09.2025";"09:01:56";3039,96;1000,88;25,18;83,82
1404;"11.09.2025";"09:01:57";3039,96;1000,88;25,18;83,82
1405;"11.09.2025";"09:01:58";3046,01;1000,98;25,17;83,82
1406;"11.09.2025";"09:01:59";3046,01;1000,98;25,17;83,82
1407;"11.09.2025";"09:02:00";3055,61;1000,79;25,17;83,77
1408;"11.09.2025";"09:02:01";3055,61;1000,79;25,17;83,77
1409;"11.09.2025";"09:02:02";3063,97;1000,96;25,19;83,83
1410;"11.09.2025";"09:02:03";3063,97;1000,96;25,19;83,83
1411;"11.09.2025";"09:02:04";3063,97;1000,96;25,19;83,83
1412;"11.09.2025";"09:02:05";3078,87;1001,09;25,19;83,83
1413;"11.09.2025";"09:02:06";3078,87;1001,09;25,19;83,83
1414;"11.09.2025";"09:02:07";3078,87;1001,09;25,19;83,85
1415;"11.09.2025";"09:02:08";3078,87;1001,09;25,19;83,85
1416;"11.09.2025";"09:02:09";3078,87;1001,09;25,19;83,85
1417;"11.09.2025";"09:02:10";3088,13;1000,83;25,19;83,83
1418;"11.09.2025";"09:02:11";3088,13;1000,83;25,19;83,83
1419;"11.09.2025";"09:02:12";3095,19;1001,09;25,19;83,92
1420;"11.09.2025";"09:02:13";3095,19;1001,09;25,19;83,92
1421;"11.09.2025";"09:02:14";3103,02;1000,90;25,20;84,01
1422;"11.09.2025";"09:02:15";3103,02;1000,90;25,20;84,01
1423;"11.09.2025";"09:02:16";3103,02;1000,90;25,20;84,01
1424;"11.09.2025";"09:02:17";3119,79;1001,13;25,20;84,05
1425;"11.09.2025";"09:02:18";3119,79;1001,13;25,20;84,05
1426;"11.09.2025";"09:02:19";3133,74;1001,09;25,20;84,05
1427;"11.09.2025";"09:02:20";3133,74;1001,09;25,20;84,05
1428;"11.09.2025";"09:02:21";3133,74;1001,09;25,20;84,05
1429;"11.09.2025";"09:02:22";3133,74;1001,09;25,20;84,14
1430;"11.09.2025";"09:02:23";3133,74;1001,09;25,20;84,14
1431;"11.09.2025";"09:02:24";3150,55;1000,96;25,22;84,36
1432;"11.09.2025";"09:02:25";3150,55;1000,96;25,22;84,36
1433;"11.09.2025";"09:02:26";3161,42;1001,07;25,21;84,63
1434;"11.09.2025";"09:02:27";3161,42;1001,07;25,21;84,63
1435;"11.09.2025";"09:02:28";3161,42;1001,07;25,21;84,63
1436;"11.09.2025";"09:02:29";3172,10;1001,05;25,22;84,91
1437;"11.09.2025";"09:02:30";3172,10;1001,05;25,22;84,91
1438;"11.09.2025";"09:02:31";3180,38;1001,09;25,23;85,22
1439;"11.09.2025";"09:02:32";3180,38;1001,09;25,23;85,22
1440;"11.09.2025";"09:02:33";3180,38;1001,09;25,23;85,22
1441;"11.09.2025";"09:02:34";3190,19;1001,05;25,22;85,22
1442;"11.09.2025";"09:02:35";3190,19;1001,05;25,22;85,22
1443;"11.09.2025";"09:02:36";3190,19;1001,05;25,22;85,47
1444;"11.09.2025";"09:02:37";3190,19;1001,05;25,22;85,47
1445;"11.09.2025";"09:02:38";3195,73;1000,94;25,24;85,56
1446;"11.09.2025";"09:02:39";3195,73;1000,94;25,24;85,56
1447;"11.09.2025";"09:02:40";3195,73;1000,94;25,24;85,56
1448;"11.09.2025";"09:02:41";3203,58;1000,98;25,24;85,53
1449;"11.09.2025";"09:02:42";3203,58;1000,98;25,24;85,53
1450;"11.09.2025";"09:02:43";3208,81;1000,86;25,24;85,51
1451;"11.09.2025";"09:02:44";3208,81;1000,86;25,24;85,51
1452;"11.09.2025";"09:02:45";3208,81;1000,86;25,24;85,51
1453;"11.09.2025";"09:02:46";3218,83;1000,88;25,24;85,45
1454;"11.09.2025";"09:02:47";3218,83;1000,88;25,24;85,45
1455;"11.09.2025";"09:02:48";3229,09;1001,03;25,25;85,45
1456;"11.09.2025";"09:02:49";3229,09;1001,03;25,25;85,45
1457;"11.09.2025";"09:02:50";3229,09;1001,03;25,25;85,38
1458;"11.09.2025";"09:02:51";3229,09;1001,03;25,25;85,38
1459;"11.09.2025";"09:02:52";3229,09;1001,03;25,25;85,38
1460;"11.09.2025";"09:02:53";3243,02;1001,03;25,24;85,31
1461;"11.09.2025";"09:02:54";3243,02;1001,03;25,24;85,31
1462;"11.09.2025";"09:02:55";3255,30;1001,03;25,25;85,31
1463;"11.09.2025";"09:02:56";3255,30;1001,03;25,25;85,31
1464;"11.09.2025";"09:02:57";3268,75;1000,88;25,26;85,26
1465;"11.09.2025";"09:02:58";3268,75;1000,88;25,26;85,26
1466;"11.09.2025";"09:02:59";3268,75;1000,88;25,26;85,26
1467;"11.09.2025";"09:03:00";3276,16;1000,94;25,26;85,24
1468;"11.09.2025";"09:03:01";3276,16;1000,94;25,26;85,24
1469;"11.09.2025";"09:03:02";3285,23;1001,03;25,27;85,24
1470;"11.09.2025";"09:03:03";3285,23;1001,03;25,27;85,24
1471;"11.09.2025";"09:03:04";3285,23;1001,03;25,27;85,24
1472;"11.09.2025";"09:03:05";3285,23;1001,03;25,27;85,25
1473;"11.09.2025";"09:03:06";3285,23;1001,03;25,27;85,25
1474;"11.09.2025";"09:03:07";3289,12;1001,07;25,31;85,58
1475;"11.09.2025";"09:03:08";3289,12;1001,07;25,31;85,58
1476;"11.09.2025";"09:03:09";3289,12;1001,07;25,31;85,58
1477;"11.09.2025";"09:03:10";3298,66;1000,90;25,31;86,09
1478;"11.09.2025";"09:03:11";3298,66;1000,90;25,31;86,09
1479;"11.09.2025";"09:03:12";3308,23;1001,09;25,34;86,70
1480;"11.09.2025";"09:03:13";3308,23;1001,09;25,34;86,70
1481;"11.09.2025";"09:03:14";3322,64;1000,94;25,33;87,38
1482;"11.09.2025";"09:03:15";3322,64;1000,94;25,33;87,38
1483;"11.09.2025";"09:03:16";3322,64;1000,94;25,33;87,38
1484;"11.09.2025";"09:03:17";3331,96;1001,20;25,33;87,38
1485;"11.09.2025";"09:03:18";3331,96;1001,20;25,33;87,38
1486;"11.09.2025";"09:03:19";3331,96;1001,20;25,33;87,87
1487;"11.09.2025";"09:03:20";3331,96;1001,20;25,33;87,87
1488;"11.09.2025";"09:03:21";3346,88;1001,05;25,33;87,87
1489;"11.09.2025";"09:03:22";3346,88;1001,05;25,33;87,87
1490;"11.09.2025";"09:03:23";3346,88;1001,05;25,33;87,87
1491;"11.09.2025";"09:03:24";3361,65;1001,03;25,34;87,71
1492;"11.09.2025";"09:03:25";3361,65;1001,03;25,34;87,71
1493;"11.09.2025";"09:03:26";3378,81;1001,00;25,33;87,48
1494;"11.09.2025";"09:03:27";3378,81;1001,00;25,33;87,48
1495;"11.09.2025";"09:03:28";3378,81;1001,00;25,33;87,48
1496;"11.09.2025";"09:03:29";3390,09;1000,98;25,33;87,18
1497;"11.09.2025";"09:03:30";3390,09;1000,98;25,33;87,18
1498;"11.09.2025";"09:03:31";3399,46;1000,98;25,33;87,18
1499;"11.09.2025";"09:03:32";3399,46;1000,98;25,33;87,18
1500;"11.09.2025";"09:03:33";3399,46;1000,98;25,33;87,18
1501;"11.09.2025";"09:03:34";3399,46;1000,98;25,33;86,99
1502;"11.09.2025";"09:03:35";3399,46;1000,98;25,33;86,99
1503;"11.09.2025";"09:03:36";3401,57;1000,98;25,34;86,91
1504;"11.09.2025";"09:03:37";3401,57;1000,98;25,34;86,91
1505;"11.09.2025";"09:03:38";3410,60;1000,94;25,33;86,83
1506;"11.09.2025";"09:03:39";3410,60;1000,94;25,33;86,83
1507;"11.09.2025";"09:03:40";3410,60;1000,94;25,33;86,83
1508;"11.09.2025";"09:03:41";3419,49;1000,86;25,34;86,71
1509;"11.09.2025";"09:03:42";3419,49;1000,86;25,34;86,71
1510;"11.09.2025";"09:03:43";3424,09;1000,69;25,34;86,64
1511;"11.09.2025";"09:03:44";3424,09;1000,69;25,34;86,64
1512;"11.09.2025";"09:03:45";3424,06;1000,77;25,33;86,64
1513;"11.09.2025";"09:03:46";3424,06;1000,77;25,33;86,64
1514;"11.09.2025";"09:03:47";3424,06;1000,77;25,33;86,64
1515;"11.09.2025";"09:03:48";3424,06;1000,77;25,33;86,60
1516;"11.09.2025";"09:03:49";3424,06;1000,77;25,33;86,60
1517;"11.09.2025";"09:03:50";3428,10;1000,92;25,35;86,67
1518;"11.09.2025";"09:03:51";3428,10;1000,92;25,35;86,67
1519;"11.09.2025";"09:03:52";3428,10;1000,92;25,35;86,67
1520;"11.09.2025";"09:03:53";3432,23;1000,88;25,33;86,69
