<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: log data
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
K-line: K	773	802	1276	0	0	62	118

<Data>
[d&t31.12.2035 11:50:55]	P	Year	Mon	Day	Hr	Min	Sec	Loc	GF	Err	Qbatt	Im	Temp	rH	Velo	Pres	Dir	Rain	Iv	P_Weight	P_Vol[l]	rH_i	Temp_i	Latitude	Longitude	Height	Flow[%]	SFlow
11.09.2025 09:05:28	P	25	9	11	9	5	28	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36700,1	57,5	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:05:34	P	25	9	11	9	5	34	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36700,2	55,7	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:05:40	P	25	9	11	9	5	40	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36700,3	54,3	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:05:46	P	25	9	11	9	5	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36700,4	53,2	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:05:52	P	25	9	11	9	5	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36700,6	52,4	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:05:58	P	25	9	11	9	5	58	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36700,7	51,8	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:06:04	P	25	9	11	9	6	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36700,8	51,7	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:06:10	P	25	9	11	9	6	10	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,3	36700,9	51,4	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:06:16	P	25	9	11	9	6	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36701,1	50,8	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:06:22	P	25	9	11	9	6	22	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,3	36701,2	50,4	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:06:28	P	25	9	11	9	6	28	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,3	36701,3	50,2	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:06:34	P	25	9	11	9	6	34	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36701,4	50,0	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:06:40	P	25	9	11	9	6	40	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36701,5	49,8	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:06:46	P	25	9	11	9	6	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36701,7	49,5	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:06:52	P	25	9	11	9	6	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36701,8	49,3	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:06:58	P	25	9	11	9	6	58	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36701,9	49,3	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:04	P	25	9	11	9	7	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,3	36702,0	49,0	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:10	P	25	9	11	9	7	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,4	36702,1	49,0	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:16	P	25	9	11	9	7	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,5	36702,3	48,6	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:22	P	25	9	11	9	7	22	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,5	36702,4	48,6	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:28	P	25	9	11	9	7	28	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,5	36702,5	48,5	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:07:34	P	25	9	11	9	7	34	2	100	0	NA	29	NA	NA	NA	1004,6	NA	NA	6	1134,5	36702,6	48,2	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:40	P	25	9	11	9	7	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,5	36702,8	48,1	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:46	P	25	9	11	9	7	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,5	36702,9	48,1	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:52	P	25	9	11	9	7	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,5	36703,0	48,0	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:07:58	P	25	9	11	9	7	58	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,5	36703,1	47,9	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:04	P	25	9	11	9	8	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,5	36703,2	47,9	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:10	P	25	9	11	9	8	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,5	36703,4	47,6	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:16	P	25	9	11	9	8	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,5	36703,5	47,7	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:22	P	25	9	11	9	8	22	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,5	36703,6	47,6	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:28	P	25	9	11	9	8	28	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,5	36703,7	47,3	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:34	P	25	9	11	9	8	34	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,5	36703,8	47,2	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:40	P	25	9	11	9	8	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,5	36704,0	47,1	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:46	P	25	9	11	9	8	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36704,1	47,0	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:08:52	P	25	9	11	9	8	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36704,2	47,0	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:08:58	P	25	9	11	9	8	58	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1134,6	36704,3	46,8	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:09:04	P	25	9	11	9	9	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36704,4	46,8	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:09:10	P	25	9	11	9	9	10	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36704,6	46,8	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:09:16	P	25	9	11	9	9	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36704,7	46,8	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:09:22	P	25	9	11	9	9	22	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,6	36704,8	46,7	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:09:28	P	25	9	11	9	9	28	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36704,9	46,6	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:09:34	P	25	9	11	9	9	34	2	100	0	NA	29	NA	NA	NA	1004,6	NA	NA	6	1134,6	36705,1	46,6	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:09:40	P	25	9	11	9	9	40	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1134,6	36705,2	46,6	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:09:46	P	25	9	11	9	9	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36705,3	46,6	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:09:52	P	25	9	11	9	9	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36705,4	46,5	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:09:58	P	25	9	11	9	9	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36705,5	46,5	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:10:04	P	25	9	11	9	10	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36705,7	46,4	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:10:10	P	25	9	11	9	10	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36705,8	46,4	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:10:16	P	25	9	11	9	10	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36705,9	46,5	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:10:22	P	25	9	11	9	10	22	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,6	36706,0	46,7	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:10:28	P	25	9	11	9	10	28	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36706,1	46,6	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:10:34	P	25	9	11	9	10	34	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36706,3	46,7	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:10:40	P	25	9	11	9	10	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36706,4	46,7	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:10:46	P	25	9	11	9	10	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36706,5	46,7	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:10:52	P	25	9	11	9	10	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36706,6	46,8	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:10:58	P	25	9	11	9	10	58	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36706,7	46,7	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:11:04	P	25	9	11	9	11	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36706,9	46,5	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:11:10	P	25	9	11	9	11	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,6	36707,0	46,5	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:11:16	P	25	9	11	9	11	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,6	36707,1	46,5	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:11:22	P	25	9	11	9	11	22	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,7	36707,2	46,4	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:11:28	P	25	9	11	9	11	28	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,7	36707,4	46,3	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:11:34	P	25	9	11	9	11	34	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,7	36707,5	46,4	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:11:40	P	25	9	11	9	11	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,7	36707,6	46,3	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:11:46	P	25	9	11	9	11	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,7	36707,7	46,5	27,9	NA	NA	NA	100,6A	NA
11.09.2025 09:11:52	P	25	9	11	9	11	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,7	36707,8	46,4	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:11:58	P	25	9	11	9	11	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1134,7	36708,0	46,4	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:04	P	25	9	11	9	12	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,7	36708,1	46,3	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:10	P	25	9	11	9	12	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,7	36708,2	46,3	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:16	P	25	9	11	9	12	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,7	36708,3	46,2	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:22	P	25	9	11	9	12	22	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,7	36708,4	46,2	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:28	P	25	9	11	9	12	28	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,7	36708,6	46,3	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:34	P	25	9	11	9	12	34	2	100	0	NA	29	NA	NA	NA	1004,6	NA	NA	6	1134,7	36708,7	46,3	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:40	P	25	9	11	9	12	40	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,9	36708,8	46,3	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:46	P	25	9	11	9	12	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,9	36708,9	46,4	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:52	P	25	9	11	9	12	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,9	36709,0	46,4	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:12:58	P	25	9	11	9	12	58	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,9	36709,2	46,4	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:13:04	P	25	9	11	9	13	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,9	36709,3	46,5	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:13:10	P	25	9	11	9	13	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,9	36709,4	46,5	28,0	NA	NA	NA	100,6A	NA
11.09.2025 09:13:16	P	25	9	11	9	13	16	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,9	36709,5	46,5	28,0	NA	NA	NA	100,6A	NA
