<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: counts/liter (differential)
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
11.09.2025 08:52:01	23250,0	20550,0	11350,0	6150,0	1600,0	250,0	450,0	600,0	250,0	50,0	0,0	0,0	50,0	0,0	0,0
11.09.2025 08:52:07	23250,0	18650,0	9650,0	7300,0	2100,0	350,0	650,0	250,0	100,0	100,0	100,0	50,0	50,0	70,0	80,0
11.09.2025 08:52:13	22400,0	19050,0	9700,0	6950,0	2000,0	650,0	450,0	50,0	0,0	100,0	50,0	50,0	100,0	70,0	30,0
11.09.2025 08:52:19	23900,0	19900,0	11200,0	6650,0	1250,0	500,0	300,0	350,0	50,0	50,0	0,0	50,0	50,0	110,0	40,0
11.09.2025 08:52:25	21850,0	18500,0	9750,0	6300,0	1700,0	800,0	300,0	250,0	50,0	0,0	100,0	50,0	100,0	0,0	50,0
11.09.2025 08:52:31	22900,0	18800,0	10250,0	6800,0	1800,0	400,0	550,0	250,0	50,0	50,0	0,0	50,0	50,0	0,0	0,0
11.09.2025 08:52:37	22300,0	19600,0	10600,0	6300,0	1650,0	1000,0	350,0	250,0	250,0	250,0	100,0	0,0	0,0	100,0	150,0
11.09.2025 08:52:43	23650,0	19800,0	10350,0	5800,0	1500,0	550,0	400,0	550,0	200,0	0,0	100,0	0,0	50,0	0,0	100,0
11.09.2025 08:52:49	25200,0	18250,0	10550,0	6050,0	1600,0	700,0	250,0	300,0	100,0	100,0	100,0	50,0	50,0	0,0	50,0
11.09.2025 08:52:55	20650,0	17900,0	10150,0	5250,0	2200,0	500,0	500,0	200,0	150,0	100,0	0,0	50,0	50,0	0,0	0,0
11.09.2025 08:53:01	22100,0	18650,0	9150,0	6150,0	1800,0	550,0	500,0	300,0	50,0	100,0	50,0	50,0	0,0	0,0	100,0
11.09.2025 08:53:07	22600,0	19300,0	10300,0	6050,0	1850,0	500,0	750,0	250,0	150,0	50,0	50,0	0,0	100,0	20,0	80,0
11.09.2025 08:53:13	22050,0	17550,0	11750,0	5850,0	1800,0	800,0	400,0	200,0	100,0	50,0	0,0	50,0	50,0	70,0	180,0
11.09.2025 08:53:19	21550,0	20150,0	11450,0	6350,0	1600,0	450,0	250,0	150,0	100,0	50,0	50,0	150,0	100,0	60,0	40,0
11.09.2025 08:53:25	23050,0	18550,0	10150,0	5950,0	1500,0	350,0	250,0	250,0	0,0	100,0	50,0	150,0	100,0	0,0	100,0
11.09.2025 08:53:31	21750,0	19600,0	11450,0	5500,0	1300,0	450,0	600,0	150,0	200,0	50,0	0,0	0,0	100,0	0,0	50,0
11.09.2025 08:53:37	21900,0	18000,0	9000,0	5450,0	1450,0	600,0	600,0	350,0	100,0	100,0	150,0	0,0	0,0	40,0	60,0
11.09.2025 08:53:43	24250,0	18700,0	11750,0	5800,0	1450,0	550,0	300,0	250,0	150,0	0,0	0,0	150,0	50,0	0,0	50,0
11.09.2025 08:53:49	23150,0	18900,0	9250,0	4450,0	1950,0	750,0	800,0	250,0	0,0	100,0	50,0	100,0	200,0	130,0	170,0
11.09.2025 08:53:55	21600,0	19500,0	11400,0	5500,0	1650,0	750,0	700,0	250,0	50,0	50,0	0,0	0,0	100,0	0,0	0,0
11.09.2025 08:54:01	22450,0	18150,0	10750,0	5450,0	1400,0	550,0	500,0	250,0	100,0	50,0	50,0	0,0	50,0	10,0	90,0
11.09.2025 08:54:07	21300,0	20550,0	11600,0	5550,0	1800,0	550,0	450,0	600,0	0,0	50,0	100,0	50,0	0,0	120,0	130,0
11.09.2025 08:54:13	23350,0	18750,0	10300,0	5800,0	1350,0	450,0	800,0	100,0	50,0	50,0	50,0	50,0	0,0	60,0	140,0
11.09.2025 08:54:19	22850,0	17550,0	10200,0	6200,0	1700,0	500,0	450,0	150,0	100,0	100,0	0,0	0,0	0,0	80,0	70,0
11.09.2025 08:54:25	22100,0	20050,0	9800,0	6000,0	2050,0	450,0	200,0	350,0	100,0	0,0	50,0	0,0	0,0	0,0	50,0
11.09.2025 08:54:31	24000,0	19000,0	9750,0	4450,0	1700,0	800,0	300,0	250,0	0,0	50,0	0,0	0,0	100,0	70,0	130,0
11.09.2025 08:54:37	22050,0	19700,0	8700,0	5550,0	1850,0	600,0	250,0	350,0	150,0	50,0	0,0	0,0	0,0	0,0	0,0
11.09.2025 08:54:43	20800,0	19150,0	10650,0	5250,0	900,0	750,0	450,0	200,0	200,0	100,0	0,0	100,0	50,0	160,0	140,0
11.09.2025 08:54:49	21550,0	18200,0	9100,0	5000,0	1950,0	650,0	500,0	200,0	100,0	100,0	150,0	50,0	50,0	0,0	50,0
11.09.2025 08:54:55	23100,0	18700,0	9600,0	5650,0	1950,0	700,0	250,0	300,0	50,0	100,0	50,0	0,0	150,0	40,0	110,0
11.09.2025 08:55:01	21750,0	18350,0	11750,0	5400,0	2200,0	650,0	650,0	300,0	100,0	50,0	50,0	50,0	0,0	0,0	50,0
11.09.2025 08:55:07	25350,0	18500,0	10000,0	5550,0	1400,0	600,0	400,0	150,0	100,0	0,0	100,0	0,0	0,0	40,0	60,0
11.09.2025 08:55:13	22650,0	17600,0	10150,0	5850,0	1500,0	650,0	650,0	150,0	50,0	0,0	0,0	0,0	50,0	160,0	140,0
11.09.2025 08:55:19	22200,0	18900,0	10050,0	5550,0	2050,0	1000,0	250,0	250,0	0,0	200,0	50,0	50,0	50,0	20,0	80,0
11.09.2025 08:55:25	23850,0	17550,0	10300,0	5750,0	2200,0	600,0	500,0	300,0	100,0	50,0	0,0	50,0	0,0	50,0	100,0
11.09.2025 08:55:31	21650,0	18150,0	10900,0	6700,0	1650,0	550,0	600,0	150,0	100,0	50,0	50,0	100,0	50,0	0,0	50,0
11.09.2025 08:55:37	21700,0	19250,0	10800,0	5350,0	1400,0	600,0	550,0	200,0	200,0	50,0	100,0	0,0	150,0	50,0	50,0
11.09.2025 08:55:43	21950,0	17100,0	8500,0	4950,0	1800,0	650,0	450,0	350,0	50,0	50,0	0,0	0,0	0,0	60,0	90,0
11.09.2025 08:55:49	23600,0	19250,0	9800,0	5500,0	1500,0	950,0	500,0	400,0	100,0	100,0	50,0	0,0	0,0	50,0	100,0
11.09.2025 08:55:55	22250,0	19750,0	10950,0	5250,0	1850,0	700,0	500,0	50,0	200,0	50,0	0,0	50,0	50,0	0,0	0,0
11.09.2025 08:56:01	21550,0	17700,0	11250,0	5550,0	1450,0	500,0	850,0	200,0	100,0	100,0	50,0	100,0	50,0	50,0	50,0
11.09.2025 08:56:07	22950,0	18600,0	11250,0	6150,0	2150,0	650,0	400,0	100,0	100,0	50,0	100,0	0,0	50,0	20,0	30,0
11.09.2025 08:56:13	21650,0	18900,0	8600,0	5800,0	2050,0	850,0	400,0	200,0	150,0	100,0	50,0	50,0	50,0	0,0	0,0
11.09.2025 08:56:19	21000,0	20150,0	11100,0	6350,0	1500,0	400,0	450,0	300,0	200,0	50,0	50,0	0,0	100,0	10,0	90,0
11.09.2025 08:56:25	23650,0	20500,0	11450,0	6250,0	1750,0	550,0	550,0	200,0	100,0	150,0	100,0	0,0	0,0	60,0	90,0
11.09.2025 08:56:31	20650,0	19650,0	9550,0	5650,0	2000,0	850,0	600,0	100,0	200,0	100,0	0,0	0,0	50,0	30,0	20,0
11.09.2025 08:56:37	20700,0	18300,0	9750,0	5100,0	1700,0	600,0	400,0	450,0	200,0	150,0	0,0	50,0	0,0	30,0	20,0
11.09.2025 08:56:43	22400,0	21650,0	11600,0	6600,0	1650,0	1000,0	650,0	300,0	0,0	0,0	50,0	0,0	0,0	60,0	140,0
11.09.2025 08:56:49	23350,0	19800,0	10350,0	6000,0	1750,0	400,0	650,0	550,0	100,0	50,0	50,0	0,0	200,0	0,0	50,0
11.09.2025 08:56:55	23500,0	18650,0	9950,0	6500,0	2000,0	300,0	500,0	200,0	50,0	50,0	50,0	50,0	150,0	150,0	100,0
11.09.2025 08:57:01	25100,0	19250,0	10000,0	6650,0	1750,0	800,0	600,0	350,0	100,0	50,0	50,0	100,0	100,0	0,0	100,0
11.09.2025 08:57:07	22700,0	19950,0	11200,0	6150,0	1500,0	700,0	700,0	150,0	50,0	0,0	0,0	0,0	0,0	70,0	80,0
11.09.2025 08:57:13	21900,0	19950,0	10150,0	5650,0	2150,0	600,0	700,0	200,0	50,0	50,0	50,0	0,0	100,0	90,0	110,0
11.09.2025 08:57:19	23050,0	19400,0	11350,0	6000,0	1850,0	300,0	250,0	100,0	0,0	0,0	0,0	50,0	100,0	0,0	50,0
11.09.2025 08:57:25	22300,0	18400,0	10900,0	6300,0	2050,0	650,0	400,0	350,0	50,0	100,0	50,0	0,0	0,0	0,0	0,0
11.09.2025 08:57:31	21950,0	19300,0	10850,0	6500,0	2000,0	600,0	400,0	150,0	50,0	100,0	100,0	0,0	0,0	10,0	90,0
11.09.2025 08:57:37	22150,0	19850,0	10500,0	6350,0	1700,0	600,0	250,0	200,0	100,0	50,0	0,0	50,0	50,0	0,0	0,0
11.09.2025 08:57:43	21500,0	18850,0	11600,0	6250,0	1600,0	650,0	900,0	50,0	150,0	100,0	0,0	100,0	0,0	20,0	80,0
11.09.2025 08:57:49	21050,0	19500,0	10600,0	6500,0	2100,0	650,0	750,0	300,0	100,0	100,0	100,0	50,0	0,0	0,0	0,0
11.09.2025 08:57:55	25300,0	19850,0	10000,0	5700,0	1500,0	650,0	300,0	350,0	250,0	0,0	50,0	50,0	50,0	10,0	40,0
11.09.2025 08:58:01	23250,0	20100,0	10150,0	6500,0	1500,0	600,0	500,0	250,0	150,0	0,0	50,0	50,0	0,0	0,0	50,0
11.09.2025 08:58:07	22850,0	19500,0	10400,0	6700,0	1850,0	600,0	350,0	50,0	250,0	0,0	50,0	150,0	0,0	60,0	40,0
11.09.2025 08:58:13	23250,0	20350,0	11650,0	6400,0	1700,0	550,0	500,0	250,0	100,0	100,0	50,0	50,0	0,0	0,0	0,0
11.09.2025 08:58:19	22300,0	19800,0	12000,0	6700,0	1950,0	550,0	750,0	50,0	50,0	50,0	50,0	0,0	100,0	50,0	100,0
11.09.2025 08:58:25	23900,0	19000,0	9600,0	6450,0	2350,0	700,0	350,0	250,0	100,0	150,0	100,0	0,0	50,0	80,0	70,0
11.09.2025 08:58:31	24000,0	19400,0	10800,0	5300,0	2250,0	450,0	500,0	250,0	50,0	50,0	50,0	50,0	0,0	70,0	30,0
11.09.2025 08:58:37	24400,0	16300,0	9600,0	6050,0	1600,0	450,0	700,0	100,0	0,0	50,0	100,0	0,0	100,0	0,0	50,0
11.09.2025 08:58:43	22600,0	20200,0	10700,0	5900,0	1850,0	250,0	750,0	300,0	0,0	0,0	0,0	50,0	0,0	0,0	100,0
11.09.2025 08:58:49	21800,0	19650,0	10700,0	6450,0	2050,0	500,0	450,0	300,0	50,0	0,0	0,0	0,0	0,0	20,0	30,0
11.09.2025 08:58:55	22250,0	19350,0	10600,0	6000,0	1550,0	600,0	350,0	250,0	50,0	150,0	50,0	0,0	50,0	10,0	40,0
11.09.2025 08:59:01	22200,0	19800,0	10150,0	5850,0	1700,0	600,0	650,0	350,0	50,0	100,0	200,0	100,0	0,0	20,0	30,0
11.09.2025 08:59:07	22750,0	19150,0	9550,0	5450,0	1900,0	700,0	400,0	350,0	100,0	100,0	0,0	0,0	50,0	0,0	50,0
11.09.2025 08:59:13	22100,0	18200,0	10000,0	6300,0	2000,0	550,0	500,0	200,0	50,0	50,0	150,0	100,0	50,0	0,0	50,0
11.09.2025 08:59:19	22350,0	18550,0	10800,0	6350,0	1950,0	550,0	800,0	50,0	200,0	0,0	50,0	50,0	0,0	0,0	50,0
11.09.2025 08:59:25	21000,0	19650,0	10300,0	5700,0	1800,0	650,0	550,0	300,0	150,0	50,0	50,0	0,0	50,0	30,0	120,0
11.09.2025 08:59:31	21900,0	17650,0	10800,0	6700,0	1950,0	300,0	1000,0	150,0	150,0	100,0	50,0	50,0	50,0	0,0	50,0
11.09.2025 08:59:37	20800,0	19100,0	10150,0	4750,0	1500,0	400,0	500,0	200,0	50,0	100,0	150,0	0,0	50,0	50,0	50,0
11.09.2025 08:59:43	21350,0	21700,0	11200,0	5050,0	1800,0	550,0	400,0	200,0	150,0	0,0	50,0	0,0	150,0	40,0	110,0
11.09.2025 08:59:49	23700,0	19050,0	10050,0	5900,0	1650,0	700,0	1050,0	200,0	50,0	50,0	0,0	0,0	100,0	0,0	50,0
11.09.2025 08:59:55	21000,0	18200,0	11700,0	5000,0	1750,0	900,0	400,0	450,0	50,0	50,0	150,0	0,0	0,0	50,0	50,0
11.09.2025 09:00:01	21350,0	16900,0	12050,0	5400,0	2050,0	600,0	500,0	350,0	150,0	50,0	150,0	50,0	0,0	0,0	0,0
11.09.2025 09:00:07	22000,0	19900,0	7800,0	7050,0	1450,0	550,0	450,0	350,0	150,0	100,0	50,0	0,0	0,0	140,0	60,0
11.09.2025 09:00:13	23150,0	19450,0	12000,0	5050,0	2050,0	350,0	350,0	250,0	0,0	50,0	0,0	50,0	0,0	0,0	50,0
11.09.2025 09:00:19	23750,0	19050,0	9300,0	6200,0	2000,0	400,0	650,0	150,0	100,0	50,0	100,0	0,0	0,0	0,0	100,0
11.09.2025 09:00:25	22450,0	20050,0	9650,0	5300,0	1900,0	350,0	500,0	200,0	250,0	150,0	50,0	0,0	50,0	70,0	80,0
11.09.2025 09:00:31	21900,0	18150,0	10400,0	5700,0	1700,0	500,0	350,0	200,0	100,0	150,0	50,0	0,0	50,0	130,0	120,0
11.09.2025 09:00:37	21100,0	19450,0	9400,0	6100,0	1650,0	450,0	300,0	300,0	50,0	100,0	0,0	50,0	0,0	0,0	100,0
11.09.2025 09:00:43	20400,0	19300,0	10900,0	5850,0	1550,0	650,0	550,0	400,0	50,0	150,0	0,0	0,0	50,0	50,0	100,0
11.09.2025 09:00:49	21850,0	19150,0	10450,0	5100,0	1250,0	950,0	500,0	300,0	150,0	50,0	0,0	100,0	150,0	50,0	50,0
11.09.2025 09:00:55	21650,0	17600,0	8950,0	5300,0	1800,0	450,0	350,0	400,0	250,0	100,0	50,0	0,0	0,0	0,0	50,0
11.09.2025 09:01:01	20500,0	18950,0	9400,0	5350,0	2000,0	500,0	350,0	100,0	150,0	0,0	100,0	0,0	0,0	10,0	40,0
11.09.2025 09:01:07	20600,0	18050,0	10400,0	5800,0	1750,0	650,0	750,0	650,0	0,0	150,0	0,0	0,0	0,0	80,0	120,0
11.09.2025 09:01:13	21500,0	18800,0	11200,0	6300,0	1650,0	500,0	400,0	100,0	150,0	50,0	100,0	0,0	50,0	50,0	50,0
11.09.2025 09:01:19	22900,0	17450,0	10450,0	5750,0	2300,0	450,0	600,0	150,0	250,0	0,0	0,0	0,0	0,0	60,0	40,0
11.09.2025 09:01:25	21500,0	17650,0	11050,0	5000,0	1550,0	450,0	450,0	300,0	250,0	100,0	50,0	50,0	50,0	0,0	0,0
