Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Force 2(N)
38.700000000000003,8.8583221435546875,3.4945297241210938
38.799999999999997,8.3728713989257812,3.3207931518554688
38.899999999999999,8.0202865600585938,3.1904830932617188
39,7.7698974609375,3.0678482055664062
39.100000000000001,7.5987091064453125,2.9733123779296875
39.200000000000003,7.5067291259765625,2.9068832397460938
39.299999999999997,7.4862899780273438,2.8455581665039062
39.399999999999999,7.4300765991210938,2.720367431640625
39.5,7.3380966186523438,2.5772857666015625
39.600000000000001,7.281890869140625,2.5440673828125
39.700000000000003,7.2563400268554688,2.5798416137695312
39.799999999999997,7.3202133178710938,2.6513824462890625
39.899999999999999,7.5501632690429688,2.8327865600585938
40,8.1148223876953125,3.1393890380859375
40.100000000000001,8.9809646606445312,3.502197265625
40.200000000000003,9.8445510864257812,3.9263229370117188
40.299999999999997,10.404098510742188,4.2967987060546875
40.399999999999999,10.764350891113281,4.6008453369140625
40.5,11.132270812988281,5.0633010864257812
40.600000000000001,11.415878295898438,5.7020492553710938
40.700000000000003,11.663711547851562,6.3944549560546875
40.799999999999997,11.960090637207031,6.969329833984375
40.899999999999999,12.233482360839844,7.3960189819335938
41,12.458320617675781,7.8124771118164062
41.100000000000001,12.721481323242188,8.2008438110351562
41.200000000000003,12.948875427246094,8.4077987670898438
41.299999999999997,13.104736328125,8.5764236450195312
41.399999999999999,13.3985595703125,9.0133285522460938
41.5,13.855903625488281,9.6904067993164062
41.600000000000001,14.315803527832031,10.36492919921875
41.700000000000003,14.711830139160156,10.911697387695312
41.799999999999997,15.105300903320312,11.409919738769531
41.899999999999999,15.534538269042969,11.969467163085938
42,15.971443176269531,12.59033203125
42.100000000000001,16.301040649414062,13.131988525390625
42.200000000000003,16.52587890625,13.589332580566406
42.299999999999997,16.725170135498047,14.06201171875
42.399999999999999,16.886135101318359,14.498916625976562
42.5,16.995998382568359,14.81573486328125
42.600000000000001,17.072650909423828,15.032913208007812
42.700000000000003,17.121192932128906,15.2015380859375
42.799999999999997,17.164630889892578,15.403388977050781
42.899999999999999,17.233615875244141,15.600120544433594
43,17.312820434570312,15.69976806640625
43.100000000000001,17.369029998779297,15.750862121582031
43.200000000000003,17.328147888183594,15.679328918457031
43.299999999999997,17.100753784179688,15.490257263183594
43.399999999999999,16.347030639648438,14.8336181640625
43.5,15.151290893554688,13.586776733398438
43.600000000000001,13.901893615722656,12.191749572753906
43.700000000000003,12.724037170410156,10.84271240234375
43.799999999999997,11.673934936523438,9.5958709716796875
43.899999999999999,10.774574279785156,8.4793319702148438
44,9.99530029296875,7.4215621948242188
44.100000000000001,9.27734375,6.4864349365234375
44.200000000000003,8.7765655517578125,5.8706817626953125
44.299999999999997,8.513397216796875,5.4593276977539062
44.399999999999999,8.2987823486328125,5.1144027709960938
44.5,8.0994873046875,4.7515869140625
44.600000000000001,7.91552734375,4.3427886962890625
44.700000000000003,7.7060165405273438,3.9186630249023438
44.799999999999997,7.501617431640625,3.5430755615234375
44.899999999999999,7.3151016235351562,3.2977981567382812
45,7.1234817504882812,3.1393890380859375
45.100000000000001,6.94207763671875,3.04229736328125
45.200000000000003,6.8015518188476562,2.9298782348632812
45.299999999999997,6.6686859130859375,2.7919082641601562
45.399999999999999,6.563934326171875,2.7459182739257812
45.5,6.5128326416015625,2.7535781860351562
45.600000000000001,6.4923934936523438,2.7612457275390625
45.700000000000003,6.489837646484375,2.7689132690429688
45.799999999999997,6.5051727294921875,2.7765731811523438
45.899999999999999,6.5945968627929688,2.812347412109375
46,6.79388427734375,2.9196548461914062
46.100000000000001,7.1030426025390625,3.1266098022460938
46.200000000000003,7.4990615844726562,3.4153289794921875
46.299999999999997,8.0509414672851562,3.7730255126953125
46.399999999999999,8.789337158203125,4.1051788330078125
46.5,9.5456161499023438,4.51397705078125
46.600000000000001,10.268684387207031,5.1987152099609375
46.700000000000003,10.968757629394531,6.0801925659179688
46.799999999999997,11.638160705566406,7.0740890502929688
46.899999999999999,12.266693115234375,8.165069580078125
47,12.890113830566406,9.3301467895507812
47.100000000000001,13.505867004394531,10.576988220214844
47.200000000000003,14.121627807617188,11.882598876953125
47.299999999999997,14.762931823730469,13.221412658691406
47.399999999999999,15.342910766601562,14.544906616210938
47.5,15.889682769775391,15.904167175292969
47.600000000000001,16.485000610351562,17.332408905029297
47.700000000000003,17.121192932128906,18.666118621826172
47.799999999999997,17.754833221435547,19.810760498046875
47.899999999999999,18.230064392089844,20.546600341796875
48,18.324600219726562,20.602809906005859
48.100000000000001,18.0716552734375,20.227226257324219
48.200000000000003,17.734394073486328,19.726444244384766
48.299999999999997,17.328147888183594,18.952281951904297
48.399999999999999,16.799263000488281,17.991600036621094
48.5,16.086418151855469,16.956825256347656
48.600000000000001,15.143623352050781,15.761085510253906
48.700000000000003,14.00665283203125,14.286849975585938
48.799999999999997,12.82879638671875,12.59033203125
48.899999999999999,11.763359069824219,11.070106506347656
49,10.907432556152344,9.8053817749023438
49.100000000000001,10.381103515625,8.6300811767578125
49.200000000000003,9.9237594604492188,7.4828872680664062
49.299999999999997,9.4868545532226562,6.5477523803710938
49.399999999999999,9.2160263061523438,5.957550048828125
49.5,9.0576171875,5.5461959838867188
49.600000000000001,8.9119796752929688,5.1884994506835938
49.700000000000003,8.6871414184570312,4.8742294311523438
49.799999999999997,8.4444122314453125,4.567626953125
49.899999999999999,8.2630081176757812,4.2533645629882812
50,8.1480331420898438,3.916107177734375
50.100000000000001,7.9513015747070312,3.5251922607421875
50.200000000000003,7.6370315551757812,3.1368331909179688
50.299999999999997,7.3636474609375,2.9247665405273438
50.399999999999999,7.1847991943359375,2.8889923095703125
50.5,7.0289459228515625,2.89410400390625
50.600000000000001,6.8781967163085938,2.9017715454101562
50.700000000000003,6.7504501342773438,2.9094390869140625
50.799999999999997,6.655914306640625,2.922210693359375
50.899999999999999,6.5971527099609375,2.922210693359375
51,6.5716018676757812,2.9298782348632812
51.100000000000001,6.5613784790039062,2.876220703125
51.200000000000003,6.50006103515625,2.74847412109375
51.299999999999997,6.454071044921875,2.6948165893554688
51.399999999999999,6.4412918090820312,2.720367431640625
51.5,6.4208526611328125,2.7459182739257812
51.600000000000001,6.4029693603515625,2.766357421875
51.700000000000003,6.3876419067382812,2.7791290283203125
51.799999999999997,6.3927459716796875,2.7816848754882812
51.899999999999999,6.5307159423828125,2.8455581665039062
52,7.1209259033203125,3.124053955078125
52.100000000000001,8.1684722900390625,3.4357681274414062
52.200000000000003,9.1470413208007812,3.7372589111328125
52.299999999999997,9.9160919189453125,4.319793701171875
52.399999999999999,10.544624328613281,5.129730224609375
52.5,11.045402526855469,6.0801925659179688
52.600000000000001,11.530853271484375,7.227386474609375
52.700000000000003,12.039299011230469,8.5687637329101562
52.799999999999997,12.545188903808594,10.078765869140625
52.899999999999999,13.071517944335938,11.655197143554688
53,13.544197082519531,13.091110229492188
53.100000000000001,13.993873596191406,14.44781494140625
53.200000000000003,14.561080932617188,15.960372924804688
53.299999999999997,15.148735046386719,17.547031402587891
53.399999999999999,15.703170776367188,19.008491516113281
53.5,16.211612701416016,20.311538696289062
53.600000000000001,16.594863891601562,21.425521850585938
53.700000000000003,16.832477569580078,22.158805847167969
53.799999999999997,17.011329650878906,22.444965362548828
53.899999999999999,17.15185546875,22.621261596679688
54,17.248943328857422,22.894645690917969
54.100000000000001,17.35369873046875,23.150146484375
54.200000000000003,17.450790405273438,23.252346038818359
54.299999999999997,17.496780395507812,23.24212646484375
54.399999999999999,17.690959930419922,23.4439697265625
54.5,18.056324005126953,23.860435485839844
54.600000000000001,18.45745849609375,24.361213684082031
54.700000000000003,18.942909240722656,25.201808929443359
54.799999999999997,19.420692443847656,26.366889953613281
54.899999999999999,19.791168212890625,27.39910888671875
55,19.913810729980469,27.797691345214844
55.100000000000001,19.893367767333984,27.787467956542969
55.200000000000003,20.0211181640625,27.904998779296875
55.299999999999997,20.136093139648438,27.95098876953125
55.399999999999999,19.857597351074219,27.299465179443359
55.5,19.244400024414062,26.047515869140625
55.600000000000001,18.462570190429688,24.744464874267578
55.700000000000003,17.453342437744141,23.316219329833984
55.799999999999997,16.257602691650391,21.650360107421875
55.899999999999999,15.013320922851562,19.866970062255859
56,13.912117004394531,18.152565002441406
56.100000000000001,12.984649658203125,16.606788635253906
56.200000000000003,12.174713134765625,15.165771484375
56.299999999999997,11.433761596679688,13.788627624511719
56.399999999999999,10.751579284667969,12.539230346679688
56.5,10.222694396972656,11.384368896484375
56.600000000000001,9.7909011840820312,10.196296691894531
56.700000000000003,9.3488845825195312,9.084869384765625
56.799999999999997,9.0218429565429688,8.257049560546875
56.899999999999999,8.8532180786132812,7.6234130859375
57,8.7484588623046875,7.0587539672851562
57.100000000000001,8.63348388671875,6.5911941528320312
57.200000000000003,8.5287322998046875,6.1951675415039062
57.299999999999997,8.459747314453125,5.8246917724609375
57.399999999999999,8.3575439453125,5.4082260131835938
57.5,8.2144622802734375,4.8589019775390625
57.600000000000001,8.0994873046875,4.2329254150390625
57.700000000000003,7.9461898803710938,3.6810455322265625
57.799999999999997,7.6983566284179688,3.308013916015625
57.899999999999999,7.34576416015625,3.0218582153320312
58,6.9931716918945312,2.8276748657226562
58.100000000000001,6.7248992919921875,2.774017333984375
58.200000000000003,6.5153884887695312,2.7612457275390625
58.299999999999997,6.3825302124023438,2.7535781860351562
58.399999999999999,6.305877685546875,2.756134033203125
