<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: dM [ug/m3]
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
14.08.2025 10:27:51	1,39	2,28	1,82	2,18	1,74	1,50	5,95	7,44	14,59	18,61	33,24	0,00	265,89	145,92	2765,26
14.08.2025 10:27:57	1,36	2,19	2,25	2,26	1,29	1,35	3,97	8,51	2,92	0,00	33,24	0,00	132,95	1094,40	3190,68
14.08.2025 10:28:03	1,37	2,16	2,24	2,91	1,29	2,69	5,56	8,51	2,92	12,41	49,85	91,20	664,73	437,76	1914,41
14.08.2025 10:28:09	1,32	2,14	1,71	1,79	1,29	1,79	4,37	8,51	14,59	31,01	33,24	0,00	132,95	0,00	1063,56
14.08.2025 10:28:15	1,35	2,03	2,16	2,31	1,59	0,90	3,57	8,51	14,59	24,81	33,24	0,00	398,84	656,64	3403,39
14.08.2025 10:28:21	1,37	2,18	1,98	2,31	1,69	1,35	5,16	7,44	8,76	12,41	49,85	91,20	132,95	583,68	3616,10
14.08.2025 10:28:27	1,45	2,14	2,10	1,74	1,94	2,24	6,75	10,64	14,59	6,20	83,09	0,00	265,89	875,52	4892,38
14.08.2025 10:28:33	1,33	2,13	2,06	2,23	1,98	1,20	5,16	5,32	11,67	18,61	0,00	182,40	265,89	1094,40	3190,68
14.08.2025 10:28:39	1,24	2,36	2,15	2,26	1,34	1,79	4,37	6,38	5,84	12,41	116,33	91,20	265,89	1532,16	2977,97
14.08.2025 10:28:45	1,35	2,08	2,07	2,18	2,18	2,24	3,18	11,70	11,67	18,61	33,24	136,80	0,00	0,00	2127,12
14.08.2025 10:28:51	1,32	2,18	2,16	1,76	1,79	1,05	5,56	7,44	2,92	24,81	33,24	45,60	265,89	875,52	1701,70
14.08.2025 10:28:57	1,24	2,25	2,25	2,72	1,34	2,39	11,51	7,44	14,59	0,00	16,62	45,60	132,95	875,52	3828,82
14.08.2025 10:29:03	1,49	2,09	2,04	2,10	1,19	1,64	5,56	8,51	5,84	12,41	33,24	91,20	398,84	656,64	4466,95
14.08.2025 10:29:09	1,35	2,35	1,92	2,08	1,54	2,24	3,57	6,38	11,67	18,61	83,09	45,60	265,89	656,64	2339,83
14.08.2025 10:29:15	1,32	2,22	2,12	2,10	1,59	1,94	3,57	7,44	11,67	6,20	16,62	0,00	398,84	875,52	3828,82
14.08.2025 10:29:21	1,35	2,02	2,21	2,08	1,79	1,64	3,57	5,32	17,51	6,20	49,85	45,60	664,73	802,56	4041,53
