<Header>
User name: 
Location: airlock
# of Location: 3
Model: 1.109
Serial No.: 9G070015
Firmware revision: 12.30E
Software revision: 1178 V8-26 (18--12-2023)
Unit: ug/m3
C-factor: 1,00
Comment: test room aersol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
14.08.2025 10:54:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:54:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:55:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:55:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:56:04	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 10:56:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:56:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:56:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:56:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:56:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:56:40	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 10:56:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:56:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:56:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:57:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:57:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:58:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:59:04	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:59:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:59:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:59:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:59:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:59:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:59:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:59:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:59:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:59:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:00:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:01:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:01:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:01:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:01:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:01:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:01:34	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 11:01:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:01:46	0,8	0,7	0,2	0,8	0,8	0,8
14.08.2025 11:01:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:01:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:02:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:02:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:02:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:02:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:02:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:02:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:02:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:02:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:02:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:02:58	1,4	0,5	0,1	1,4	1,4	0,9
14.08.2025 11:03:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:03:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:03:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:03:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:03:28	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 11:03:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:03:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:03:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:03:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:03:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:04:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:04:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:05:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:05:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:05:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:05:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:05:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:05:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:05:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:05:46	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 11:05:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:05:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:06:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:06:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:06:16	0,6	0,5	0,1	0,6	0,6	0,5
14.08.2025 11:06:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:06:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:06:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:06:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:06:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:06:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:06:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:07:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:07:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:07:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:07:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:07:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:07:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:07:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:07:46	0,6	0,6	0,1	0,6	0,6	0,6
14.08.2025 11:07:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:07:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:08:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:09:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:09:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:09:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:09:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:09:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:09:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:09:40	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 11:09:46	0,5	0,5	0,0	0,5	0,5	0,5
14.08.2025 11:09:52	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:09:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:04	1,6	1,3	0,1	1,6	1,6	1,4
14.08.2025 11:10:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:10:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:11:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:11:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:12:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:12:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:12:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:12:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:12:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:12:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:12:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:12:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:12:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:12:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:13:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:14:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:14:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:14:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:14:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:14:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:14:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:14:40	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 11:14:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:14:52	0,6	0,5	0,1	0,6	0,6	0,5
14.08.2025 11:14:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:15:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:15:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:16:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:16:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:16:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:16:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:16:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:16:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:16:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:16:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:16:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:16:58	2,3	0,6	0,1	2,3	2,3	1,0
14.08.2025 11:17:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:17:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:17:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:17:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:17:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:17:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:17:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:17:46	0,8	0,6	0,1	0,8	0,8	0,7
14.08.2025 11:17:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:17:58	0,6	0,5	0,1	0,6	0,6	0,6
14.08.2025 11:18:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:18:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:18:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:18:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:18:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:18:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:18:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:18:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:18:52	0,3	0,3	0,2	0,3	0,3	0,2
14.08.2025 11:18:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:19:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:19:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:19:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:19:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:19:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:19:34	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:19:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:19:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:19:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:19:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:20:52	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 11:20:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:21:04	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:21:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:21:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:21:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:21:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:21:34	0,8	0,7	0,2	0,8	0,8	0,8
14.08.2025 11:21:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:21:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:21:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:21:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:22:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:22:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:22:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:22:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:22:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:22:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:22:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:22:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:22:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:22:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:23:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:23:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:23:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:23:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:23:28	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 11:23:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:23:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:23:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:23:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:23:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:24:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:24:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:24:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:24:22	0,7	0,6	0,1	0,7	0,7	0,7
14.08.2025 11:24:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:24:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:24:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:24:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:24:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:24:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:25:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:25:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:25:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:25:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:25:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:25:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:25:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:25:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:25:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:25:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:26:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:27:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:27:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:27:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:27:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:27:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:27:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:27:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:27:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:27:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:27:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:28:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:28:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:28:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:28:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:28:28	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:28:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:28:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:28:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:28:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:28:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:04	1,1	0,7	0,1	1,1	1,1	0,9
14.08.2025 11:29:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:29:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:30:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:30:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:30:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:30:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:30:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:30:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:30:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:30:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:30:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:30:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:31:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:31:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:31:16	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:31:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:31:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:31:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:31:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:31:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:31:52	0,1	0,1	0,1	0,1	0,1	0,1
