<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: log data
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
K-line: 

<Data>
[d&t31.12.2035 11:50:55]	P	Year	Mon	Day	Hr	Min	Sec	Loc	GF	Err	Qbatt	Im	Temp	rH	Velo	Pres	Dir	Rain	Iv	P_Weight	P_Vol[l]	rH_i	Temp_i	Latitude	Longitude	Height	Flow[%]	SFlow
14.08.2025 14:41:11	P	25	8	14	14	41	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36619,4	42,2	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:41:17	P	25	8	14	14	41	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36619,6	42,2	31,9	NA	NA	NA	102,9A	NA
14.08.2025 14:41:23	P	25	8	14	14	41	23	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36619,7	42,2	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:41:29	P	25	8	14	14	41	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36619,8	42,2	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:41:35	P	25	8	14	14	41	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36619,9	42,2	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:41:41	P	25	8	14	14	41	41	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36620,0	42,1	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:41:47	P	25	8	14	14	41	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36620,2	42,1	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:41:53	P	25	8	14	14	41	53	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36620,3	42,2	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:41:59	P	25	8	14	14	41	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36620,4	42,1	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:05	P	25	8	14	14	42	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36620,5	42,1	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:11	P	25	8	14	14	42	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36620,6	42,0	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:17	P	25	8	14	14	42	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36620,8	42,1	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:23	P	25	8	14	14	42	23	2	100	0	NA	26	NA	NA	NA	1017,1	NA	NA	6	1128,4	36620,9	42,1	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:29	P	25	8	14	14	42	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36621,0	42,0	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:35	P	25	8	14	14	42	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36621,1	42,0	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:41	P	25	8	14	14	42	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36621,3	42,0	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:47	P	25	8	14	14	42	47	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36621,4	42,0	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:53	P	25	8	14	14	42	53	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36621,5	42,0	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:42:59	P	25	8	14	14	42	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36621,6	42,0	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:43:05	P	25	8	14	14	43	5	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36621,7	42,0	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:43:11	P	25	8	14	14	43	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36621,9	41,9	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:43:17	P	25	8	14	14	43	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36622,0	42,0	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:43:23	P	25	8	14	14	43	23	2	100	0	NA	26	NA	NA	NA	1017,1	NA	NA	6	1128,4	36622,1	41,9	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:43:29	P	25	8	14	14	43	29	2	100	0	NA	27	NA	NA	NA	1017,2	NA	NA	6	1128,4	36622,2	41,9	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:43:35	P	25	8	14	14	43	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36622,3	42,0	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:43:41	P	25	8	14	14	43	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36622,5	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:43:47	P	25	8	14	14	43	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36622,6	41,9	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:43:53	P	25	8	14	14	43	53	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36622,7	41,9	32,0	NA	NA	NA	102,9A	NA
14.08.2025 14:43:59	P	25	8	14	14	43	59	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36622,8	41,9	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:05	P	25	8	14	14	44	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36622,9	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:11	P	25	8	14	14	44	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36623,1	41,9	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:17	P	25	8	14	14	44	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36623,2	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:23	P	25	8	14	14	44	23	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36623,3	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:29	P	25	8	14	14	44	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36623,4	41,9	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:35	P	25	8	14	14	44	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36623,6	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:41	P	25	8	14	14	44	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36623,7	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:47	P	25	8	14	14	44	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36623,8	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:53	P	25	8	14	14	44	53	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36623,9	41,9	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:44:59	P	25	8	14	14	44	59	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36624,0	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:45:05	P	25	8	14	14	45	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36624,2	41,7	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:45:11	P	25	8	14	14	45	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36624,3	41,7	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:45:17	P	25	8	14	14	45	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36624,4	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:45:23	P	25	8	14	14	45	23	2	100	0	NA	26	NA	NA	NA	1017,3	NA	NA	6	1128,4	36624,5	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:45:29	P	25	8	14	14	45	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36624,6	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:45:35	P	25	8	14	14	45	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36624,8	41,8	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:45:41	P	25	8	14	14	45	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36624,9	41,8	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:45:47	P	25	8	14	14	45	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36625,0	41,7	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:45:53	P	25	8	14	14	45	53	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36625,1	41,7	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:45:59	P	25	8	14	14	45	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36625,3	41,7	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:46:05	P	25	8	14	14	46	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36625,4	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:46:11	P	25	8	14	14	46	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36625,5	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:46:17	P	25	8	14	14	46	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36625,6	41,7	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:46:23	P	25	8	14	14	46	23	2	100	0	NA	26	NA	NA	NA	1017,1	NA	NA	6	1128,4	36625,7	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:46:29	P	25	8	14	14	46	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36625,9	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:46:35	P	25	8	14	14	46	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36626,0	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:46:41	P	25	8	14	14	46	41	2	100	0	NA	27	NA	NA	NA	1017,2	NA	NA	6	1128,4	36626,1	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:46:47	P	25	8	14	14	46	47	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36626,2	41,6	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:46:53	P	25	8	14	14	46	53	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36626,3	41,7	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:46:59	P	25	8	14	14	46	59	2	100	0	NA	27	NA	NA	NA	1016,8	NA	NA	6	1128,4	36626,5	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:05	P	25	8	14	14	47	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36626,6	41,8	32,1	NA	NA	NA	102,9A	NA
14.08.2025 14:47:11	P	25	8	14	14	47	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36626,7	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:17	P	25	8	14	14	47	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36626,8	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:23	P	25	8	14	14	47	23	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36626,9	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:29	P	25	8	14	14	47	29	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36627,1	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:35	P	25	8	14	14	47	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36627,2	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:41	P	25	8	14	14	47	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36627,3	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:47	P	25	8	14	14	47	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36627,4	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:53	P	25	8	14	14	47	53	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36627,6	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:47:59	P	25	8	14	14	47	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36627,7	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:05	P	25	8	14	14	48	5	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36627,8	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:11	P	25	8	14	14	48	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36627,9	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:17	P	25	8	14	14	48	17	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36628,0	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:23	P	25	8	14	14	48	23	2	100	0	NA	26	NA	NA	NA	1017,1	NA	NA	6	1128,4	36628,2	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:29	P	25	8	14	14	48	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36628,3	41,5	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:35	P	25	8	14	14	48	35	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36628,4	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:41	P	25	8	14	14	48	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36628,5	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:47	P	25	8	14	14	48	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36628,6	41,6	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:48:53	P	25	8	14	14	48	53	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36628,8	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:48:59	P	25	8	14	14	48	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36628,9	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:05	P	25	8	14	14	49	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36629,0	41,7	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:11	P	25	8	14	14	49	11	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36629,1	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:17	P	25	8	14	14	49	17	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36629,2	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:23	P	25	8	14	14	49	23	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36629,4	41,6	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:49:29	P	25	8	14	14	49	29	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36629,5	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:35	P	25	8	14	14	49	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36629,6	41,5	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:41	P	25	8	14	14	49	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36629,7	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:47	P	25	8	14	14	49	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36629,9	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:53	P	25	8	14	14	49	53	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36630,0	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:49:59	P	25	8	14	14	49	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36630,1	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:50:05	P	25	8	14	14	50	5	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36630,2	41,5	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:50:11	P	25	8	14	14	50	11	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36630,3	41,5	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:50:17	P	25	8	14	14	50	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36630,5	41,5	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:50:23	P	25	8	14	14	50	23	2	100	0	NA	26	NA	NA	NA	1017,1	NA	NA	6	1128,4	36630,6	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:50:29	P	25	8	14	14	50	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36630,7	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:50:35	P	25	8	14	14	50	35	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36630,8	41,6	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:50:41	P	25	8	14	14	50	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36630,9	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:50:47	P	25	8	14	14	50	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36631,1	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:50:53	P	25	8	14	14	50	53	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36631,2	41,5	32,2	NA	NA	NA	102,9A	NA
14.08.2025 14:50:59	P	25	8	14	14	50	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36631,3	41,6	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:05	P	25	8	14	14	51	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36631,4	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:11	P	25	8	14	14	51	11	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36631,5	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:17	P	25	8	14	14	51	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36631,7	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:23	P	25	8	14	14	51	23	2	100	0	NA	26	NA	NA	NA	1017,1	NA	NA	6	1128,4	36631,8	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:29	P	25	8	14	14	51	29	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36631,9	41,6	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:35	P	25	8	14	14	51	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36632,0	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:41	P	25	8	14	14	51	41	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36632,2	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:47	P	25	8	14	14	51	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36632,3	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:53	P	25	8	14	14	51	53	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36632,4	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:51:59	P	25	8	14	14	51	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36632,5	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:05	P	25	8	14	14	52	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36632,6	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:11	P	25	8	14	14	52	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36632,8	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:17	P	25	8	14	14	52	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36632,9	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:23	P	25	8	14	14	52	23	2	100	0	NA	26	NA	NA	NA	1017,1	NA	NA	6	1128,4	36633,0	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:29	P	25	8	14	14	52	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36633,1	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:35	P	25	8	14	14	52	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36633,2	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:41	P	25	8	14	14	52	41	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36633,4	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:47	P	25	8	14	14	52	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36633,5	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:53	P	25	8	14	14	52	53	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36633,6	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:52:59	P	25	8	14	14	52	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36633,7	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:05	P	25	8	14	14	53	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36633,8	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:11	P	25	8	14	14	53	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36634,0	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:17	P	25	8	14	14	53	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36634,1	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:23	P	25	8	14	14	53	23	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36634,2	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:29	P	25	8	14	14	53	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36634,3	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:35	P	25	8	14	14	53	35	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36634,5	41,4	32,4	NA	NA	NA	102,9A	NA
14.08.2025 14:53:41	P	25	8	14	14	53	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36634,6	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:47	P	25	8	14	14	53	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36634,7	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:53	P	25	8	14	14	53	53	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36634,8	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:53:59	P	25	8	14	14	53	59	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36634,9	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:54:05	P	25	8	14	14	54	5	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36635,1	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:54:11	P	25	8	14	14	54	11	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36635,2	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:54:17	P	25	8	14	14	54	17	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36635,3	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:54:23	P	25	8	14	14	54	23	2	100	0	NA	26	NA	NA	NA	1016,9	NA	NA	6	1128,4	36635,4	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:54:29	P	25	8	14	14	54	29	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36635,5	41,4	32,4	NA	NA	NA	102,9A	NA
14.08.2025 14:54:35	P	25	8	14	14	54	35	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36635,7	41,5	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:54:41	P	25	8	14	14	54	41	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36635,8	41,3	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:54:47	P	25	8	14	14	54	47	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36635,9	41,4	32,4	NA	NA	NA	102,9A	NA
14.08.2025 14:54:53	P	25	8	14	14	54	53	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36636,0	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:54:59	P	25	8	14	14	54	59	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36636,1	41,4	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:55:05	P	25	8	14	14	55	5	2	100	0	NA	26	NA	NA	NA	1016,8	NA	NA	6	1128,4	36636,3	41,3	32,4	NA	NA	NA	102,9A	NA
14.08.2025 14:55:11	P	25	8	14	14	55	11	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36636,4	41,4	32,4	NA	NA	NA	102,9A	NA
14.08.2025 14:55:17	P	25	8	14	14	55	17	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36636,5	41,3	32,3	NA	NA	NA	102,9A	NA
14.08.2025 14:55:23	P	25	8	14	14	55	23	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36636,6	41,3	32,4	NA	NA	NA	102,9A	NA
14.08.2025 14:55:29	P	25	8	14	14	55	29	2	100	0	NA	26	NA	NA	NA	1017,2	NA	NA	6	1128,4	36636,8	41,4	32,4	NA	NA	NA	102,9A	NA
