testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
2625;"14.08.2025";"15:10:59";1278,78;1013,68;28,93;47,57
2626;"14.08.2025";"15:11:00";1276,95;1013,68;28,93;47,56
2627;"14.08.2025";"15:11:01";1276,95;1013,68;28,93;47,56
2628;"14.08.2025";"15:11:02";1276,95;1013,68;28,93;47,56
2629;"14.08.2025";"15:11:03";1276,37;1013,68;28,93;47,59
2630;"14.08.2025";"15:11:04";1276,37;1013,68;28,93;47,59
2631;"14.08.2025";"15:11:05";1276,03;1013,68;28,93;47,56
2632;"14.08.2025";"15:11:06";1276,03;1013,68;28,93;47,56
2633;"14.08.2025";"15:11:07";1276,03;1013,68;28,93;47,56
2634;"14.08.2025";"15:11:08";1275,50;1013,68;28,92;47,52
2635;"14.08.2025";"15:11:09";1275,50;1013,68;28,92;47,52
2636;"14.08.2025";"15:11:10";1276,37;1013,68;28,94;47,52
2637;"14.08.2025";"15:11:11";1276,37;1013,68;28,94;47,52
2638;"14.08.2025";"15:11:12";1276,37;1013,68;28,94;47,52
2639;"14.08.2025";"15:11:13";1276,37;1013,68;28,94;47,52
2640;"14.08.2025";"15:11:14";1276,37;1013,68;28,94;47,52
2641;"14.08.2025";"15:11:15";1277,04;1013,68;28,94;47,51
2642;"14.08.2025";"15:11:16";1277,04;1013,68;28,94;47,51
2643;"14.08.2025";"15:11:17";1277,26;1013,68;28,93;47,47
2644;"14.08.2025";"15:11:18";1277,26;1013,68;28,93;47,47
2645;"14.08.2025";"15:11:19";1277,26;1013,68;28,93;47,47
2646;"14.08.2025";"15:11:20";1276,58;1013,66;28,93;47,48
2647;"14.08.2025";"15:11:21";1276,58;1013,66;28,93;47,48
2648;"14.08.2025";"15:11:22";1276,52;1013,68;28,93;47,49
2649;"14.08.2025";"15:11:23";1276,52;1013,68;28,93;47,49
2650;"14.08.2025";"15:11:24";1276,58;1013,68;28,95;47,49
2651;"14.08.2025";"15:11:25";1276,58;1013,68;28,95;47,49
2652;"14.08.2025";"15:11:26";1276,58;1013,68;28,95;47,49
2653;"14.08.2025";"15:11:27";1276,58;1013,68;28,95;47,49
2654;"14.08.2025";"15:11:28";1276,58;1013,68;28,95;47,49
2655;"14.08.2025";"15:11:29";1275,13;1013,68;28,94;47,49
2656;"14.08.2025";"15:11:30";1275,13;1013,68;28,94;47,49
2657;"14.08.2025";"15:11:31";1275,13;1013,68;28,94;47,49
2658;"14.08.2025";"15:11:32";1273,63;1013,68;28,93;47,52
2659;"14.08.2025";"15:11:33";1273,63;1013,68;28,93;47,52
2660;"14.08.2025";"15:11:34";1271,78;1013,68;28,93;47,52
2661;"14.08.2025";"15:11:35";1271,78;1013,68;28,93;47,52
2662;"14.08.2025";"15:11:36";1271,06;1013,68;28,95;47,53
2663;"14.08.2025";"15:11:37";1271,06;1013,68;28,95;47,53
2664;"14.08.2025";"15:11:38";1271,06;1013,68;28,95;47,53
2665;"14.08.2025";"15:11:39";1271,98;1013,68;28,94;47,53
2666;"14.08.2025";"15:11:40";1271,98;1013,68;28,94;47,53
2667;"14.08.2025";"15:11:41";1271,98;1013,68;28,94;47,50
2668;"14.08.2025";"15:11:42";1271,98;1013,68;28,94;47,50
2669;"14.08.2025";"15:11:43";1271,98;1013,68;28,94;47,50
2670;"14.08.2025";"15:11:44";1270,27;1013,68;28,94;47,47
2671;"14.08.2025";"15:11:45";1270,27;1013,68;28,94;47,47
2672;"14.08.2025";"15:11:46";1268,69;1013,68;28,94;47,44
2673;"14.08.2025";"15:11:47";1268,69;1013,68;28,94;47,44
2674;"14.08.2025";"15:11:48";1269,85;1013,68;28,96;47,45
2675;"14.08.2025";"15:11:49";1269,85;1013,68;28,96;47,45
2676;"14.08.2025";"15:11:50";1269,85;1013,68;28,96;47,45
2677;"14.08.2025";"15:11:51";1271,57;1013,66;28,95;47,46
2678;"14.08.2025";"15:11:52";1271,57;1013,66;28,95;47,46
2679;"14.08.2025";"15:11:53";1273,72;1013,68;28,95;47,46
2680;"14.08.2025";"15:11:54";1273,72;1013,68;28,95;47,46
2681;"14.08.2025";"15:11:55";1273,72;1013,68;28,95;47,46
2682;"14.08.2025";"15:11:56";1273,72;1013,68;28,94;47,50
2683;"14.08.2025";"15:11:57";1273,72;1013,68;28,94;47,50
2684;"14.08.2025";"15:11:58";1276,19;1013,68;28,94;47,53
2685;"14.08.2025";"15:11:59";1276,19;1013,68;28,94;47,53
2686;"14.08.2025";"15:12:00";1277,89;1013,68;28,95;47,53
2687;"14.08.2025";"15:12:01";1277,89;1013,68;28,95;47,53
2688;"14.08.2025";"15:12:02";1277,89;1013,68;28,95;47,53
2689;"14.08.2025";"15:12:03";1278,97;1013,68;28,95;47,50
2690;"14.08.2025";"15:12:04";1278,97;1013,68;28,95;47,50
2691;"14.08.2025";"15:12:05";1279,29;1013,68;28,95;47,51
2692;"14.08.2025";"15:12:06";1279,29;1013,68;28,95;47,51
2693;"14.08.2025";"15:12:07";1279,29;1013,68;28,95;47,51
2694;"14.08.2025";"15:12:08";1279,93;1013,68;28,95;47,51
2695;"14.08.2025";"15:12:09";1279,93;1013,68;28,95;47,51
2696;"14.08.2025";"15:12:10";1279,93;1013,68;28,95;47,51
2697;"14.08.2025";"15:12:11";1279,93;1013,68;28,95;47,51
2698;"14.08.2025";"15:12:12";1281,18;1013,68;28,94;47,51
2699;"14.08.2025";"15:12:13";1281,18;1013,68;28,94;47,51
2700;"14.08.2025";"15:12:14";1281,18;1013,68;28,94;47,51
2701;"14.08.2025";"15:12:15";1279,86;1013,68;28,95;47,53
2702;"14.08.2025";"15:12:16";1279,86;1013,68;28,95;47,53
2703;"14.08.2025";"15:12:17";1277,27;1013,68;28,95;47,57
2704;"14.08.2025";"15:12:18";1277,27;1013,68;28,95;47,57
2705;"14.08.2025";"15:12:19";1277,27;1013,68;28,95;47,57
2706;"14.08.2025";"15:12:20";1274,98;1013,68;28,96;47,55
2707;"14.08.2025";"15:12:21";1274,98;1013,68;28,96;47,55
2708;"14.08.2025";"15:12:22";1275,61;1013,68;28,96;47,55
2709;"14.08.2025";"15:12:23";1275,61;1013,68;28,96;47,55
2710;"14.08.2025";"15:12:24";1275,61;1013,68;28,96;47,54
2711;"14.08.2025";"15:12:25";1275,61;1013,68;28,96;47,54
2712;"14.08.2025";"15:12:26";1275,61;1013,68;28,96;47,54
2713;"14.08.2025";"15:12:27";1277,75;1013,68;28,97;47,55
2714;"14.08.2025";"15:12:28";1277,75;1013,68;28,97;47,55
2715;"14.08.2025";"15:12:29";1277,29;1013,68;28,96;47,52
2716;"14.08.2025";"15:12:30";1277,29;1013,68;28,96;47,52
2717;"14.08.2025";"15:12:31";1277,29;1013,68;28,96;47,52
2718;"14.08.2025";"15:12:32";1275,23;1013,68;28,98;47,50
2719;"14.08.2025";"15:12:33";1275,23;1013,68;28,98;47,50
2720;"14.08.2025";"15:12:34";1274,92;1013,68;28,96;47,49
2721;"14.08.2025";"15:12:35";1274,92;1013,68;28,96;47,49
2722;"14.08.2025";"15:12:36";1276,38;1013,68;28,96;47,49
2723;"14.08.2025";"15:12:37";1276,38;1013,68;28,96;47,49
2724;"14.08.2025";"15:12:38";1276,38;1013,68;28,96;47,49
2725;"14.08.2025";"15:12:39";1276,38;1013,68;28,97;47,48
2726;"14.08.2025";"15:12:40";1276,38;1013,68;28,97;47,48
2727;"14.08.2025";"15:12:41";1277,12;1013,68;28,96;47,47
2728;"14.08.2025";"15:12:42";1277,12;1013,68;28,96;47,47
2729;"14.08.2025";"15:12:43";1277,12;1013,68;28,96;47,47
2730;"14.08.2025";"15:12:44";1276,84;1013,66;28,97;47,46
2731;"14.08.2025";"15:12:45";1276,84;1013,66;28,97;47,46
2732;"14.08.2025";"15:12:46";1275,52;1013,68;28,96;47,49
2733;"14.08.2025";"15:12:47";1275,52;1013,68;28,96;47,49
2734;"14.08.2025";"15:12:48";1274,09;1013,68;28,96;47,47
2735;"14.08.2025";"15:12:49";1274,09;1013,68;28,96;47,47
2736;"14.08.2025";"15:12:50";1274,09;1013,68;28,96;47,47
2737;"14.08.2025";"15:12:51";1274,73;1013,68;28,96;47,47
2738;"14.08.2025";"15:12:52";1274,73;1013,68;28,96;47,47
2739;"14.08.2025";"15:12:53";1274,73;1013,68;28,97;47,45
2740;"14.08.2025";"15:12:54";1274,73;1013,68;28,97;47,45
2741;"14.08.2025";"15:12:55";1275,55;1013,68;28,96;47,47
2742;"14.08.2025";"15:12:56";1275,55;1013,68;28,96;47,47
2743;"14.08.2025";"15:12:57";1275,55;1013,68;28,96;47,47
2744;"14.08.2025";"15:12:58";1273,40;1013,68;28,97;47,52
2745;"14.08.2025";"15:12:59";1273,40;1013,68;28,97;47,52
2746;"14.08.2025";"15:13:00";1274,08;1013,68;28,97;47,48
2747;"14.08.2025";"15:13:01";1274,08;1013,68;28,97;47,48
2748;"14.08.2025";"15:13:02";1274,08;1013,68;28,97;47,48
2749;"14.08.2025";"15:13:03";1275,78;1013,68;28,98;47,52
2750;"14.08.2025";"15:13:04";1275,78;1013,68;28,98;47,52
2751;"14.08.2025";"15:13:05";1276,74;1013,68;28,98;47,52
2752;"14.08.2025";"15:13:06";1276,74;1013,68;28,98;47,52
2753;"14.08.2025";"15:13:07";1276,74;1013,68;28,96;47,51
2754;"14.08.2025";"15:13:08";1276,74;1013,68;28,96;47,51
2755;"14.08.2025";"15:13:09";1276,74;1013,68;28,96;47,51
2756;"14.08.2025";"15:13:10";1278,63;1013,68;28,98;47,47
2757;"14.08.2025";"15:13:11";1278,63;1013,68;28,98;47,47
2758;"14.08.2025";"15:13:12";1278,08;1013,68;28,96;47,43
2759;"14.08.2025";"15:13:13";1278,08;1013,68;28,96;47,43
2760;"14.08.2025";"15:13:14";1278,08;1013,68;28,96;47,43
2761;"14.08.2025";"15:13:15";1275,91;1013,68;28,97;47,47
2762;"14.08.2025";"15:13:16";1275,91;1013,68;28,97;47,47
2763;"14.08.2025";"15:13:17";1275,57;1013,68;28,98;47,44
2764;"14.08.2025";"15:13:18";1275,57;1013,68;28,98;47,44
2765;"14.08.2025";"15:13:19";1275,89;1013,68;28,98;47,44
2766;"14.08.2025";"15:13:20";1275,89;1013,68;28,98;47,44
2767;"14.08.2025";"15:13:21";1275,89;1013,68;28,98;47,44
2768;"14.08.2025";"15:13:22";1275,89;1013,68;28,98;47,52
2769;"14.08.2025";"15:13:23";1275,89;1013,68;28,98;47,52
2770;"14.08.2025";"15:13:24";1276,74;1013,68;28,99;47,54
2771;"14.08.2025";"15:13:25";1276,74;1013,68;28,99;47,54
2772;"14.08.2025";"15:13:26";1276,74;1013,68;28,99;47,54
2773;"14.08.2025";"15:13:27";1276,93;1013,68;28,97;47,55
2774;"14.08.2025";"15:13:28";1276,93;1013,68;28,97;47,55
2775;"14.08.2025";"15:13:29";1276,39;1013,68;28,97;47,53
2776;"14.08.2025";"15:13:30";1276,39;1013,68;28,97;47,53
2777;"14.08.2025";"15:13:31";1276,84;1013,68;28,98;47,52
2778;"14.08.2025";"15:13:32";1276,84;1013,68;28,98;47,52
2779;"14.08.2025";"15:13:33";1276,84;1013,68;28,98;47,52
2780;"14.08.2025";"15:13:34";1277,40;1013,68;28,98;47,52
2781;"14.08.2025";"15:13:35";1277,40;1013,68;28,98;47,52
2782;"14.08.2025";"15:13:36";1277,40;1013,68;28,99;47,45
2783;"14.08.2025";"15:13:37";1277,40;1013,68;28,99;47,45
2784;"14.08.2025";"15:13:38";1277,40;1013,68;28,99;47,45
2785;"14.08.2025";"15:13:39";1276,65;1013,68;28,99;47,45
2786;"14.08.2025";"15:13:40";1276,65;1013,68;28,99;47,45
2787;"14.08.2025";"15:13:41";1273,41;1013,68;28,99;47,47
2788;"14.08.2025";"15:13:42";1273,41;1013,68;28,99;47,47
2789;"14.08.2025";"15:13:43";1270,75;1013,68;28,98;47,47
2790;"14.08.2025";"15:13:44";1270,75;1013,68;28,98;47,47
2791;"14.08.2025";"15:13:45";1270,75;1013,68;28,98;47,47
2792;"14.08.2025";"15:13:46";1270,91;1013,68;28,98;47,47
2793;"14.08.2025";"15:13:47";1270,91;1013,68;28,98;47,47
2794;"14.08.2025";"15:13:48";1269,92;1013,68;28,98;47,47
2795;"14.08.2025";"15:13:49";1269,92;1013,68;28,98;47,47
2796;"14.08.2025";"15:13:50";1269,92;1013,68;28,98;47,47
2797;"14.08.2025";"15:13:51";1269,92;1013,68;28,97;47,46
2798;"14.08.2025";"15:13:52";1269,92;1013,68;28,97;47,46
2799;"14.08.2025";"15:13:53";1267,78;1013,68;28,99;47,40
2800;"14.08.2025";"15:13:54";1267,78;1013,68;28,99;47,40
2801;"14.08.2025";"15:13:55";1267,14;1013,68;28,98;47,34
2802;"14.08.2025";"15:13:56";1267,14;1013,68;28,98;47,34
2803;"14.08.2025";"15:13:57";1267,14;1013,68;28,98;47,34
2804;"14.08.2025";"15:13:58";1267,59;1013,68;28,99;47,34
2805;"14.08.2025";"15:13:59";1267,59;1013,68;28,99;47,34
2806;"14.08.2025";"15:14:00";1268,53;1013,68;29,00;47,37
2807;"14.08.2025";"15:14:01";1268,53;1013,68;29,00;47,37
2808;"14.08.2025";"15:14:02";1268,53;1013,68;29,00;47,37
2809;"14.08.2025";"15:14:03";1267,57;1013,66;29,00;47,37
2810;"14.08.2025";"15:14:04";1267,57;1013,66;29,00;47,37
2811;"14.08.2025";"15:14:05";1267,57;1013,66;28,98;47,48
2812;"14.08.2025";"15:14:06";1267,57;1013,66;28,98;47,48
2813;"14.08.2025";"15:14:07";1266,79;1013,68;28,98;47,50
2814;"14.08.2025";"15:14:08";1266,79;1013,68;28,98;47,50
2815;"14.08.2025";"15:14:09";1266,79;1013,68;28,98;47,50
2816;"14.08.2025";"15:14:10";1268,14;1013,68;28,99;47,52
2817;"14.08.2025";"15:14:11";1268,14;1013,68;28,99;47,52
2818;"14.08.2025";"15:14:12";1268,98;1013,68;28,99;47,49
2819;"14.08.2025";"15:14:13";1268,98;1013,68;28,99;47,49
2820;"14.08.2025";"15:14:14";1268,98;1013,68;28,99;47,49
2821;"14.08.2025";"15:14:15";1270,20;1013,68;28,97;47,48
2822;"14.08.2025";"15:14:16";1270,20;1013,68;28,97;47,48
2823;"14.08.2025";"15:14:17";1271,63;1013,68;28,97;47,48
2824;"14.08.2025";"15:14:18";1271,63;1013,68;28,97;47,48
2825;"14.08.2025";"15:14:19";1271,63;1013,68;28,99;47,43
2826;"14.08.2025";"15:14:20";1271,63;1013,68;28,99;47,43
2827;"14.08.2025";"15:14:21";1271,63;1013,68;28,99;47,43
2828;"14.08.2025";"15:14:22";1271,80;1013,66;28,97;47,43
2829;"14.08.2025";"15:14:23";1271,80;1013,66;28,97;47,43
2830;"14.08.2025";"15:14:24";1273,30;1013,68;29,00;47,44
2831;"14.08.2025";"15:14:25";1273,30;1013,68;29,00;47,44
2832;"14.08.2025";"15:14:26";1273,30;1013,68;29,00;47,44
2833;"14.08.2025";"15:14:27";1273,68;1013,64;29,01;47,47
2834;"14.08.2025";"15:14:28";1273,68;1013,64;29,01;47,47
2835;"14.08.2025";"15:14:29";1273,09;1013,68;28,99;47,49
2836;"14.08.2025";"15:14:30";1273,09;1013,68;28,99;47,49
2837;"14.08.2025";"15:14:31";1274,25;1013,66;28,99;47,49
2838;"14.08.2025";"15:14:32";1274,25;1013,66;28,99;47,49
2839;"14.08.2025";"15:14:33";1274,25;1013,66;28,99;47,49
2840;"14.08.2025";"15:14:34";1274,25;1013,66;28,99;47,43
2841;"14.08.2025";"15:14:35";1274,25;1013,66;28,99;47,43
2842;"14.08.2025";"15:14:36";1275,26;1013,68;28,99;47,45
2843;"14.08.2025";"15:14:37";1275,26;1013,68;28,99;47,45
2844;"14.08.2025";"15:14:38";1275,26;1013,68;28,99;47,45
2845;"14.08.2025";"15:14:39";1276,52;1013,68;29,01;47,43
2846;"14.08.2025";"15:14:40";1276,52;1013,68;29,01;47,43
2847;"14.08.2025";"15:14:41";1278,35;1013,66;29,01;47,42
2848;"14.08.2025";"15:14:42";1278,35;1013,66;29,01;47,42
2849;"14.08.2025";"15:14:43";1278,92;1013,68;29,00;47,42
2850;"14.08.2025";"15:14:44";1278,92;1013,68;29,00;47,42
2851;"14.08.2025";"15:14:45";1278,92;1013,68;29,00;47,42
2852;"14.08.2025";"15:14:46";1279,73;1013,68;29,00;47,42
2853;"14.08.2025";"15:14:47";1279,73;1013,68;29,00;47,42
2854;"14.08.2025";"15:14:48";1279,73;1013,68;29,00;47,47
2855;"14.08.2025";"15:14:49";1279,73;1013,68;29,00;47,47
2856;"14.08.2025";"15:14:50";1280,38;1013,68;29,01;47,47
2857;"14.08.2025";"15:14:51";1280,38;1013,68;29,01;47,47
2858;"14.08.2025";"15:14:52";1280,38;1013,68;29,01;47,47
2859;"14.08.2025";"15:14:53";1279,76;1013,66;29,00;47,45
2860;"14.08.2025";"15:14:54";1279,76;1013,66;29,00;47,45
2861;"14.08.2025";"15:14:55";1279,38;1013,68;29,00;47,40
2862;"14.08.2025";"15:14:56";1279,38;1013,68;29,00;47,40
2863;"14.08.2025";"15:14:57";1279,38;1013,68;29,00;47,40
2864;"14.08.2025";"15:14:58";1279,81;1013,68;29,00;47,36
2865;"14.08.2025";"15:14:59";1279,81;1013,68;29,00;47,36
2866;"14.08.2025";"15:15:00";1279,55;1013,68;29,00;47,36
2867;"14.08.2025";"15:15:01";1279,55;1013,68;29,00;47,36
2868;"14.08.2025";"15:15:02";1279,55;1013,68;29,01;47,40
2869;"14.08.2025";"15:15:03";1279,55;1013,68;29,01;47,40
2870;"14.08.2025";"15:15:04";1279,55;1013,68;29,01;47,40
2871;"14.08.2025";"15:15:05";1277,85;1013,68;29,01;47,37
2872;"14.08.2025";"15:15:06";1277,85;1013,68;29,01;47,37
2873;"14.08.2025";"15:15:07";1276,25;1013,66;29,01;47,39
2874;"14.08.2025";"15:15:08";1276,25;1013,66;29,01;47,39
2875;"14.08.2025";"15:15:09";1276,25;1013,66;29,01;47,39
2876;"14.08.2025";"15:15:10";1274,77;1013,68;29,01;47,44
2877;"14.08.2025";"15:15:11";1274,77;1013,68;29,01;47,44
2878;"14.08.2025";"15:15:12";1273,15;1013,68;29,01;47,46
2879;"14.08.2025";"15:15:13";1273,15;1013,68;29,01;47,46
2880;"14.08.2025";"15:15:14";1271,77;1013,68;29,01;47,46
2881;"14.08.2025";"15:15:15";1271,77;1013,68;29,01;47,46
2882;"14.08.2025";"15:15:16";1271,77;1013,68;29,01;47,46
2883;"14.08.2025";"15:15:17";1271,77;1013,68;29,02;47,37
2884;"14.08.2025";"15:15:18";1271,77;1013,68;29,02;47,37
2885;"14.08.2025";"15:15:19";1270,16;1013,66;29,02;47,41
2886;"14.08.2025";"15:15:20";1270,16;1013,66;29,02;47,41
2887;"14.08.2025";"15:15:21";1270,16;1013,66;29,02;47,41
2888;"14.08.2025";"15:15:22";1268,95;1013,68;29,03;47,40
2889;"14.08.2025";"15:15:23";1268,95;1013,68;29,03;47,40
2890;"14.08.2025";"15:15:24";1268,67;1013,66;29,00;47,38
2891;"14.08.2025";"15:15:25";1268,67;1013,66;29,00;47,38
2892;"14.08.2025";"15:15:26";1268,63;1013,64;29,02;47,37
2893;"14.08.2025";"15:15:27";1268,63;1013,64;29,02;47,37
2894;"14.08.2025";"15:15:28";1268,63;1013,64;29,02;47,37
2895;"14.08.2025";"15:15:29";1269,66;1013,66;29,02;47,37
2896;"14.08.2025";"15:15:30";1269,66;1013,66;29,02;47,37
2897;"14.08.2025";"15:15:31";1269,66;1013,66;29,01;47,37
2898;"14.08.2025";"15:15:32";1269,66;1013,66;29,01;47,37
2899;"14.08.2025";"15:15:33";1269,66;1013,66;29,01;47,37
2900;"14.08.2025";"15:15:34";1271,29;1013,68;29,00;47,37
2901;"14.08.2025";"15:15:35";1271,29;1013,68;29,00;47,37
2902;"14.08.2025";"15:15:36";1272,66;1013,66;29,00;47,37
2903;"14.08.2025";"15:15:37";1272,66;1013,66;29,00;47,37
2904;"14.08.2025";"15:15:38";1272,65;1013,66;29,02;47,37
2905;"14.08.2025";"15:15:39";1272,65;1013,66;29,02;47,37
2906;"14.08.2025";"15:15:40";1272,65;1013,66;29,02;47,37
2907;"14.08.2025";"15:15:41";1272,83;1013,66;29,02;47,37
2908;"14.08.2025";"15:15:42";1272,83;1013,66;29,02;47,37
2909;"14.08.2025";"15:15:43";1274,75;1013,68;29,02;47,37
2910;"14.08.2025";"15:15:44";1274,75;1013,68;29,02;47,37
2911;"14.08.2025";"15:15:45";1274,75;1013,68;29,02;47,37
2912;"14.08.2025";"15:15:46";1274,75;1013,68;29,02;47,38
2913;"14.08.2025";"15:15:47";1274,75;1013,68;29,02;47,38
2914;"14.08.2025";"15:15:48";1275,40;1013,68;29,02;47,38
2915;"14.08.2025";"15:15:49";1275,40;1013,68;29,02;47,38
2916;"14.08.2025";"15:15:50";1275,87;1013,68;29,02;47,39
2917;"14.08.2025";"15:15:51";1275,87;1013,68;29,02;47,39
2918;"14.08.2025";"15:15:52";1275,87;1013,68;29,02;47,39
2919;"14.08.2025";"15:15:53";1276,63;1013,68;29,03;47,39
2920;"14.08.2025";"15:15:54";1276,63;1013,68;29,03;47,39
2921;"14.08.2025";"15:15:55";1276,32;1013,68;29,03;47,42
2922;"14.08.2025";"15:15:56";1276,32;1013,68;29,03;47,42
2923;"14.08.2025";"15:15:57";1276,32;1013,68;29,03;47,42
2924;"14.08.2025";"15:15:58";1275,52;1013,68;29,03;47,42
2925;"14.08.2025";"15:15:59";1275,52;1013,68;29,03;47,42
2926;"14.08.2025";"15:16:00";1275,52;1013,68;29,03;47,39
2927;"14.08.2025";"15:16:01";1275,52;1013,68;29,03;47,39
2928;"14.08.2025";"15:16:02";1272,75;1013,68;29,01;47,36
2929;"14.08.2025";"15:16:03";1272,75;1013,68;29,01;47,36
2930;"14.08.2025";"15:16:04";1272,75;1013,68;29,01;47,36
2931;"14.08.2025";"15:16:05";1269,53;1013,66;29,02;47,36
2932;"14.08.2025";"15:16:06";1269,53;1013,66;29,02;47,36
2933;"14.08.2025";"15:16:07";1269,07;1013,68;29,03;47,37
2934;"14.08.2025";"15:16:08";1269,07;1013,68;29,03;47,37
2935;"14.08.2025";"15:16:09";1269,07;1013,68;29,03;47,37
2936;"14.08.2025";"15:16:10";1269,40;1013,68;29,02;47,34
2937;"14.08.2025";"15:16:11";1269,40;1013,68;29,02;47,34
2938;"14.08.2025";"15:16:12";1269,54;1013,66;29,02;47,34
2939;"14.08.2025";"15:16:13";1269,54;1013,66;29,02;47,34
2940;"14.08.2025";"15:16:14";1269,54;1013,66;29,01;47,39
2941;"14.08.2025";"15:16:15";1269,54;1013,66;29,01;47,39
2942;"14.08.2025";"15:16:16";1269,54;1013,66;29,01;47,39
2943;"14.08.2025";"15:16:17";1268,52;1013,64;29,02;47,41
2944;"14.08.2025";"15:16:18";1268,52;1013,64;29,02;47,41
2945;"14.08.2025";"15:16:19";1268,33;1013,64;29,02;47,41
2946;"14.08.2025";"15:16:20";1268,33;1013,64;29,02;47,41
2947;"14.08.2025";"15:16:21";1268,33;1013,64;29,02;47,41
2948;"14.08.2025";"15:16:22";1271,19;1013,68;29,03;47,41
2949;"14.08.2025";"15:16:23";1271,19;1013,68;29,03;47,41
2950;"14.08.2025";"15:16:24";1275,12;1013,66;29,02;47,38
2951;"14.08.2025";"15:16:25";1275,12;1013,66;29,02;47,38
2952;"14.08.2025";"15:16:26";1278,19;1013,68;29,02;47,38
2953;"14.08.2025";"15:16:27";1278,19;1013,68;29,02;47,38
2954;"14.08.2025";"15:16:28";1278,19;1013,68;29,02;47,38
2955;"14.08.2025";"15:16:29";1278,19;1013,68;29,02;47,34
2956;"14.08.2025";"15:16:30";1278,19;1013,68;29,02;47,34
2957;"14.08.2025";"15:16:31";1276,09;1013,64;29,04;47,31
2958;"14.08.2025";"15:16:32";1276,09;1013,64;29,04;47,31
2959;"14.08.2025";"15:16:33";1276,09;1013,64;29,04;47,31
2960;"14.08.2025";"15:16:34";1273,38;1013,68;29,03;47,31
2961;"14.08.2025";"15:16:35";1273,38;1013,68;29,03;47,31
2962;"14.08.2025";"15:16:36";1273,45;1013,64;29,04;47,30
2963;"14.08.2025";"15:16:37";1273,45;1013,64;29,04;47,30
2964;"14.08.2025";"15:16:38";1273,51;1013,68;29,04;47,34
2965;"14.08.2025";"15:16:39";1273,51;1013,68;29,04;47,34
2966;"14.08.2025";"15:16:40";1273,51;1013,68;29,04;47,34
2967;"14.08.2025";"15:16:41";1272,69;1013,66;29,04;47,34
2968;"14.08.2025";"15:16:42";1272,69;1013,66;29,04;47,34
2969;"14.08.2025";"15:16:43";1272,69;1013,66;29,04;47,30
2970;"14.08.2025";"15:16:44";1272,69;1013,66;29,04;47,30
2971;"14.08.2025";"15:16:45";1272,69;1013,66;29,04;47,30
2972;"14.08.2025";"15:16:46";1268,98;1013,66;29,03;47,32
2973;"14.08.2025";"15:16:47";1268,98;1013,66;29,03;47,32
2974;"14.08.2025";"15:16:48";1264,60;1013,68;29,03;47,30
2975;"14.08.2025";"15:16:49";1264,60;1013,68;29,03;47,30
2976;"14.08.2025";"15:16:50";1266,08;1013,66;29,05;47,28
2977;"14.08.2025";"15:16:51";1266,08;1013,66;29,05;47,28
2978;"14.08.2025";"15:16:52";1266,08;1013,66;29,05;47,28
2979;"14.08.2025";"15:16:53";1267,21;1013,68;29,03;47,28
2980;"14.08.2025";"15:16:54";1267,21;1013,68;29,03;47,28
2981;"14.08.2025";"15:16:55";1267,47;1013,68;29,03;47,28
2982;"14.08.2025";"15:16:56";1267,47;1013,68;29,03;47,28
2983;"14.08.2025";"15:16:57";1267,47;1013,68;29,05;47,27
2984;"14.08.2025";"15:16:58";1267,47;1013,68;29,05;47,27
2985;"14.08.2025";"15:16:59";1267,47;1013,68;29,05;47,27
2986;"14.08.2025";"15:17:00";1269,26;1013,68;29,03;47,27
2987;"14.08.2025";"15:17:01";1269,26;1013,68;29,03;47,27
2988;"14.08.2025";"15:17:02";1269,76;1013,68;29,04;47,29
2989;"14.08.2025";"15:17:03";1269,76;1013,68;29,04;47,29
2990;"14.08.2025";"15:17:04";1269,76;1013,68;29,04;47,29
2991;"14.08.2025";"15:17:05";1272,36;1013,68;29,04;47,31
2992;"14.08.2025";"15:17:06";1272,36;1013,68;29,04;47,31
2993;"14.08.2025";"15:17:07";1273,98;1013,68;29,04;47,30
2994;"14.08.2025";"15:17:08";1273,98;1013,68;29,04;47,30
2995;"14.08.2025";"15:17:09";1273,79;1013,66;29,04;47,30
2996;"14.08.2025";"15:17:10";1273,79;1013,66;29,04;47,30
2997;"14.08.2025";"15:17:11";1273,79;1013,66;29,04;47,30
2998;"14.08.2025";"15:17:12";1273,79;1013,66;29,05;47,34
2999;"14.08.2025";"15:17:13";1273,79;1013,66;29,05;47,34
3000;"14.08.2025";"15:17:14";1275,71;1013,68;29,05;47,36
3001;"14.08.2025";"15:17:15";1275,71;1013,68;29,05;47,36
3002;"14.08.2025";"15:17:16";1275,71;1013,68;29,05;47,36
3003;"14.08.2025";"15:17:17";1276,14;1013,68;29,05;47,37
3004;"14.08.2025";"15:17:18";1276,14;1013,68;29,05;47,37
3005;"14.08.2025";"15:17:19";1274,70;1013,66;29,05;47,33
3006;"14.08.2025";"15:17:20";1274,70;1013,66;29,05;47,33
3007;"14.08.2025";"15:17:21";1275,30;1013,68;29,05;47,34
3008;"14.08.2025";"15:17:22";1275,30;1013,68;29,05;47,34
3009;"14.08.2025";"15:17:23";1275,30;1013,68;29,05;47,34
3010;"14.08.2025";"15:17:24";1275,99;1013,64;29,05;47,34
3011;"14.08.2025";"15:17:25";1275,99;1013,64;29,05;47,34
