<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: Mass fraction [ug/m3]
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
14.08.2025 11:07:44	4,8	4,8	4,8	4,7	4,2	0,1	3,8	3,8	3,8	3,8	3,8	3,4
14.08.2025 11:07:50	11,8	11,8	10,3	7,2	4,7	4,6	9,7	9,7	8,2	9,7	5,7	3,8
14.08.2025 11:07:56	20,1	19,4	13,0	7,2	4,2	12,2	19,6	18,8	10,9	19,6	5,7	3,4
14.08.2025 11:08:02	15,8	15,5	11,5	7,2	4,6	8,3	14,9	14,5	9,7	14,9	5,7	3,7
14.08.2025 11:08:08	15,2	15,1	10,8	6,1	4,0	8,9	15,0	14,8	9,4	15,0	4,9	3,3
14.08.2025 11:08:14	21,9	15,6	10,2	7,5	5,1	8,1	18,0	15,3	8,1	15,4	5,9	4,1
14.08.2025 11:08:20	25,4	18,3	7,2	5,5	3,8	12,8	25,6	22,0	6,6	23,0	4,3	3,1
14.08.2025 11:08:26	17,4	17,4	16,2	10,5	4,3	6,9	13,2	13,2	12,4	13,2	8,1	3,5
14.08.2025 11:08:32	31,6	13,7	7,9	5,7	4,3	8,0	25,1	17,7	6,7	14,9	4,5	3,5
14.08.2025 11:08:38	11,4	11,0	7,2	5,3	4,6	5,7	11,3	10,9	6,1	11,3	4,2	3,7
14.08.2025 11:08:44	16,1	15,7	11,7	7,1	4,1	8,6	14,4	14,0	9,5	14,4	5,5	3,3
14.08.2025 11:08:50	11,4	11,4	10,3	6,8	3,9	4,6	8,8	8,8	8,0	8,8	5,3	3,2
14.08.2025 11:08:56	25,7	19,1	11,0	6,3	3,5	12,8	22,3	19,2	8,8	19,7	4,9	2,9
14.08.2025 11:09:02	22,1	15,9	10,2	7,1	4,3	8,8	18,8	16,1	8,3	16,3	5,6	3,5
14.08.2025 11:09:08	12,2	12,1	10,4	7,2	4,6	4,9	10,4	10,3	8,3	10,4	5,7	3,7
14.08.2025 11:09:14	13,7	13,7	11,1	7,1	4,5	6,6	12,5	12,4	9,5	12,5	5,6	3,6
14.08.2025 11:09:20	13,0	12,9	10,1	6,7	3,8	6,2	12,0	11,8	8,3	12,0	5,2	3,1
14.08.2025 11:09:26	8,1	8,0	6,0	4,0	3,2	4,0	7,2	7,1	5,0	7,2	3,2	2,6
14.08.2025 11:09:32	8,1	8,1	5,8	3,4	3,1	4,7	8,2	8,2	5,4	8,2	2,8	2,5
14.08.2025 11:09:38	16,6	16,2	12,0	7,2	4,4	9,0	15,4	15,0	10,0	15,4	5,6	3,6
14.08.2025 11:09:44	11,2	10,9	7,4	5,2	4,0	5,6	10,8	10,4	6,3	10,8	4,2	3,2
14.08.2025 11:09:50	35,7	17,9	12,5	7,4	4,0	10,5	27,1	19,8	9,9	17,0	5,7	3,3
14.08.2025 11:09:56	10,0	9,9	8,3	5,6	3,1	4,3	8,7	8,6	6,6	8,7	4,4	2,5
14.08.2025 11:10:02	91,4	12,1	8,4	5,0	3,6	7,1	53,6	19,9	7,0	11,7	4,0	2,9
14.08.2025 11:10:08	14,4	14,4	12,3	7,7	4,3	6,7	11,0	11,0	9,5	11,0	6,0	3,5
14.08.2025 11:10:14	18,7	17,9	12,0	7,0	4,2	11,0	17,9	17,1	9,9	17,9	5,5	3,4
14.08.2025 11:10:20	14,2	14,2	12,4	7,3	4,4	6,9	10,8	10,8	9,5	10,8	5,7	3,5
14.08.2025 11:10:26	10,0	10,0	8,8	6,0	4,2	3,9	7,7	7,7	6,8	7,7	4,7	3,4
14.08.2025 11:10:32	12,5	12,4	10,2	6,7	4,4	5,8	10,6	10,6	8,1	10,6	5,3	3,6
14.08.2025 11:10:38	4,3	4,3	4,3	4,2	3,8	0,1	3,5	3,5	3,5	3,5	3,4	3,0
14.08.2025 11:10:44	7,0	7,0	7,0	6,5	4,7	0,5	5,5	5,5	5,5	5,5	5,2	3,8
14.08.2025 11:10:50	32,2	14,3	9,9	6,6	4,1	7,7	23,8	16,5	7,7	13,6	5,2	3,3
14.08.2025 11:10:56	33,9	15,6	8,3	6,1	4,2	9,5	27,7	19,9	6,9	17,5	4,8	3,4
14.08.2025 11:11:02	27,4	19,5	9,4	6,0	4,1	13,5	24,9	21,0	7,8	22,2	4,7	3,3
14.08.2025 11:11:08	15,8	15,8	14,0	8,9	4,6	7,0	12,8	12,7	11,0	12,8	6,9	3,7
14.08.2025 11:11:14	4,4	4,4	4,4	4,3	3,5	0,1	3,5	3,5	3,5	3,5	3,4	2,8
14.08.2025 11:11:20	9,0	9,0	7,6	4,8	3,3	4,3	7,6	7,6	6,2	7,6	3,8	2,6
14.08.2025 11:11:26	14,2	13,8	9,4	5,3	3,7	8,5	13,7	13,3	8,0	13,7	4,2	3,0
14.08.2025 11:11:32	16,9	14,9	8,7	6,3	4,3	8,5	16,1	14,7	7,2	16,0	5,0	3,5
14.08.2025 11:11:38	13,1	13,0	10,6	6,5	4,4	6,5	11,1	11,0	8,4	11,1	5,2	3,6
14.08.2025 11:11:44	13,0	12,9	10,2	6,1	4,2	6,8	11,6	11,5	8,4	11,6	4,8	3,4
14.08.2025 11:11:50	8,7	8,7	7,8	6,0	4,2	2,7	7,4	7,4	6,4	7,4	4,7	3,4
14.08.2025 11:11:56	11,7	11,3	7,5	5,7	3,8	5,6	12,2	11,7	6,6	12,2	4,5	3,1
14.08.2025 11:12:02	12,5	12,5	11,1	7,4	3,8	5,0	10,2	10,2	8,8	10,2	5,8	3,1
14.08.2025 11:12:08	5,0	5,0	5,0	4,9	4,0	0,1	4,0	4,0	4,0	4,0	3,9	3,2
14.08.2025 11:12:14	9,2	9,2	8,0	6,0	4,7	3,2	7,8	7,8	6,6	7,8	4,8	3,8
14.08.2025 11:12:20	11,5	11,4	8,8	6,4	4,1	5,0	10,9	10,7	7,3	10,9	5,0	3,3
14.08.2025 11:12:26	24,5	16,6	6,9	4,6	3,8	12,0	22,7	18,9	5,9	20,0	3,7	3,1
14.08.2025 11:12:32	17,8	17,8	15,2	9,0	4,5	8,9	14,2	14,2	11,9	14,2	7,0	3,6
14.08.2025 11:12:38	10,5	10,4	8,4	6,3	4,1	4,1	9,7	9,6	7,0	9,7	4,9	3,3
14.08.2025 11:12:44	14,3	14,3	11,7	6,9	3,8	7,4	12,2	12,2	9,6	12,2	5,4	3,0
14.08.2025 11:12:50	15,1	15,1	12,9	7,7	3,7	7,4	12,6	12,5	10,1	12,6	5,9	3,0
14.08.2025 11:12:56	10,0	10,0	9,1	5,7	3,5	4,2	7,6	7,6	7,0	7,6	4,5	2,8
14.08.2025 11:13:02	23,9	21,9	14,6	9,3	4,5	12,7	22,0	20,6	11,8	21,9	7,2	3,6
14.08.2025 11:13:08	22,8	16,5	10,3	7,3	4,8	9,1	19,7	16,9	8,4	17,1	5,8	3,8
14.08.2025 11:13:14	16,7	16,0	11,1	7,3	4,5	8,6	15,7	15,0	8,9	15,7	5,7	3,6
14.08.2025 11:13:20	4,9	4,9	4,9	4,8	3,8	0,1	3,9	3,9	3,9	3,9	3,8	3,1
14.08.2025 11:13:26	14,1	14,0	10,7	6,1	4,1	7,9	11,8	11,7	8,5	11,8	4,8	3,3
14.08.2025 11:13:32	13,3	13,3	12,4	8,5	4,4	4,8	10,2	10,2	9,5	10,2	6,6	3,5
14.08.2025 11:13:38	22,3	20,7	15,2	8,9	4,0	11,7	18,6	17,6	11,8	18,5	6,9	3,2
14.08.2025 11:13:44	9,7	9,7	9,2	6,6	3,8	3,1	7,4	7,4	7,1	7,4	5,2	3,1
14.08.2025 11:13:50	9,7	9,6	7,0	4,4	3,4	5,2	9,1	9,0	6,0	9,1	3,5	2,8
14.08.2025 11:13:56	4,2	4,2	4,2	4,2	3,5	0,1	3,3	3,3	3,3	3,3	3,3	2,8
14.08.2025 11:14:02	11,9	11,9	10,7	7,0	4,0	4,9	9,8	9,8	8,5	9,8	5,5	3,2
14.08.2025 11:14:08	19,2	17,6	12,5	7,6	4,2	9,9	16,3	15,3	9,7	16,2	5,9	3,4
14.08.2025 11:14:14	5,3	5,3	5,3	5,2	4,4	0,2	4,3	4,3	4,2	4,3	4,1	3,6
14.08.2025 11:14:20	9,1	9,0	6,5	4,3	3,2	4,7	9,3	9,2	5,9	9,3	3,5	2,6
14.08.2025 11:14:26	12,1	12,1	11,0	7,2	4,1	4,8	9,3	9,2	8,5	9,3	5,6	3,3
14.08.2025 11:14:32	11,2	11,2	9,8	6,3	3,7	4,9	9,3	9,2	7,8	9,3	4,9	3,0
14.08.2025 11:14:38	16,6	16,6	14,7	7,8	3,5	8,9	12,6	12,6	11,2	12,6	6,0	2,8
14.08.2025 11:14:44	11,5	11,5	9,2	5,9	3,9	5,5	9,9	9,8	7,4	9,9	4,7	3,2
14.08.2025 11:14:50	8,5	8,4	7,0	5,3	4,1	3,1	7,6	7,5	5,7	7,6	4,2	3,3
14.08.2025 11:14:56	21,2	14,9	7,7	4,5	3,2	10,4	19,1	16,3	6,6	16,5	3,6	2,6
14.08.2025 11:15:02	12,3	12,3	10,6	6,1	4,0	6,2	9,4	9,4	8,1	9,4	4,8	3,2
14.08.2025 11:15:08	4,3	4,3	4,3	4,2	3,6	0,1	3,5	3,5	3,5	3,5	3,4	2,9
14.08.2025 11:15:14	6,9	6,9	6,9	6,2	3,9	0,7	5,4	5,4	5,4	5,4	4,9	3,1
14.08.2025 11:15:20	5,7	5,7	5,3	4,2	3,5	1,6	4,5	4,5	4,2	4,5	3,3	2,8
14.08.2025 11:15:26	11,9	11,6	6,6	4,8	4,1	6,8	13,9	13,5	6,4	13,9	3,8	3,3
14.08.2025 11:15:32	12,4	12,4	11,4	7,7	4,5	4,7	9,5	9,5	8,7	9,5	6,0	3,6
14.08.2025 11:15:38	12,0	12,0	9,9	5,4	3,7	6,6	9,2	9,2	7,6	9,2	4,3	3,0
14.08.2025 11:15:44	17,9	11,7	6,9	5,6	4,2	6,1	15,0	12,3	5,5	12,4	4,4	3,4
14.08.2025 11:15:50	8,3	8,3	8,0	6,0	3,8	2,3	6,4	6,4	6,2	6,4	4,7	3,1
14.08.2025 11:15:56	5,9	5,9	5,8	5,3	3,3	0,5	4,6	4,6	4,6	4,6	4,2	2,7
14.08.2025 11:16:02	19,7	13,4	7,3	5,0	3,4	8,4	17,6	14,9	6,4	15,0	4,0	2,8
14.08.2025 11:16:08	18,1	17,0	9,2	5,1	3,9	11,9	18,3	17,1	7,7	18,3	4,1	3,2
14.08.2025 11:16:14	6,2	6,2	6,2	5,8	4,2	0,3	4,9	4,9	4,9	4,9	4,6	3,4
14.08.2025 11:16:20	87,5	8,4	6,6	4,7	3,8	3,7	49,5	16,1	5,4	7,6	3,8	3,0
14.08.2025 11:16:26	30,6	12,7	6,5	4,8	4,0	7,9	25,6	18,2	6,2	15,5	3,8	3,2
14.08.2025 11:16:32	9,9	9,9	8,2	5,4	3,0	4,4	8,6	8,5	6,5	8,6	4,2	2,4
14.08.2025 11:16:38	14,0	12,3	6,8	4,5	3,4	7,8	13,4	12,3	5,7	13,3	3,6	2,8
14.08.2025 11:16:44	10,5	10,4	7,3	5,0	3,5	5,3	10,8	10,6	6,4	10,8	4,0	2,8
14.08.2025 11:16:50	7,5	7,4	5,5	4,0	3,4	3,4	7,5	7,4	4,9	7,5	3,2	2,7
14.08.2025 11:16:56	11,5	11,5	9,5	5,3	3,7	6,3	9,5	9,5	7,6	9,5	4,2	3,0
14.08.2025 11:17:02	12,5	12,5	10,9	7,1	4,6	5,3	10,2	10,2	8,7	10,2	5,6	3,7
14.08.2025 11:17:08	51,4	9,5	7,6	5,5	3,6	4,1	33,8	16,8	6,1	8,7	4,3	2,9
14.08.2025 11:17:14	12,4	12,4	10,0	5,6	3,9	6,8	10,8	10,8	8,3	10,8	4,4	3,2
14.08.2025 11:17:20	13,7	13,3	8,9	5,6	4,1	7,7	13,7	13,2	7,6	13,7	4,4	3,3
14.08.2025 11:17:26	5,6	5,6	5,6	5,4	4,2	0,2	4,5	4,5	4,5	4,5	4,3	3,4
14.08.2025 11:17:32	10,4	9,9	6,6	5,6	4,3	4,4	10,5	10,1	5,6	10,5	4,4	3,4
14.08.2025 11:17:38	19,8	13,5	7,4	5,0	4,0	8,5	17,4	14,6	6,1	14,9	4,0	3,2
14.08.2025 11:17:44	9,5	9,4	7,3	5,0	3,8	4,4	9,0	8,9	6,2	9,0	4,0	3,0
14.08.2025 11:17:50	17,3	15,5	8,7	4,9	3,1	10,6	16,9	15,7	7,4	16,8	3,9	2,5
14.08.2025 11:17:56	16,8	15,1	10,6	6,2	3,2	8,9	14,4	13,4	8,3	14,3	4,9	2,6
14.08.2025 11:18:02	10,7	10,3	7,6	5,6	3,1	4,7	10,3	9,9	6,3	10,3	4,4	2,5
14.08.2025 11:18:08	7,6	7,5	5,7	3,8	3,3	3,7	6,9	6,8	4,7	6,9	3,1	2,7
14.08.2025 11:18:14	5,4	5,4	5,4	4,9	3,9	0,5	4,3	4,3	4,3	4,3	3,9	3,1
14.08.2025 11:18:20	10,7	10,7	9,1	5,6	3,5	5,2	8,9	8,9	7,3	8,9	4,4	2,8
14.08.2025 11:18:26	31,0	13,2	8,6	5,1	3,5	8,0	22,9	15,6	6,7	12,8	4,0	2,9
14.08.2025 11:18:32	9,7	9,7	8,7	6,0	3,8	3,7	7,5	7,5	6,7	7,5	4,7	3,1
14.08.2025 11:18:38	10,5	10,5	8,6	5,5	3,7	4,9	9,1	9,0	6,9	9,1	4,4	3,0
14.08.2025 11:18:44	9,3	9,3	8,4	6,4	4,1	2,9	7,8	7,8	6,8	7,8	5,0	3,3
14.08.2025 11:18:50	14,2	14,2	12,2	7,5	3,6	6,7	12,2	12,1	9,9	12,2	5,9	2,9
14.08.2025 11:18:56	9,0	9,0	7,9	6,2	4,5	2,8	7,6	7,6	6,5	7,6	4,9	3,7
14.08.2025 11:19:02	19,9	13,7	8,0	5,4	3,9	8,4	17,2	14,5	6,6	14,6	4,3	3,1
14.08.2025 11:19:08	9,5	9,5	8,8	6,3	4,0	3,3	7,4	7,4	6,8	7,4	4,9	3,2
14.08.2025 11:19:14	11,1	10,9	6,9	4,8	3,9	6,1	11,6	11,3	6,1	11,6	3,8	3,1
14.08.2025 11:19:20	12,7	12,6	10,5	6,6	3,9	6,0	10,8	10,7	8,3	10,8	5,2	3,1
14.08.2025 11:19:26	11,5	11,5	10,1	6,5	4,1	4,9	9,5	9,4	8,1	9,5	5,1	3,3
14.08.2025 11:19:32	16,3	14,6	8,8	5,6	3,6	9,0	15,8	14,7	7,5	15,7	4,4	2,9
14.08.2025 11:19:38	90,3	11,3	9,2	6,2	3,1	5,1	51,6	18,2	7,4	9,7	4,8	2,5
14.08.2025 11:19:44	8,3	8,2	6,6	5,0	3,5	3,2	7,4	7,3	5,4	7,4	4,0	2,9
14.08.2025 11:19:50	12,0	11,9	9,1	5,8	3,9	6,1	10,2	10,1	7,3	10,2	4,5	3,1
14.08.2025 11:19:56	12,7	12,6	10,6	6,9	4,2	5,7	10,7	10,7	8,4	10,7	5,4	3,4
14.08.2025 11:20:02	9,0	9,0	8,3	6,5	4,1	2,4	6,9	6,9	6,5	6,9	5,1	3,3
14.08.2025 11:20:08	7,8	7,8	7,2	5,0	3,8	2,9	6,1	6,1	5,6	6,1	3,9	3,0
14.08.2025 11:20:14	8,6	8,6	8,0	6,4	3,7	2,2	7,3	7,2	6,5	7,3	5,0	3,0
14.08.2025 11:20:20	8,9	8,9	7,8	5,5	3,1	3,5	7,5	7,5	6,3	7,5	4,3	2,5
14.08.2025 11:20:26	3,5	3,5	3,5	3,5	3,0	0,1	2,8	2,8	2,8	2,8	2,8	2,4
14.08.2025 11:20:32	13,7	13,7	10,8	6,2	3,2	7,5	13,0	13,0	9,4	13,0	4,8	2,6
14.08.2025 11:20:38	10,1	10,1	9,0	5,9	3,8	4,2	7,8	7,8	7,0	7,8	4,6	3,0
14.08.2025 11:20:44	12,1	12,0	8,9	5,7	3,6	6,2	11,3	11,1	7,4	11,3	4,5	2,9
14.08.2025 11:20:50	4,9	4,9	4,9	4,7	3,4	0,3	3,9	3,9	3,9	3,9	3,7	2,8
14.08.2025 11:20:56	20,6	14,3	7,8	4,6	2,9	9,7	18,0	15,2	6,4	15,4	3,6	2,4
14.08.2025 11:21:02	9,2	9,2	8,4	5,8	3,6	3,4	7,0	7,0	6,5	7,0	4,5	2,9
14.08.2025 11:21:08	5,3	5,3	5,3	5,0	3,9	0,3	4,2	4,2	4,2	4,2	4,0	3,2
14.08.2025 11:21:14	11,9	11,6	8,7	6,5	4,3	5,1	11,3	10,9	7,2	11,3	5,1	3,5
14.08.2025 11:21:20	6,9	6,9	6,0	4,1	3,7	2,8	5,4	5,4	4,7	5,4	3,3	3,0
14.08.2025 11:21:26	14,0	12,3	6,9	4,8	3,4	7,5	13,4	12,3	5,8	13,3	3,8	2,7
14.08.2025 11:21:32	3,6	3,6	3,6	3,5	2,9	0,1	2,8	2,8	2,8	2,8	2,8	2,3
14.08.2025 11:21:38	8,9	8,9	8,2	6,2	4,1	2,7	6,9	6,9	6,3	6,9	4,9	3,3
14.08.2025 11:21:44	8,2	8,2	7,9	6,3	4,0	1,9	6,4	6,4	6,2	6,4	4,9	3,2
14.08.2025 11:21:50	11,1	10,9	8,2	5,9	3,6	5,0	10,5	10,4	6,8	10,5	4,6	2,9
14.08.2025 11:21:56	11,0	11,0	9,1	6,2	4,6	4,8	9,8	9,8	7,7	9,8	4,9	3,7
14.08.2025 11:22:02	11,6	11,5	9,8	6,7	4,2	4,8	9,9	9,8	7,8	9,9	5,3	3,4
14.08.2025 11:22:08	17,0	16,7	12,3	7,2	3,7	9,5	15,1	14,7	9,9	15,1	5,6	3,0
14.08.2025 11:22:14	20,6	14,3	8,8	5,2	3,6	9,1	17,0	14,2	6,9	14,4	4,1	2,9
14.08.2025 11:22:20	11,8	11,8	10,1	6,6	3,4	5,2	10,1	10,0	8,0	10,1	5,1	2,7
14.08.2025 11:22:26	14,9	12,9	6,7	5,0	3,5	7,9	14,5	13,1	5,6	14,4	4,0	2,8
14.08.2025 11:22:32	12,6	12,4	9,5	6,5	3,5	6,0	11,7	11,5	7,8	11,7	5,0	2,8
14.08.2025 11:22:38	9,7	9,7	8,6	5,9	3,9	3,7	7,4	7,4	6,7	7,4	4,7	3,2
14.08.2025 11:22:44	14,8	14,5	10,7	6,6	4,0	7,9	13,5	13,1	8,7	13,5	5,2	3,2
14.08.2025 11:22:50	16,6	16,6	15,1	9,1	4,4	7,4	12,7	12,7	11,5	12,7	7,1	3,6
14.08.2025 11:22:56	14,1	12,4	7,9	5,5	3,9	7,0	12,5	11,4	6,3	12,4	4,3	3,1
14.08.2025 11:23:02	7,7	7,7	6,7	4,7	3,6	3,0	6,0	6,0	5,2	6,0	3,7	2,9
14.08.2025 11:23:08	3,6	3,6	3,6	3,6	3,6	0,0	2,9	2,9	2,9	2,9	2,9	2,9
14.08.2025 11:23:14	11,8	11,8	10,4	6,4	3,8	5,3	9,0	9,0	8,0	9,0	5,0	3,0
14.08.2025 11:23:20	7,9	7,9	7,7	6,5	4,2	1,3	6,1	6,1	6,0	6,1	5,1	3,4
14.08.2025 11:23:26	8,2	8,2	7,8	6,2	4,4	2,0	6,4	6,4	6,1	6,4	4,9	3,5
14.08.2025 11:23:32	9,3	9,2	7,5	5,6	3,9	3,6	8,2	8,1	6,1	8,2	4,4	3,2
14.08.2025 11:23:38	11,2	11,1	9,0	6,0	4,1	5,1	9,6	9,5	7,2	9,6	4,7	3,3
14.08.2025 11:23:44	3,7	3,7	3,7	3,6	2,9	0,1	3,0	3,0	3,0	3,0	2,9	2,3
14.08.2025 11:23:50	4,7	4,7	4,7	4,5	3,3	0,2	3,7	3,7	3,7	3,7	3,6	2,6
14.08.2025 11:23:56	20,1	13,5	5,8	3,8	3,4	9,7	18,1	15,0	4,9	15,5	3,0	2,8
14.08.2025 11:24:02	6,5	6,5	5,8	4,2	3,0	2,3	5,0	5,0	4,5	5,0	3,3	2,4
14.08.2025 11:24:08	8,1	8,1	6,9	4,8	3,9	3,4	6,3	6,3	5,4	6,3	3,8	3,2
14.08.2025 11:24:14	4,7	4,7	4,7	4,6	3,8	0,1	3,8	3,8	3,8	3,8	3,7	3,1
14.08.2025 11:24:20	16,5	14,8	9,7	6,0	4,2	8,8	15,0	13,9	7,9	14,8	4,8	3,4
14.08.2025 11:24:26	13,7	13,4	10,2	6,9	4,0	6,4	12,6	12,3	8,3	12,6	5,4	3,3
14.08.2025 11:24:32	6,6	6,6	6,6	5,9	4,1	0,7	5,2	5,2	5,2	5,2	4,6	3,3
14.08.2025 11:24:38	10,7	10,7	9,5	6,5	3,9	4,3	8,3	8,3	7,4	8,3	5,1	3,2
14.08.2025 11:24:44	3,9	3,9	3,9	3,8	3,3	0,1	3,1	3,1	3,1	3,1	3,1	2,7
14.08.2025 11:24:50	11,0	10,6	7,7	5,3	3,7	5,3	10,6	10,2	6,5	10,6	4,2	3,0
14.08.2025 11:24:56	16,6	10,4	5,4	4,2	3,4	6,2	14,0	11,3	4,4	11,4	3,4	2,8
14.08.2025 11:25:02	19,4	13,2	6,8	4,6	3,8	8,6	18,1	15,4	6,3	15,5	3,7	3,0
14.08.2025 11:25:08	20,6	14,4	8,9	5,9	3,3	8,5	17,7	14,9	7,3	15,1	4,6	2,6
14.08.2025 11:25:14	9,3	9,2	6,8	4,4	3,5	4,8	8,8	8,7	5,9	8,8	3,5	2,8
14.08.2025 11:25:20	2,9	2,9	2,9	2,9	2,6	0,0	2,3	2,3	2,3	2,3	2,3	2,1
14.08.2025 11:25:26	11,6	11,5	8,8	5,0	3,1	6,5	11,2	11,1	7,6	11,2	4,0	2,5
14.08.2025 11:25:32	9,7	9,6	7,8	4,9	3,2	4,7	8,4	8,3	6,3	8,4	3,9	2,6
14.08.2025 11:25:38	3,7	3,7	3,7	3,7	3,4	0,0	3,0	3,0	3,0	3,0	3,0	2,7
14.08.2025 11:25:44	8,1	7,8	5,5	4,3	3,1	3,5	7,8	7,4	4,5	7,8	3,4	2,5
14.08.2025 11:25:50	8,5	8,5	8,2	6,5	3,7	2,0	6,6	6,6	6,3	6,6	5,0	3,0
14.08.2025 11:25:56	6,9	6,9	6,2	4,9	3,7	2,0	6,0	6,0	5,1	6,0	3,9	3,0
14.08.2025 11:26:02	20,1	13,9	8,5	5,8	3,7	8,1	16,6	13,9	6,7	14,0	4,5	3,0
14.08.2025 11:26:08	10,9	10,7	7,2	5,5	3,5	5,2	11,4	11,1	6,3	11,4	4,3	2,8
14.08.2025 11:26:14	11,8	11,7	8,8	4,5	3,0	7,2	10,0	9,9	7,0	10,0	3,5	2,4
14.08.2025 11:26:20	8,2	8,2	7,4	5,0	3,3	3,2	6,3	6,3	5,7	6,3	3,9	2,7
14.08.2025 11:26:26	17,9	16,2	10,4	5,6	3,6	10,6	15,9	14,9	8,5	15,8	4,4	2,9
14.08.2025 11:26:32	7,6	7,5	5,6	3,7	3,1	3,8	6,8	6,8	4,6	6,8	2,9	2,5
14.08.2025 11:26:38	8,1	7,9	5,6	4,2	3,4	3,7	8,3	8,1	4,9	8,3	3,4	2,8
14.08.2025 11:26:44	11,4	11,4	10,7	7,3	3,6	4,2	8,8	8,8	8,2	8,8	5,7	2,9
14.08.2025 11:26:50	7,8	7,8	6,8	4,4	3,4	3,3	6,0	6,0	5,3	6,0	3,5	2,8
14.08.2025 11:26:56	9,2	9,1	7,7	5,6	2,9	3,6	8,1	8,0	6,2	8,1	4,3	2,4
14.08.2025 11:27:02	10,1	9,9	7,2	4,8	3,2	5,1	9,8	9,6	6,0	9,8	3,8	2,5
14.08.2025 11:27:08	13,2	13,2	12,0	7,6	4,2	5,6	10,1	10,1	9,2	10,1	5,9	3,4
14.08.2025 11:27:14	6,0	6,0	5,6	4,3	3,4	1,8	4,7	4,7	4,4	4,7	3,4	2,7
14.08.2025 11:27:20	10,6	10,6	9,7	7,2	3,9	3,4	8,8	8,8	7,8	8,8	5,6	3,1
14.08.2025 11:27:26	14,6	14,4	11,0	6,6	3,5	7,8	13,8	13,6	9,2	13,8	5,2	2,9
14.08.2025 11:27:32	9,4	9,4	8,3	5,6	3,4	3,8	7,2	7,2	6,4	7,2	4,4	2,8
14.08.2025 11:27:38	13,8	13,3	9,2	6,2	3,9	7,1	13,7	13,2	7,9	13,7	4,9	3,1
14.08.2025 11:27:44	7,8	7,8	6,9	4,9	3,6	2,9	6,0	6,0	5,4	6,0	3,9	2,9
14.08.2025 11:27:50	12,1	11,7	7,3	4,9	3,2	6,9	12,4	12,0	6,4	12,4	3,8	2,6
14.08.2025 11:27:56	5,8	5,8	5,2	3,8	3,0	2,0	4,5	4,5	4,1	4,5	3,0	2,4
14.08.2025 11:28:02	7,7	7,6	5,6	3,9	3,0	3,7	7,6	7,5	4,9	7,6	3,1	2,4
14.08.2025 11:28:08	9,8	9,8	8,2	5,2	3,5	4,6	8,2	8,2	6,6	8,2	4,1	2,8
14.08.2025 11:28:14	9,1	9,1	7,2	4,7	3,4	4,5	9,0	9,0	6,4	9,0	3,7	2,7
14.08.2025 11:28:20	15,1	13,4	7,9	4,9	2,9	8,5	14,2	13,1	6,5	14,1	3,8	2,3
14.08.2025 11:28:26	7,7	7,7	6,7	4,5	3,0	3,2	5,9	5,9	5,2	5,9	3,6	2,4
14.08.2025 11:28:32	5,0	5,0	5,0	4,6	3,5	0,4	3,9	3,9	3,9	3,9	3,7	2,8
14.08.2025 11:28:38	22,5	16,2	10,4	6,4	3,5	9,8	18,4	15,6	8,1	15,8	5,0	2,8
14.08.2025 11:28:44	9,4	9,4	9,3	7,8	4,4	1,6	7,3	7,3	7,2	7,3	6,1	3,5
14.08.2025 11:28:50	7,7	7,7	6,9	5,2	2,9	2,5	6,6	6,5	5,7	6,6	4,1	2,4
14.08.2025 11:28:56	10,7	10,6	7,7	5,6	3,8	5,0	10,3	10,1	6,5	10,3	4,4	3,0
14.08.2025 11:29:02	7,4	7,4	5,7	4,5	3,3	2,8	7,4	7,3	5,0	7,4	3,6	2,7
14.08.2025 11:29:08	8,1	8,1	6,9	4,8	3,2	3,3	6,9	6,9	5,7	6,9	3,8	2,6
14.08.2025 11:29:14	7,9	7,9	6,5	4,2	3,0	3,7	6,8	6,7	5,3	6,8	3,3	2,4
14.08.2025 11:29:20	4,6	4,6	4,6	4,4	3,5	0,3	3,7	3,7	3,7	3,7	3,5	2,8
14.08.2025 11:29:26	15,0	14,6	10,1	5,9	3,3	8,7	13,9	13,5	8,2	13,9	4,6	2,7
14.08.2025 11:29:32	11,7	11,0	6,5	4,6	3,2	6,4	12,0	11,2	5,4	12,0	3,6	2,6
14.08.2025 11:29:38	4,7	4,7	4,7	4,6	3,9	0,1	3,7	3,7	3,7	3,7	3,7	3,1
14.08.2025 11:29:44	5,7	5,7	5,1	4,2	3,4	1,4	5,1	5,1	4,3	5,1	3,4	2,8
14.08.2025 11:29:50	13,3	13,0	10,0	5,7	3,1	7,2	11,6	11,3	7,8	11,6	4,5	2,5
14.08.2025 11:29:56	8,4	8,1	5,3	3,3	2,0	4,8	7,9	7,6	4,3	7,9	2,6	1,6
14.08.2025 11:30:02	5,9	5,9	5,7	4,5	3,1	1,3	4,6	4,6	4,4	4,6	3,6	2,5
