testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
1918;"14.08.2025";"10:52:52";950,54;1013,98;27,32;49,10
1919;"14.08.2025";"10:52:53";950,54;1013,98;27,32;49,10
1920;"14.08.2025";"10:52:54";950,54;1013,98;27,32;49,10
1921;"14.08.2025";"10:52:55";950,87;1014,00;27,31;49,11
1922;"14.08.2025";"10:52:56";950,87;1014,00;27,31;49,11
1923;"14.08.2025";"10:52:57";952,09;1013,93;27,31;49,15
1924;"14.08.2025";"10:52:58";952,09;1013,93;27,31;49,15
1925;"14.08.2025";"10:52:59";951,98;1013,87;27,31;49,21
1926;"14.08.2025";"10:53:00";951,98;1013,87;27,31;49,21
1927;"14.08.2025";"10:53:01";951,98;1013,87;27,31;49,21
1928;"14.08.2025";"10:53:02";951,05;1014,06;27,31;49,27
1929;"14.08.2025";"10:53:03";951,05;1014,06;27,31;49,27
1930;"14.08.2025";"10:53:04";951,05;1014,06;27,31;49,27
1931;"14.08.2025";"10:53:05";951,05;1014,06;27,31;49,27
1932;"14.08.2025";"10:53:06";951,05;1014,06;27,31;49,27
1933;"14.08.2025";"10:53:07";954,08;1013,89;27,31;49,24
1934;"14.08.2025";"10:53:08";954,08;1013,89;27,31;49,24
1935;"14.08.2025";"10:53:09";955,28;1014,13;27,32;49,20
1936;"14.08.2025";"10:53:10";955,28;1014,13;27,32;49,20
1937;"14.08.2025";"10:53:11";955,02;1013,79;27,33;49,25
1938;"14.08.2025";"10:53:12";955,02;1013,79;27,33;49,25
1939;"14.08.2025";"10:53:13";955,02;1013,79;27,33;49,25
1940;"14.08.2025";"10:53:14";956,37;1013,96;27,32;49,23
1941;"14.08.2025";"10:53:15";956,37;1013,96;27,32;49,23
1942;"14.08.2025";"10:53:16";956,21;1013,98;27,31;49,24
1943;"14.08.2025";"10:53:17";956,21;1013,98;27,31;49,24
1944;"14.08.2025";"10:53:18";956,21;1013,98;27,31;49,24
1945;"14.08.2025";"10:53:19";956,21;1013,98;27,31;49,24
1946;"14.08.2025";"10:53:20";956,21;1013,98;27,31;49,24
1947;"14.08.2025";"10:53:21";958,55;1013,96;27,31;49,26
1948;"14.08.2025";"10:53:22";958,55;1013,96;27,31;49,26
1949;"14.08.2025";"10:53:23";961,01;1013,79;27,31;49,27
1950;"14.08.2025";"10:53:24";961,01;1013,79;27,31;49,27
1951;"14.08.2025";"10:53:25";961,01;1013,79;27,31;49,27
1952;"14.08.2025";"10:53:26";959,75;1013,87;27,32;49,30
1953;"14.08.2025";"10:53:27";959,75;1013,87;27,32;49,30
1954;"14.08.2025";"10:53:28";959,84;1013,93;27,31;49,25
1955;"14.08.2025";"10:53:29";959,84;1013,93;27,31;49,25
1956;"14.08.2025";"10:53:30";959,84;1013,93;27,31;49,25
1957;"14.08.2025";"10:53:31";959,20;1014,02;27,31;49,23
1958;"14.08.2025";"10:53:32";959,20;1014,02;27,31;49,23
1959;"14.08.2025";"10:53:33";959,20;1014,02;27,31;49,23
1960;"14.08.2025";"10:53:34";959,20;1014,02;27,31;49,23
1961;"14.08.2025";"10:53:35";957,94;1013,87;27,32;49,19
1962;"14.08.2025";"10:53:36";957,94;1013,87;27,32;49,19
1963;"14.08.2025";"10:53:37";957,94;1013,87;27,32;49,19
1964;"14.08.2025";"10:53:38";957,02;1014,04;27,31;49,22
1965;"14.08.2025";"10:53:39";957,02;1014,04;27,31;49,22
1966;"14.08.2025";"10:53:40";955,89;1013,85;27,31;49,13
1967;"14.08.2025";"10:53:41";955,89;1013,85;27,31;49,13
1968;"14.08.2025";"10:53:42";955,89;1013,85;27,31;49,13
1969;"14.08.2025";"10:53:43";957,11;1013,93;27,32;49,15
1970;"14.08.2025";"10:53:44";957,11;1013,93;27,32;49,15
1971;"14.08.2025";"10:53:45";957,78;1013,87;27,33;49,14
1972;"14.08.2025";"10:53:46";957,78;1013,87;27,33;49,14
1973;"14.08.2025";"10:53:47";957,78;1013,87;27,33;49,14
1974;"14.08.2025";"10:53:48";957,78;1013,87;27,33;49,14
1975;"14.08.2025";"10:53:49";957,78;1013,87;27,33;49,14
1976;"14.08.2025";"10:53:50";956,50;1013,91;27,32;49,16
1977;"14.08.2025";"10:53:51";956,50;1013,91;27,32;49,16
1978;"14.08.2025";"10:53:52";956,21;1013,85;27,32;49,13
1979;"14.08.2025";"10:53:53";956,21;1013,85;27,32;49,13
1980;"14.08.2025";"10:53:54";956,21;1013,85;27,32;49,13
1981;"14.08.2025";"10:53:55";955,80;1013,85;27,32;49,10
1982;"14.08.2025";"10:53:56";955,80;1013,85;27,32;49,10
1983;"14.08.2025";"10:53:57";955,93;1013,91;27,33;49,10
1984;"14.08.2025";"10:53:58";955,93;1013,91;27,33;49,10
1985;"14.08.2025";"10:53:59";955,55;1014,02;27,32;49,09
1986;"14.08.2025";"10:54:00";955,55;1014,02;27,32;49,09
1987;"14.08.2025";"10:54:01";955,55;1014,02;27,32;49,09
1988;"14.08.2025";"10:54:02";955,55;1014,02;27,32;49,09
1989;"14.08.2025";"10:54:03";955,55;1014,02;27,32;49,09
1990;"14.08.2025";"10:54:04";953,17;1014,00;27,31;49,07
1991;"14.08.2025";"10:54:05";953,17;1014,00;27,31;49,07
1992;"14.08.2025";"10:54:06";952,90;1014,13;27,32;49,07
1993;"14.08.2025";"10:54:07";952,90;1014,13;27,32;49,07
1994;"14.08.2025";"10:54:08";952,90;1014,13;27,32;49,07
1995;"14.08.2025";"10:54:09";954,32;1013,89;27,33;49,07
1996;"14.08.2025";"10:54:10";954,32;1013,89;27,33;49,07
1997;"14.08.2025";"10:54:11";954,96;1013,93;27,32;49,09
1998;"14.08.2025";"10:54:12";954,96;1013,93;27,32;49,09
1999;"14.08.2025";"10:54:13";954,96;1013,93;27,32;49,09
2000;"14.08.2025";"10:54:14";955,65;1014,02;27,32;49,12
2001;"14.08.2025";"10:54:15";955,65;1014,02;27,32;49,12
2002;"14.08.2025";"10:54:16";955,65;1014,02;27,32;49,12
2003;"14.08.2025";"10:54:17";955,65;1014,02;27,32;49,12
2004;"14.08.2025";"10:54:18";956,18;1013,93;27,32;49,06
2005;"14.08.2025";"10:54:19";956,18;1013,93;27,32;49,06
2006;"14.08.2025";"10:54:20";956,18;1013,93;27,32;49,06
2007;"14.08.2025";"10:54:21";956,14;1014,06;27,33;49,07
2008;"14.08.2025";"10:54:22";956,14;1014,06;27,33;49,07
2009;"14.08.2025";"10:54:23";957,00;1013,91;27,32;49,07
2010;"14.08.2025";"10:54:24";957,00;1013,91;27,32;49,07
2011;"14.08.2025";"10:54:25";957,00;1013,91;27,32;49,07
2012;"14.08.2025";"10:54:26";956,20;1014,06;27,33;49,06
2013;"14.08.2025";"10:54:27";956,20;1014,06;27,33;49,06
2014;"14.08.2025";"10:54:28";954,49;1013,76;27,33;49,06
2015;"14.08.2025";"10:54:29";954,49;1013,76;27,33;49,06
2016;"14.08.2025";"10:54:30";954,49;1013,76;27,33;49,06
2017;"14.08.2025";"10:54:31";954,49;1013,76;27,33;49,06
2018;"14.08.2025";"10:54:32";954,49;1013,76;27,33;49,06
2019;"14.08.2025";"10:54:33";955,67;1013,98;27,33;49,11
2020;"14.08.2025";"10:54:34";955,67;1013,98;27,33;49,11
2021;"14.08.2025";"10:54:35";955,36;1013,98;27,33;49,10
2022;"14.08.2025";"10:54:36";955,36;1013,98;27,33;49,10
2023;"14.08.2025";"10:54:37";955,36;1013,98;27,33;49,10
2024;"14.08.2025";"10:54:38";954,15;1013,91;27,33;49,09
2025;"14.08.2025";"10:54:39";954,15;1013,91;27,33;49,09
2026;"14.08.2025";"10:54:40";954,30;1014,04;27,32;49,10
2027;"14.08.2025";"10:54:41";954,30;1014,04;27,32;49,10
2028;"14.08.2025";"10:54:42";953,21;1013,89;27,31;49,10
2029;"14.08.2025";"10:54:43";953,21;1013,89;27,31;49,10
2030;"14.08.2025";"10:54:44";953,21;1013,89;27,31;49,10
2031;"14.08.2025";"10:54:45";953,21;1013,89;27,31;49,10
2032;"14.08.2025";"10:54:46";953,21;1013,89;27,31;49,10
2033;"14.08.2025";"10:54:47";952,98;1014,04;27,31;49,10
2034;"14.08.2025";"10:54:48";952,98;1014,04;27,31;49,10
2035;"14.08.2025";"10:54:49";952,98;1014,04;27,31;49,10
2036;"14.08.2025";"10:54:50";952,88;1014,02;27,33;49,12
2037;"14.08.2025";"10:54:51";952,88;1014,02;27,33;49,12
2038;"14.08.2025";"10:54:52";950,95;1013,87;27,32;49,14
2039;"14.08.2025";"10:54:53";950,95;1013,87;27,32;49,14
2040;"14.08.2025";"10:54:54";949,53;1014,02;27,33;49,14
2041;"14.08.2025";"10:54:55";949,53;1014,02;27,33;49,14
2042;"14.08.2025";"10:54:56";949,53;1014,02;27,33;49,14
2043;"14.08.2025";"10:54:57";948,91;1014,10;27,33;49,15
2044;"14.08.2025";"10:54:58";948,91;1014,10;27,33;49,15
2045;"14.08.2025";"10:54:59";948,91;1014,10;27,33;49,15
2046;"14.08.2025";"10:55:00";948,91;1014,10;27,33;49,15
2047;"14.08.2025";"10:55:01";948,91;1014,10;27,33;49,15
2048;"14.08.2025";"10:55:02";948,04;1013,98;27,33;49,14
2049;"14.08.2025";"10:55:03";948,04;1013,98;27,33;49,14
2050;"14.08.2025";"10:55:04";947,69;1014,02;27,34;49,09
2051;"14.08.2025";"10:55:05";947,69;1014,02;27,34;49,09
2052;"14.08.2025";"10:55:06";948,01;1013,93;27,32;49,06
2053;"14.08.2025";"10:55:07";948,01;1013,93;27,32;49,06
2054;"14.08.2025";"10:55:08";948,01;1013,93;27,32;49,06
2055;"14.08.2025";"10:55:09";948,83;1013,89;27,31;49,02
2056;"14.08.2025";"10:55:10";948,83;1013,89;27,31;49,02
2057;"14.08.2025";"10:55:11";948,66;1013,96;27,34;49,00
2058;"14.08.2025";"10:55:12";948,66;1013,96;27,34;49,00
2059;"14.08.2025";"10:55:13";948,66;1013,96;27,34;49,00
2060;"14.08.2025";"10:55:14";948,59;1013,76;27,34;49,00
2061;"14.08.2025";"10:55:15";948,59;1013,76;27,34;49,00
2062;"14.08.2025";"10:55:16";948,59;1013,76;27,32;49,07
2063;"14.08.2025";"10:55:17";948,59;1013,76;27,32;49,07
2064;"14.08.2025";"10:55:18";948,59;1013,76;27,32;49,07
2065;"14.08.2025";"10:55:19";949,43;1013,93;27,33;49,10
2066;"14.08.2025";"10:55:20";949,43;1013,93;27,33;49,10
2067;"14.08.2025";"10:55:21";949,11;1013,89;27,32;49,14
2068;"14.08.2025";"10:55:22";949,11;1013,89;27,32;49,14
2069;"14.08.2025";"10:55:23";948,15;1014,00;27,32;49,15
2070;"14.08.2025";"10:55:24";948,15;1014,00;27,32;49,15
2071;"14.08.2025";"10:55:25";948,15;1014,00;27,32;49,15
2072;"14.08.2025";"10:55:26";948,32;1014,00;27,32;49,14
2073;"14.08.2025";"10:55:27";948,32;1014,00;27,32;49,14
2074;"14.08.2025";"10:55:28";949,48;1014,02;27,32;49,14
2075;"14.08.2025";"10:55:29";949,48;1014,02;27,32;49,14
2076;"14.08.2025";"10:55:30";949,48;1014,02;27,31;49,03
2077;"14.08.2025";"10:55:31";949,48;1014,02;27,31;49,03
2078;"14.08.2025";"10:55:32";949,48;1014,02;27,31;49,03
2079;"14.08.2025";"10:55:33";950,14;1013,91;27,31;49,03
2080;"14.08.2025";"10:55:34";950,14;1013,91;27,31;49,03
2081;"14.08.2025";"10:55:35";950,75;1013,93;27,33;49,00
2082;"14.08.2025";"10:55:36";950,75;1013,93;27,33;49,00
2083;"14.08.2025";"10:55:37";950,75;1013,93;27,33;49,00
2084;"14.08.2025";"10:55:38";951,18;1013,91;27,33;49,01
2085;"14.08.2025";"10:55:39";951,18;1013,91;27,33;49,01
2086;"14.08.2025";"10:55:40";951,74;1013,98;27,34;49,04
2087;"14.08.2025";"10:55:41";951,74;1013,98;27,34;49,04
2088;"14.08.2025";"10:55:42";953,69;1014,15;27,34;49,04
2089;"14.08.2025";"10:55:43";953,69;1014,15;27,34;49,04
2090;"14.08.2025";"10:55:44";953,69;1014,15;27,34;49,04
2091;"14.08.2025";"10:55:45";953,69;1014,15;27,33;49,02
2092;"14.08.2025";"10:55:46";953,69;1014,15;27,33;49,02
2093;"14.08.2025";"10:55:47";953,64;1014,04;27,32;49,01
2094;"14.08.2025";"10:55:48";953,64;1014,04;27,32;49,01
2095;"14.08.2025";"10:55:49";953,64;1014,04;27,32;49,01
2096;"14.08.2025";"10:55:50";951,41;1013,85;27,33;49,07
2097;"14.08.2025";"10:55:51";951,41;1013,85;27,33;49,07
2098;"14.08.2025";"10:55:52";950,67;1013,91;27,32;49,04
2099;"14.08.2025";"10:55:53";950,67;1013,91;27,32;49,04
2100;"14.08.2025";"10:55:54";950,38;1013,89;27,32;49,01
2101;"14.08.2025";"10:55:55";950,38;1013,89;27,32;49,01
2102;"14.08.2025";"10:55:56";950,38;1013,89;27,32;49,01
2103;"14.08.2025";"10:55:57";949,47;1014,06;27,32;49,01
2104;"14.08.2025";"10:55:58";949,47;1014,06;27,32;49,01
2105;"14.08.2025";"10:55:59";949,47;1014,06;27,33;49,07
2106;"14.08.2025";"10:56:00";949,47;1014,06;27,33;49,07
2107;"14.08.2025";"10:56:01";949,47;1014,06;27,33;49,07
2108;"14.08.2025";"10:56:02";947,66;1013,91;27,34;49,08
2109;"14.08.2025";"10:56:03";947,66;1013,91;27,34;49,08
2110;"14.08.2025";"10:56:04";945,86;1014,10;27,33;49,02
2111;"14.08.2025";"10:56:05";945,86;1014,10;27,33;49,02
2112;"14.08.2025";"10:56:06";945,54;1013,89;27,33;49,00
2113;"14.08.2025";"10:56:07";945,54;1013,89;27,33;49,00
2114;"14.08.2025";"10:56:08";945,54;1013,89;27,33;49,00
2115;"14.08.2025";"10:56:09";946,75;1013,93;27,33;49,03
2116;"14.08.2025";"10:56:10";946,75;1013,93;27,33;49,03
2117;"14.08.2025";"10:56:11";947,91;1013,93;27,33;49,03
2118;"14.08.2025";"10:56:12";947,91;1013,93;27,33;49,03
2119;"14.08.2025";"10:56:13";947,91;1013,93;27,33;49,03
2120;"14.08.2025";"10:56:14";947,91;1013,93;27,33;49,02
2121;"14.08.2025";"10:56:15";947,91;1013,93;27,33;49,02
2122;"14.08.2025";"10:56:16";948,12;1013,96;27,34;49,03
2123;"14.08.2025";"10:56:17";948,12;1013,96;27,34;49,03
2124;"14.08.2025";"10:56:18";950,17;1013,96;27,34;49,06
2125;"14.08.2025";"10:56:19";950,17;1013,96;27,34;49,06
2126;"14.08.2025";"10:56:20";950,17;1013,96;27,34;49,06
2127;"14.08.2025";"10:56:21";953,73;1013,79;27,33;49,14
2128;"14.08.2025";"10:56:22";953,73;1013,79;27,33;49,14
2129;"14.08.2025";"10:56:23";955,44;1014,04;27,34;49,12
2130;"14.08.2025";"10:56:24";955,44;1014,04;27,34;49,12
2131;"14.08.2025";"10:56:25";955,44;1014,04;27,34;49,12
2132;"14.08.2025";"10:56:26";954,36;1013,93;27,34;49,12
2133;"14.08.2025";"10:56:27";954,36;1013,93;27,34;49,12
2134;"14.08.2025";"10:56:28";954,36;1013,93;27,32;49,10
2135;"14.08.2025";"10:56:29";954,36;1013,93;27,32;49,10
2136;"14.08.2025";"10:56:30";952,95;1013,93;27,33;49,10
2137;"14.08.2025";"10:56:31";952,95;1013,93;27,33;49,10
2138;"14.08.2025";"10:56:32";952,95;1013,93;27,33;49,10
2139;"14.08.2025";"10:56:33";953,72;1013,91;27,32;49,04
2140;"14.08.2025";"10:56:34";953,72;1013,91;27,32;49,04
2141;"14.08.2025";"10:56:35";955,82;1013,98;27,32;49,02
2142;"14.08.2025";"10:56:36";955,82;1013,98;27,32;49,02
2143;"14.08.2025";"10:56:37";955,82;1013,98;27,32;49,02
2144;"14.08.2025";"10:56:38";955,14;1013,89;27,34;49,05
2145;"14.08.2025";"10:56:39";955,14;1013,89;27,34;49,05
2146;"14.08.2025";"10:56:40";954,87;1013,89;27,34;49,05
2147;"14.08.2025";"10:56:41";954,87;1013,89;27,34;49,05
2148;"14.08.2025";"10:56:42";954,87;1013,89;27,33;49,10
2149;"14.08.2025";"10:56:43";954,87;1013,89;27,33;49,10
2150;"14.08.2025";"10:56:44";954,87;1013,89;27,33;49,10
2151;"14.08.2025";"10:56:45";955,66;1013,93;27,33;49,07
2152;"14.08.2025";"10:56:46";955,66;1013,93;27,33;49,07
2153;"14.08.2025";"10:56:47";956,81;1013,98;27,32;49,15
2154;"14.08.2025";"10:56:48";956,81;1013,98;27,32;49,15
2155;"14.08.2025";"10:56:49";956,81;1013,98;27,32;49,15
2156;"14.08.2025";"10:56:50";958,86;1013,87;27,33;49,14
2157;"14.08.2025";"10:56:51";958,86;1013,87;27,33;49,14
2158;"14.08.2025";"10:56:52";958,98;1013,96;27,34;49,13
2159;"14.08.2025";"10:56:53";958,98;1013,96;27,34;49,13
2160;"14.08.2025";"10:56:54";958,14;1014,00;27,34;49,13
2161;"14.08.2025";"10:56:55";958,14;1014,00;27,34;49,13
2162;"14.08.2025";"10:56:56";958,14;1014,00;27,34;49,13
2163;"14.08.2025";"10:56:57";958,14;1014,00;27,33;49,11
2164;"14.08.2025";"10:56:58";958,14;1014,00;27,33;49,11
2165;"14.08.2025";"10:56:59";957,90;1014,13;27,33;49,13
2166;"14.08.2025";"10:57:00";957,90;1014,13;27,33;49,13
2167;"14.08.2025";"10:57:01";957,90;1014,13;27,33;49,13
2168;"14.08.2025";"10:57:02";956,98;1013,93;27,33;49,09
2169;"14.08.2025";"10:57:03";956,98;1013,93;27,33;49,09
2170;"14.08.2025";"10:57:04";955,98;1013,98;27,32;49,09
2171;"14.08.2025";"10:57:05";955,98;1013,98;27,32;49,09
2172;"14.08.2025";"10:57:06";956,37;1014,06;27,33;49,07
2173;"14.08.2025";"10:57:07";956,37;1014,06;27,33;49,07
2174;"14.08.2025";"10:57:08";956,37;1014,06;27,33;49,07
2175;"14.08.2025";"10:57:09";957,02;1014,15;27,33;49,07
2176;"14.08.2025";"10:57:10";957,02;1014,15;27,33;49,07
2177;"14.08.2025";"10:57:11";957,02;1014,15;27,33;49,10
2178;"14.08.2025";"10:57:12";957,02;1014,15;27,33;49,10
2179;"14.08.2025";"10:57:13";957,02;1014,15;27,33;49,10
2180;"14.08.2025";"10:57:14";957,62;1014,04;27,32;49,09
2181;"14.08.2025";"10:57:15";957,62;1014,04;27,32;49,09
2182;"14.08.2025";"10:57:16";957,34;1014,10;27,34;49,07
2183;"14.08.2025";"10:57:17";957,34;1014,10;27,34;49,07
2184;"14.08.2025";"10:57:18";956,02;1014,00;27,33;49,04
2185;"14.08.2025";"10:57:19";956,02;1014,00;27,33;49,04
2186;"14.08.2025";"10:57:20";956,02;1014,00;27,33;49,04
2187;"14.08.2025";"10:57:21";955,88;1014,13;27,32;49,02
2188;"14.08.2025";"10:57:22";955,88;1014,13;27,32;49,02
2189;"14.08.2025";"10:57:23";956,47;1014,06;27,32;49,02
2190;"14.08.2025";"10:57:24";956,47;1014,06;27,32;49,02
2191;"14.08.2025";"10:57:25";956,47;1014,06;27,32;49,02
2192;"14.08.2025";"10:57:26";956,47;1014,06;27,34;48,99
2193;"14.08.2025";"10:57:27";956,47;1014,06;27,34;48,99
2194;"14.08.2025";"10:57:28";956,52;1013,96;27,34;49,00
2195;"14.08.2025";"10:57:29";956,52;1013,96;27,34;49,00
2196;"14.08.2025";"10:57:30";956,43;1013,96;27,34;49,02
2197;"14.08.2025";"10:57:31";956,43;1013,96;27,34;49,02
2198;"14.08.2025";"10:57:32";956,43;1013,96;27,34;49,02
2199;"14.08.2025";"10:57:33";956,20;1014,08;27,36;49,09
2200;"14.08.2025";"10:57:34";956,20;1014,08;27,36;49,09
2201;"14.08.2025";"10:57:35";955,80;1013,87;27,33;49,10
2202;"14.08.2025";"10:57:36";955,80;1013,87;27,33;49,10
2203;"14.08.2025";"10:57:37";955,80;1013,87;27,33;49,10
2204;"14.08.2025";"10:57:38";955,12;1013,93;27,34;49,10
2205;"14.08.2025";"10:57:39";955,12;1013,93;27,34;49,10
2206;"14.08.2025";"10:57:40";955,12;1013,93;27,34;49,24
2207;"14.08.2025";"10:57:41";955,12;1013,93;27,34;49,24
2208;"14.08.2025";"10:57:42";954,17;1013,91;27,34;49,26
2209;"14.08.2025";"10:57:43";954,17;1013,91;27,34;49,26
2210;"14.08.2025";"10:57:44";954,17;1013,91;27,34;49,26
2211;"14.08.2025";"10:57:45";953,27;1013,87;27,34;49,27
2212;"14.08.2025";"10:57:46";953,27;1013,87;27,34;49,27
2213;"14.08.2025";"10:57:47";951,99;1013,93;27,33;49,15
2214;"14.08.2025";"10:57:48";951,99;1013,93;27,33;49,15
2215;"14.08.2025";"10:57:49";950,77;1014,04;27,32;49,13
2216;"14.08.2025";"10:57:50";950,77;1014,04;27,32;49,13
2217;"14.08.2025";"10:57:51";950,77;1014,04;27,32;49,13
2218;"14.08.2025";"10:57:52";951,77;1013,89;27,36;49,13
2219;"14.08.2025";"10:57:53";951,77;1013,89;27,36;49,13
2220;"14.08.2025";"10:57:54";951,77;1013,89;27,36;49,03
2221;"14.08.2025";"10:57:55";951,77;1013,89;27,36;49,03
2222;"14.08.2025";"10:57:56";951,77;1013,89;27,36;49,03
2223;"14.08.2025";"10:57:57";953,62;1013,98;27,34;49,00
2224;"14.08.2025";"10:57:58";953,62;1013,98;27,34;49,00
2225;"14.08.2025";"10:57:59";956,22;1014,04;27,34;48,98
2226;"14.08.2025";"10:58:00";956,22;1014,04;27,34;48,98
2227;"14.08.2025";"10:58:01";957,81;1014,08;27,33;49,02
2228;"14.08.2025";"10:58:02";957,81;1014,08;27,33;49,02
2229;"14.08.2025";"10:58:03";957,81;1014,08;27,33;49,02
2230;"14.08.2025";"10:58:04";958,41;1013,87;27,33;49,04
2231;"14.08.2025";"10:58:05";958,41;1013,87;27,33;49,04
2232;"14.08.2025";"10:58:06";958,47;1013,79;27,35;49,04
2233;"14.08.2025";"10:58:07";958,47;1013,79;27,35;49,04
2234;"14.08.2025";"10:58:08";958,47;1013,79;27,35;49,04
2235;"14.08.2025";"10:58:09";958,47;1013,79;27,35;48,99
2236;"14.08.2025";"10:58:10";958,47;1013,79;27,35;48,99
2237;"14.08.2025";"10:58:11";956,15;1013,93;27,35;48,97
2238;"14.08.2025";"10:58:12";956,15;1013,93;27,35;48,97
2239;"14.08.2025";"10:58:13";953,13;1014,10;27,33;48,95
2240;"14.08.2025";"10:58:14";953,13;1014,10;27,33;48,95
2241;"14.08.2025";"10:58:15";953,13;1014,10;27,33;48,95
2242;"14.08.2025";"10:58:16";951,95;1014,04;27,35;48,98
2243;"14.08.2025";"10:58:17";951,95;1014,04;27,35;48,98
2244;"14.08.2025";"10:58:18";950,78;1013,87;27,35;48,98
2245;"14.08.2025";"10:58:19";950,78;1013,87;27,35;48,98
2246;"14.08.2025";"10:58:20";950,78;1013,87;27,35;48,98
2247;"14.08.2025";"10:58:21";948,57;1014,15;27,35;48,98
2248;"14.08.2025";"10:58:22";948,57;1014,15;27,35;48,98
2249;"14.08.2025";"10:58:23";948,57;1014,15;27,34;48,96
2250;"14.08.2025";"10:58:24";948,57;1014,15;27,34;48,96
2251;"14.08.2025";"10:58:25";947,13;1013,93;27,34;48,97
2252;"14.08.2025";"10:58:26";947,13;1013,93;27,34;48,97
2253;"14.08.2025";"10:58:27";947,13;1013,93;27,34;48,97
2254;"14.08.2025";"10:58:28";947,56;1013,87;27,34;48,96
2255;"14.08.2025";"10:58:29";947,56;1013,87;27,34;48,96
2256;"14.08.2025";"10:58:30";948,49;1014,04;27,35;48,95
2257;"14.08.2025";"10:58:31";948,49;1014,04;27,35;48,95
2258;"14.08.2025";"10:58:32";948,49;1014,04;27,35;48,95
2259;"14.08.2025";"10:58:33";949,28;1013,76;27,34;48,92
2260;"14.08.2025";"10:58:34";949,28;1013,76;27,34;48,92
2261;"14.08.2025";"10:58:35";950,65;1014,02;27,34;48,92
2262;"14.08.2025";"10:58:36";950,65;1014,02;27,34;48,92
2263;"14.08.2025";"10:58:37";950,65;1014,02;27,34;48,95
2264;"14.08.2025";"10:58:38";950,65;1014,02;27,34;48,95
2265;"14.08.2025";"10:58:39";950,65;1014,02;27,34;48,95
2266;"14.08.2025";"10:58:40";953,14;1014,10;27,33;48,95
2267;"14.08.2025";"10:58:41";953,14;1014,10;27,33;48,95
2268;"14.08.2025";"10:58:42";955,51;1013,85;27,34;48,92
2269;"14.08.2025";"10:58:43";955,51;1013,85;27,34;48,92
2270;"14.08.2025";"10:58:44";955,51;1013,85;27,34;48,92
2271;"14.08.2025";"10:58:45";957,06;1014,13;27,35;48,91
2272;"14.08.2025";"10:58:46";957,06;1014,13;27,35;48,91
2273;"14.08.2025";"10:58:47";958,77;1014,02;27,37;48,89
2274;"14.08.2025";"10:58:48";958,77;1014,02;27,37;48,89
2275;"14.08.2025";"10:58:49";960,18;1013,87;27,35;48,89
2276;"14.08.2025";"10:58:50";960,18;1013,87;27,35;48,89
2277;"14.08.2025";"10:58:51";960,18;1013,87;27,35;48,89
2278;"14.08.2025";"10:58:52";960,18;1013,87;27,35;48,89
2279;"14.08.2025";"10:58:53";960,18;1013,87;27,35;48,89
2280;"14.08.2025";"10:58:54";958,38;1013,81;27,35;48,89
2281;"14.08.2025";"10:58:55";958,38;1013,81;27,35;48,89
2282;"14.08.2025";"10:58:56";958,38;1013,81;27,35;48,89
2283;"14.08.2025";"10:58:57";954,19;1014,00;27,35;48,96
2284;"14.08.2025";"10:58:58";954,19;1014,00;27,35;48,96
2285;"14.08.2025";"10:58:59";951,27;1013,91;27,35;48,98
2286;"14.08.2025";"10:59:00";951,27;1013,91;27,35;48,98
2287;"14.08.2025";"10:59:01";950,47;1013,93;27,35;49,03
2288;"14.08.2025";"10:59:02";950,47;1013,93;27,35;49,03
2289;"14.08.2025";"10:59:03";950,47;1013,93;27,35;49,03
2290;"14.08.2025";"10:59:04";951,44;1014,00;27,35;49,03
2291;"14.08.2025";"10:59:05";951,44;1014,00;27,35;49,03
2292;"14.08.2025";"10:59:06";951,44;1014,00;27,37;49,08
2293;"14.08.2025";"10:59:07";951,44;1014,00;27,37;49,08
2294;"14.08.2025";"10:59:08";951,44;1014,00;27,37;49,08
2295;"14.08.2025";"10:59:09";952,48;1013,89;27,36;49,07
2296;"14.08.2025";"10:59:10";952,48;1013,89;27,36;49,07
2297;"14.08.2025";"10:59:11";953,48;1014,04;27,34;49,04
2298;"14.08.2025";"10:59:12";953,48;1014,04;27,34;49,04
2299;"14.08.2025";"10:59:13";955,80;1014,10;27,34;48,99
2300;"14.08.2025";"10:59:14";955,80;1014,10;27,34;48,99
2301;"14.08.2025";"10:59:15";955,80;1014,10;27,34;48,99
2302;"14.08.2025";"10:59:16";958,76;1014,00;27,35;48,97
2303;"14.08.2025";"10:59:17";958,76;1014,00;27,35;48,97
2304;"14.08.2025";"10:59:18";960,95;1013,81;27,35;48,97
2305;"14.08.2025";"10:59:19";960,95;1013,81;27,35;48,97
2306;"14.08.2025";"10:59:20";960,95;1013,81;27,35;48,97
2307;"14.08.2025";"10:59:21";960,95;1013,81;27,37;48,92
2308;"14.08.2025";"10:59:22";960,95;1013,81;27,37;48,92
2309;"14.08.2025";"10:59:23";961,83;1014,04;27,37;48,84
2310;"14.08.2025";"10:59:24";961,83;1014,04;27,37;48,84
2311;"14.08.2025";"10:59:25";960,48;1014,15;27,37;48,82
2312;"14.08.2025";"10:59:26";960,48;1014,15;27,37;48,82
2313;"14.08.2025";"10:59:27";960,48;1014,15;27,37;48,82
2314;"14.08.2025";"10:59:28";958,30;1013,98;27,37;48,84
2315;"14.08.2025";"10:59:29";958,30;1013,98;27,37;48,84
