Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm),Datensatz 2:Zeit(s),Datensatz 2:Force 1(N),Datensatz 2:Respiration Rate 1(bpm),Datensatz 2:Force 2(N),Datensatz 2:Respiration Rate 2(bpm),Datensatz 3:Zeit(s),Datensatz 3:Force 1(N),Datensatz 3:Respiration Rate 1(bpm),Datensatz 3:Force 2(N),Datensatz 3:Respiration Rate 2(bpm),Datensatz 4:Zeit(s),Datensatz 4:Force 1(N),Datensatz 4:Respiration Rate 1(bpm),Datensatz 4:Force 2(N),Datensatz 4:Respiration Rate 2(bpm)
28.100000000000001,11.880889892578125,,7.5978622436523438,,,,,,,28.100000000000001,36.825351715087891,,17.214881896972656,,28.100000000000001,17.752277374267578,,9.7568359375,
28.199999999999999,13.053634643554688,,6.2743682861328125,,,,,,,28.199999999999999,41.687519073486328,,18.487270355224609,,28.199999999999999,15.889682769775391,,9.2764968872070312,
28.300000000000001,15.3863525390625,,5.019866943359375,,,,,,,28.300000000000001,46.222640991210938,,19.884853363037109,,28.300000000000001,14.147171020507812,,9.1512985229492188,
28.399999999999999,18.684852600097656,,3.824127197265625,,,,,,,28.399999999999999,50.348968505859375,,21.32843017578125,,28.399999999999999,12.006080627441406,,9.0567626953125,
28.5,23.028354644775391,,2.6718215942382812,,,,,,,28.5,53.673023223876953,,22.784778594970703,,28.5,9.9723052978515625,,8.7884902954101562,
28.600000000000001,28.360637664794922,,1.6549301147460938,,,,,,,28.600000000000001,56.245906829833984,,23.924308776855469,,28.600000000000001,8.6283721923828125,,8.4716720581054688,
28.699999999999999,32.277454376220703,,1.184814453125,,,,,,,28.699999999999999,58.458538055419922,,25.074058532714844,,28.699999999999999,7.9180831909179688,,8.1497421264648438,
28.800000000000001,34.071063995361328,,1.0570602416992188,,,,,,,28.800000000000001,59.917442321777344,,25.74346923828125,,28.800000000000001,7.6217041015625,,7.7358322143554688,
28.899999999999999,35.026634216308594,,0.9676361083984375,,,,,,,28.899999999999999,59.513751983642578,,25.715366363525391,,28.899999999999999,7.5884857177734375,,7.2376022338867188,
29,35.42010498046875,,0.9267578125,,,,,,,29,56.644485473632812,,24.749576568603516,,29,7.7290115356445312,,6.7189407348632812,
29.100000000000001,35.742034912109375,,0.898651123046875,,,,,,,29.100000000000001,51.161457061767578,,22.697910308837891,,29.100000000000001,8.08160400390625,,6.197723388671875,
29.199999999999999,36.324573516845703,,0.8756561279296875,,,,,,,29.199999999999999,44.214412689208984,,19.792873382568359,,29.199999999999999,8.4648513793945312,,5.6867218017578125,
29.300000000000001,37.298027038574219,,0.842437744140625,,,,,,,29.300000000000001,37.502429962158203,,16.823966979980469,,29.300000000000001,8.59771728515625,,5.2063827514648438,
29.399999999999999,38.486103057861328,,0.842437744140625,,,,,,,29.399999999999999,31.452186584472656,,14.314956665039062,,29.399999999999999,8.7331314086914062,,4.7541427612304688,
