Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
58.25,13.549301147460938,,14.578117370605469,
58.5,12.642280578613281,,12.541786193847656,
58.75,11.90899658203125,,10.359817504882812,
59,10.777130126953125,,8.366912841796875,
59.25,9.7193603515625,,6.9361190795898438,
59.5,9.5226211547851562,,7.0996322631835938,
59.75,9.9927444458007812,,8.331146240234375,
60,11.070953369140625,7.8947367668151855,10.714958190917969,0
60.25,12.545188903808594,,15.579681396484375,
60.5,13.007644653320312,,17.807640075683594,
60.75,12.5528564453125,,16.323188781738281,
61,12.243698120117188,,13.990470886230469,
61.25,12.062294006347656,,11.910697937011719,
61.5,11.903884887695312,,10.921913146972656,
61.75,11.699485778808594,,10.234619140625,
62,11.569175720214844,,9.8641433715820312,
62.25,11.390327453613281,,9.3046035766601562,
62.5,10.856330871582031,,8.441009521484375,
62.75,10.5650634765625,,7.7562713623046875,
63,10.685150146484375,,7.9146804809570312,
63.25,10.784797668457031,,8.073089599609375,
63.5,10.787345886230469,,8.037322998046875,
63.75,10.613609313964844,,7.7332763671875,
64,10.493522644042969,,7.5620880126953125,
64.25,10.603385925292969,,7.7383880615234375,
64.5,11.290687561035156,,8.515106201171875,
64.75,12.38677978515625,,10.428802490234375,
65,13.367897033691406,,12.342498779296875,
65.25,13.912117004394531,,13.990470886230469,
65.5,13.503311157226562,,14.120773315429688,
65.75,12.440437316894531,,11.979682922363281,
66,11.336677551269531,,9.3199310302734375,
66.25,10.692817687988281,,7.6540679931640625,
66.5,10.519073486328125,,7.3398056030273438,
66.75,10.506301879882812,,7.3423614501953125,
67,10.467971801757812,,7.2682647705078125,
67.25,10.378547668457031,,7.0485382080078125,
67.5,10.8231201171875,,7.4215621948242188,
67.75,12.151718139648438,,9.1564102172851562,
68,13.730712890625,,11.440582275390625,
68.25,14.637733459472656,,13.5101318359375,
68.5,15.342910766601562,,15.232200622558594,
68.75,15.156402587890625,,16.121337890625,
69,13.707717895507812,,14.284294128417969,
69.25,12.108283996582031,,10.472236633300781,
69.5,10.945762634277344,,7.9759979248046875,
69.75,10.544624328613281,,7.08941650390625,
70,10.411766052246094,9.2095165252685547,6.9769973754882812,0
70.25,10.383659362792969,,7.0076522827148438,
70.5,10.28912353515625,,6.8543548583984375,
70.75,10.250801086425781,,6.7751541137695312,
71,10.350440979003906,,6.9386672973632812,
71.25,10.909988403320312,,7.7767105102539062,
71.5,12.236030578613281,,9.7312850952148438,
71.75,13.283584594726562,,12.738517761230469,
72,13.682167053222656,,16.967048645019531,
72.25,13.769035339355469,,22.023391723632812,
72.5,14.287696838378906,,23.466964721679688,
72.75,14.0986328125,,20.950290679931641,
73,13.268257141113281,,18.408065795898438,
73.25,12.82879638671875,,17.375846862792969,
73.5,12.218147277832031,,16.456047058105469,
73.75,11.54107666015625,,14.419708251953125,
74,10.751579284667969,,11.397148132324219,
74.25,9.9390869140625,,8.5840911865234375,
74.5,9.029510498046875,,7.5518722534179688,
74.75,8.3268814086914062,,6.9565582275390625,
75,7.78778076171875,,6.4225616455078125,
75.25,7.575714111328125,,6.1440658569335938,
75.5,7.4351882934570312,,6.1031875610351562,
75.75,7.723907470703125,,6.5886383056640625,
76,9.0320663452148438,,8.9111328125,
76.25,11.083732604980469,,14.151435852050781,
76.5,12.11083984375,,16.775421142578125,
76.75,11.607505798339844,,15.474922180175781,
77,11.385215759277344,,14.406936645507812,
77.25,11.0811767578125,,12.930145263671875,
77.5,10.39898681640625,,11.721633911132812,
77.75,9.8420028686523438,,10.944908142089844,
78,8.5772781372070312,,10.303604125976562,
78.25,7.005950927734375,,9.6163101196289062,
78.5,6.252227783203125,,8.41290283203125,
78.75,6.3953018188476562,,7.3857955932617188,
79,6.4464035034179688,,6.3203582763671875,
79.25,6.2368927001953125,,5.7684783935546875,
79.5,6.7325668334960938,,7.319366455078125,
79.75,7.8133316040039062,,8.9801177978515625,
80,9.3897628784179688,7.438016414642334,10.49267578125,12.820512771606445
80.25,10.47308349609375,,12.986358642578125,
80.5,9.8701019287109375,,12.408927917480469,
80.75,8.9043121337890625,,9.7951583862304688,
81,8.5057373046875,,8.7527236938476562,
81.25,8.2604522705078125,,8.78082275390625,
81.5,8.3345489501953125,,8.7118377685546875,
81.75,8.2578964233398438,,9.1257476806640625,
82,8.3268814086914062,,9.7440567016601562,
82.25,9.9799728393554688,,12.104881286621094,
82.5,12.006080627441406,,18.666118621826172,
82.75,10.800125122070312,,20.485279083251953,
83,8.5542831420898438,,14.938377380371094,
83.25,8.7586822509765625,,11.330718994140625,
83.5,8.9988479614257812,,10.970458984375,
83.75,8.431640625,,11.02667236328125,
84,7.89764404296875,,10.490119934082031,
84.25,7.5322799682617188,,10.025108337402344,
84.5,7.218017578125,,9.9740142822265625,
84.75,9.9263153076171875,,13.584228515625,
85,13.774147033691406,,19.345748901367188,
85.25,12.7725830078125,,17.595573425292969,
85.5,10.452644348144531,,11.657752990722656,
85.75,10.294235229492188,,9.6495285034179688,
86,10.414321899414062,,12.833053588867188,
86.25,9.1879196166992188,,17.613460540771484,
86.5,7.4121932983398438,,16.650222778320312,
86.75,7.1004867553710938,,11.545333862304688,
87,6.811767578125,,8.4435653686523438,
87.25,6.20623779296875,,6.6448440551757812,
87.5,6.4285202026367188,,5.8808975219726562,
87.75,6.7989959716796875,,5.8579025268554688,
88,6.8603134155273438,,5.1067352294921875,
88.25,6.7070159912109375,,4.2814712524414062,
88.5,6.4515151977539062,,3.9033279418945312,
88.75,6.2547760009765625,,3.76025390625,
89,6.1883468627929688,,3.9927520751953125,
89.25,6.3953018188476562,,4.6723861694335938,
89.5,6.967620849609375,,5.9447784423828125,
89.75,7.3764266967773438,,7.0408706665039062,
90,7.1669158935546875,10.922329902648926,6.4608840942382812,16.241298675537109
90.25,6.730010986328125,,5.3392410278320312,
90.5,6.3109893798828125,,4.8512344360351562,
90.75,5.8945236206054688,,4.347900390625,
91,5.5572662353515625,,4.025970458984375,
91.25,5.3809661865234375,,3.8956680297851562,
91.5,5.2276687622070312,,3.6631622314453125,
91.75,5.128021240234375,,3.3846664428710938,
92,5.1305770874023438,,3.2799072265625,
92.25,5.4397354125976562,,3.6197280883789062,
92.5,6.2087860107421875,,4.8614578247070312,
92.75,7.1388092041015625,,8.1420745849609375,
93,7.5808258056640625,,10.490119934082031,
93.25,7.317657470703125,,10.040443420410156,
93.5,6.8143234252929688,,8.3796920776367188,
93.75,6.2368927001953125,,5.8604583740234375,
94,5.79998779296875,,4.0975112915039062,
94.25,5.6926803588867188,,3.4792022705078125,
94.5,5.9277420043945312,,3.8445663452148438,
94.75,6.344207763671875,,5.5768585205078125,
95,6.7964401245117188,,8.037322998046875,
95.25,6.8781967163085938,,9.3633651733398438,
95.5,6.5690460205078125,,7.9734420776367188,
95.75,6.5383834838867188,,6.57330322265625,
96,6.691680908203125,,6.27947998046875,
96.25,6.6993484497070312,,6.1210708618164062,
96.5,7.3304367065429688,,7.8456954956054688,
96.75,8.0969314575195312,,11.208076477050781,
97,8.5466156005859375,,14.092666625976562,
97.25,8.679473876953125,,15.117225646972656,
97.5,8.283447265625,,13.451362609863281,
97.75,7.8209915161132812,,11.5606689453125,
98,7.3202133178710938,,10.048103332519531,
98.25,6.8526458740234375,,8.182952880859375,
98.5,6.5256118774414062,,6.8160324096679688,
98.75,6.3263168334960938,,5.6049575805664062,
99,6.05804443359375,,5.0479736328125,
99.25,5.7105636596679688,,4.9432144165039062,
99.5,5.5495986938476562,,5.1169586181640625,
99.75,5.6492462158203125,,5.8425750732421875,
100,5.8766403198242188,19.169328689575195,7.209503173828125,12.126111030578613
100.25,6.5026168823242188,,9.0363235473632812,
100.5,7.0825958251953125,,9.4374618530273438,
100.75,7.2614517211914062,,8.6607437133789062,
101,7.2026824951171875,,8.0858688354492188,
101.25,6.7734451293945312,,7.2222747802734375,
101.5,6.2087860107421875,,7.1047439575195312,
101.75,8.5338363647460938,,13.108993530273438,
102,12.256477355957031,,21.259445190429688,
102.25,12.588623046875,,21.042270660400391,
102.5,11.272796630859375,,14.856613159179688,
102.75,9.9876327514648438,,10.275497436523438,
103,9.9033203125,,10.234619140625,
103.25,11.104171752929688,,14.046676635742188,
103.5,12.642280578613281,,18.658454895019531,
103.75,13.480316162109375,,20.6104736328125,
104,12.399551391601562,,20.947734832763672,
104.25,8.9043121337890625,,18.275203704833984,
104.5,5.9430694580078125,,12.311836242675781,
