Date/Time	Exhale Airflow [ml/s]	DeltaTime OPC [s]	Particle 1 [counts/l]	Particle 2 [counts/l]	Particle 3 [counts/l]	Particle 4 [counts/l]	Particle 5 [counts/l]	Particle 6 [counts/l]	Particle 7 [counts/l]	Particle 8 [counts/l]	Particle 9 [counts/l]	Particle 10 [counts/l]	Particle 11 [counts/l]	Particle 12 [counts/l]	Particle 13 [counts/l]	Particle 14 [counts/l]	Particle 15 [counts/l]	Particle 16 [counts/l]	Particle Sum [counts/l]	Accumulated mass [ng]	Accumulated volume [l]	Exhale Counter [n]	Event Counter [n]	Internal Temperature [°C]	Internal Humidity [%]	Temperature too low [n]	Temperature too high [n]	Circuit Flow [ml/s]	Temperature Impactor [°C]	Temperature Reservoir [°C]	Inhale Airflow [ml/s]	Inhale Exhale Airflow [ml/s]	Volume ml]
2026-01-08 11:14:04.27	201.485925																						0					252.504166			-0.010391	201.485925	-519.148742
2026-01-08 11:14:04.28	201.485925																						0					252.708389			-0.010391	201.485925	-521.163602
2026-01-08 11:14:04.29	201.295673																						0					252.858917			-0.010391	201.295673	-523.178144
2026-01-08 11:14:04.30	202.051058																						0					253.310410			-0.003089	202.051058	-525.192677
2026-01-08 11:14:04.31	202.051058																						0					253.229141			-0.003089	202.051058	-527.211928
2026-01-08 11:14:04.32	201.740578																						0					253.166290			-0.003089	201.740578	-529.231921
2026-01-08 11:14:04.33	201.740578																						0					253.103455			-0.003089	201.740578	-531.249845
2026-01-08 11:14:04.34	201.740578																						0					252.978195			0.014836	201.740578	-533.267250
2026-01-08 11:14:04.35	201.740578																						0					252.852951			0.014836	201.740578	-535.284656
2026-01-08 11:14:04.36	201.196252																						0					252.698196			0.014836	201.196252	-537.301155
2026-01-08 11:14:04.37	201.196252																						0					252.543442			0.014836	201.196252	-539.314024
2026-01-08 11:14:04.38	201.196252																						0					252.416077			-0.019609	201.196252	-541.325987
2026-01-08 11:14:04.39	201.196252																						0					252.288727			-0.019609	201.196252	-543.337949
2026-01-08 11:14:04.40	201.740578																						0					252.852951			0.014836	201.740578	-545.350819
2026-01-08 11:14:04.41	201.196252																						0					252.698196			0.014836	201.196252	-547.366411
2026-01-08 11:14:04.42	201.196252																						0					252.543442			0.014836	201.196252	-549.379280
2026-01-08 11:14:04.43	201.196252																						0					252.416077			-0.019609	201.196252	-551.391243
2026-01-08 11:14:04.44	201.196252																						0					252.288727			-0.019609	201.196252	-553.403205
2026-01-08 11:14:04.45	201.749849																						0					252.253723			-0.019609	201.749849	-555.416091
2026-01-08 11:14:04.46	201.749849																						0					252.218719			-0.019609	201.749849	-557.432666
2026-01-08 11:14:04.47	201.749849																						0					252.231567			-0.033803	201.749849	-559.450165
