Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Force 2(N)
255.5,10.255912780761719,3.7091522216796875
256,11.091392517089844,4.4066619873046875
256.5,10.526741027832031,3.6836013793945312
257,9.645263671875,2.74847412109375
257.5,9.2262420654296875,2.50830078125
258,9.0933837890625,2.5440673828125
258.5,9.967193603515625,3.3437881469726562
259,11.101615905761719,4.5114212036132812
259.5,10.818008422851562,4.393890380859375
260,9.9697494506835938,3.5328521728515625
260.5,9.535400390625,3.0576248168945312
261,9.341217041015625,2.9017715454101562
261.5,9.3028945922851562,2.9068832397460938
262,9.535400390625,3.0908432006835938
262.5,10.733695983886719,4.33001708984375
263,11.063285827636719,4.6161727905273438
263.5,10.036178588867188,3.456207275390625
264,9.3182220458984375,2.702484130859375
264.5,8.9911880493164062,2.4367599487304688
265,8.9477462768554688,2.4290924072265625
265.5,9.8190078735351562,3.0755081176757812
266,11.019851684570312,4.0464096069335938
266.5,10.654487609863281,3.7295913696289062
267,9.55328369140625,2.8021240234375
267.5,9.0397262573242188,2.4725341796875
268,9.0908279418945312,2.5466232299804688
268.5,10.138381958007812,3.2977981567382812
269,11.722480773925781,4.6417236328125
269.5,11.633056640625,4.5701828002929688
270,10.291679382324219,3.290130615234375
270.5,9.4102020263671875,2.5696182250976562
271,9.5405120849609375,2.6871490478515625
271.5,10.542068481445312,3.509857177734375
272,10.427093505859375,3.52008056640625
272.5,9.2287979125976562,2.6871490478515625
273,9.3207778930664062,2.7075881958007812
273.5,10.820564270019531,3.77813720703125
274,11.129722595214844,4.0770721435546875
274.5,9.8445510864257812,3.1368331909179688
275,8.7586822509765625,2.462310791015625
275.5,8.5338363647460938,2.5287399291992188
276,9.7168045043945312,4.3990020751953125
276.5,11.231918334960938,6.3765716552734375
277,11.653495788574219,5.4209976196289062
277.5,10.789901733398438,3.5354080200195312
278,10.018295288085938,2.7075881958007812
278.5,11.229362487792969,3.2466964721679688
279,12.657608032226562,4.5063095092773438
279.5,11.811904907226562,4.1256179809570312
280,9.7576828002929688,2.8072357177734375
280.5,8.6232681274414062,2.3039016723632812
281,9.3156661987304688,2.6667098999023438
281.5,10.807792663574219,3.714263916015625
282,10.718360900878906,3.859893798828125
282.5,9.3488845825195312,3.0014190673828125
283,8.6130447387695312,2.6181640625
283.5,9.2569046020507812,3.5762939453125
284,10.84100341796875,5.7531509399414062
284.5,11.50274658203125,5.9038925170898438
285,10.539512634277344,3.6503829956054688
285.5,9.3667678833007812,2.3039016723632812
286,9.6120529174804688,2.4571990966796875
286.5,11.124610900878906,3.6733779907226562
287,11.431205749511719,4.1946029663085938
287.5,10.023406982421875,3.198150634765625
288,8.8481063842773438,2.314117431640625
288.5,9.4229812622070312,2.6130523681640625
289,11.086280822753906,3.8956680297851562
289.5,11.277908325195312,4.1664962768554688
290,9.9620819091796875,3.1138381958007812
290.5,9.0857162475585938,2.6769332885742188
291,9.5149612426757812,3.474090576171875
291.5,10.690261840820312,4.7822494506835938
292,10.869110107421875,4.7541427612304688
292.5,9.6835861206054688,3.3616714477539062
293,8.6028213500976562,2.3933258056640625
293.5,8.1531448364257812,1.9640884399414062
294,8.8864288330078125,2.4469833374023438
294.5,10.728584289550781,4.03619384765625
295,11.46697998046875,4.8767852783203125
295.5,10.429649353027344,3.9033279418945312
296,8.9937362670898438,2.5772857666015625
296.5,8.3728713989257812,2.1199417114257812
297,9.3361129760742188,2.774017333984375
297.5,11.147605895996094,4.1435012817382812
298,11.290687561035156,4.2891387939453125
298.5,9.709136962890625,3.1010589599609375
299,8.4980697631835938,2.2553558349609375
299.5,8.5338363647460938,2.1020584106445312
300,9.645263671875,3.1828231811523438
300.5,10.281455993652344,4.0949554443359375
301,9.5328445434570312,3.1444931030273438
301.5,8.4980697631835938,2.076507568359375
302,8.6283721923828125,2.3396682739257812
302.5,9.8445510864257812,3.842010498046875
303,10.184371948242188,4.4909820556640625
303.5,9.00140380859375,3.2671356201171875
304,7.7366790771484375,2.2298049926757812
304.5,7.9896240234375,2.2655792236328125
305,9.9697494506835938,3.4868621826171875
305.5,10.777130126953125,4.0872879028320312
306,9.5609512329101562,3.1904830932617188
306.5,8.3038864135742188,2.314117431640625
307,8.3268814086914062,2.250244140625
307.5,9.8420028686523438,3.18792724609375
308,10.585502624511719,3.7576980590820312
308.5,9.9927444458007812,3.2364730834960938
309,9.5967178344726562,2.812347412109375
309.5,9.3361129760742188,2.7050323486328125
310,8.8148880004882812,2.4214324951171875
310.5,9.07550048828125,2.590057373046875
311,11.009635925292969,3.9058837890625
311.5,13.444549560546875,6.8645782470703125
312,15.000541687011719,10.18096923828125
312.5,14.349021911621094,9.9101333618164062
313,12.064849853515625,6.2692642211914062
313.5,10.061729431152344,3.272247314453125
314,8.6283721923828125,2.0662841796875
314.5,8.1352615356445312,1.9257583618164062
315,9.6120529174804688,2.82000732421875
315.5,12.041854858398438,4.6391677856445312
316,13.431777954101562,6.1134033203125
316.5,12.803245544433594,5.4005584716796875
317,10.848670959472656,3.2926864624023438
317.5,9.2211380004882812,2.23236083984375
318,8.367767333984375,2.058624267578125
318.5,9.7142486572265625,3.3131256103515625
319,12.813461303710938,7.6617355346679688
319.5,15.547317504882812,12.891822814941406
320,16.362358093261719,14.879608154296875
320.5,13.93255615234375,11.491683959960938
321,10.963645935058594,6.5579757690429688
321.5,9.783233642578125,4.0029754638671875
322,8.8046722412109375,2.8966598510742188
322.5,7.3304367065429688,2.5134124755859375
323,5.9507369995117188,2.406097412109375
323.5,5.6926803588867188,2.774017333984375
324,8.5159530639648438,9.5217742919921875
324.5,14.499763488769531,32.805488586425781
325,22.849502563476562,63.061798095703125
325.5,26.178668975830078,75.936439514160156
326,23.196983337402344,73.4478759765625
326.5,20.946029663085938,69.05072021484375
327,16.17584228515625,50.647056579589844
327.5,10.756690979003906,21.221118927001953
328,7.91552734375,4.7924728393554688
328.5,4.742218017578125,0.98296356201171875
329,2.516815185546875,0.9318695068359375
329.5,2.0518035888671875,1.7366943359375
330,2.0058135986328125,1.8414459228515625
330.5,1.9598236083984375,1.8440017700195312
331,2.000701904296875,1.88232421875
331.5,2.148895263671875,3.5379638671875
332,1.872955322265625,14.452926635742188
332.5,3.3548583984375,37.110664367675781
333,7.8056640625,55.87713623046875
333.5,13.099624633789062,64.7991943359375
334,16.796707153320312,70.588829040527344
334.5,17.606643676757812,72.229141235351562
335,17.499332427978516,71.562286376953125
335.5,17.236167907714844,70.918426513671875
336,16.413459777832031,69.127365112304688
336.5,13.539085388183594,54.272598266601562
337,9.047393798828125,23.581939697265625
337.5,5.771881103515625,3.8650054931640625
338,4.0421524047851562,0.9037628173828125
338.5,3.3650741577148438,0.60227203369140625
339,3.3676300048828125,0.7019195556640625
339.5,3.6614532470703125,0.96508026123046875
340,3.96038818359375,1.1950302124023438
340.5,4.9364013671875,1.928314208984375
341,7.5552749633789062,3.0908432006835938
341.5,10.669822692871094,4.5318603515625
342,12.494087219238281,6.067413330078125
342.5,12.698486328125,6.0290908813476562
343,11.040290832519531,4.0847320556640625
343.5,8.881317138671875,2.5926132202148438
344,7.6702499389648438,2.1889266967773438
