<Header>
User name: 
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: participat test
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
17.09.2026 11:15:04	144,3	4,5	1,2	1367,6	229,8	21,2
17.09.2026 11:15:10	47,6	3,2	1,4	1760,4	119,1	7,5
17.09.2026 11:15:16	66,2	4,3	1,4	3476,7	205,1	12,3
17.09.2026 11:15:22	150,1	6,8	1,8	3417,6	295,7	14,1
17.09.2026 11:15:28	54,1	5,2	1,5	2731,9	196,7	12,0
17.09.2026 11:15:34	197,0	5,5	1,7	2137,2	278,6	14,4
17.09.2026 11:15:40	190,8	6,1	1,8	2844,3	307,8	22,5
17.09.2026 11:15:46	87,6	5,4	1,9	3418,2	227,0	8,7
17.09.2026 11:15:52	76,0	7,3	2,0	3821,3	252,2	18,9
17.09.2026 11:15:58	146,6	3,8	1,2	1385,8	190,6	11,3
17.09.2026 11:16:04	18,2	3,8	1,5	2779,0	116,1	6,5
17.09.2026 11:16:10	23,2	4,0	1,7	2497,0	124,2	4,9
17.09.2026 11:16:16	100,0	4,8	1,7	2956,0	206,3	8,0
17.09.2026 11:16:22	57,4	6,0	1,9	2834,6	160,6	14,4
17.09.2026 11:16:28	284,7	4,3	1,4	2614,3	416,4	12,5
17.09.2026 11:16:34	74,1	2,1	1,1	3059,0	175,1	8,4
17.09.2026 11:16:40	95,4	4,6	1,5	2309,4	166,1	17,4
17.09.2026 11:16:46	30,2	4,8	1,6	2792,4	129,3	12,9
17.09.2026 11:16:52	73,5	4,0	1,5	4107,7	247,5	15,5
17.09.2026 11:16:58	10,9	3,9	1,3	2138,8	73,3	7,9
17.09.2026 11:17:04	204,8	5,4	1,6	5953,1	456,1	23,4
17.09.2026 11:17:10	108,6	4,3	1,3	2335,0	181,7	13,9
17.09.2026 11:17:16	214,3	6,1	1,5	462,1	232,6	25,4
17.09.2026 11:17:22	171,4	2,9	1,2	1470,5	258,0	9,3
17.09.2026 11:17:28	153,2	3,1	1,4	1394,9	198,6	8,7
17.09.2026 11:17:34	76,0	4,5	1,6	2424,1	185,1	16,7
17.09.2026 11:17:40	113,1	2,1	1,2	214,4	125,6	10,4
17.09.2026 11:17:46	222,7	6,4	1,6	4433,0	410,3	28,3
17.09.2026 11:17:52	106,2	4,4	1,5	2809,8	214,0	15,9
17.09.2026 11:17:58	64,8	4,0	1,3	1150,3	104,5	14,1
17.09.2026 11:18:04	54,4	5,5	1,6	3598,1	190,5	14,0
17.09.2026 11:18:10	122,2	5,2	1,7	4379,5	298,5	16,0
17.09.2026 11:18:16	99,6	6,6	1,5	128,2	113,0	25,0
17.09.2026 11:18:22	239,2	7,5	1,8	3602,6	393,9	19,4
17.09.2026 11:18:28	43,5	3,8	1,3	2178,1	110,5	16,2
17.09.2026 11:18:34	153,2	5,2	1,8	4340,9	331,3	13,0
17.09.2026 11:18:40	102,0	4,6	1,5	1590,1	221,5	18,6
17.09.2026 11:18:46	136,3	3,8	1,5	1363,8	178,4	14,4
17.09.2026 11:18:52	147,0	4,9	1,4	2231,8	269,0	24,5
17.09.2026 11:18:58	254,5	3,7	1,3	2658,4	341,7	17,4
17.09.2026 11:19:04	152,5	2,4	1,3	1394,1	197,9	8,0
17.09.2026 11:19:10	99,6	5,4	1,6	3287,8	241,6	13,6
17.09.2026 11:19:16	120,2	4,0	1,4	2537,6	231,9	19,1
17.09.2026 11:19:22	232,1	4,6	1,5	5652,6	451,0	27,6
17.09.2026 11:19:28	259,3	5,5	1,6	3832,2	412,7	12,3
17.09.2026 11:19:34	154,4	5,9	1,3	4852,2	373,5	31,1
17.09.2026 11:19:40	252,5	5,7	1,6	3572,8	370,3	24,2
17.09.2026 11:19:46	257,8	2,0	1,0	3339,1	418,5	12,8
17.09.2026 11:19:52	270,6	5,6	1,6	7596,1	640,5	26,9
17.09.2026 11:19:58	98,1	4,9	1,2	1258,1	138,6	13,4
17.09.2026 11:20:04	334,9	3,6	1,3	2784,2	465,6	17,4
17.09.2026 11:20:10	128,0	5,0	1,7	4441,4	344,2	10,0
17.09.2026 11:20:16	46,8	3,5	1,2	3011,6	186,2	9,9
17.09.2026 11:20:22	255,1	3,9	1,4	4383,9	488,0	22,9
17.09.2026 11:20:28	185,5	3,4	1,2	2194,2	310,6	23,0
17.09.2026 11:20:34	168,6	3,7	1,4	2665,5	284,0	16,3
17.09.2026 11:20:40	98,8	4,1	1,4	2855,7	244,7	6,1
17.09.2026 11:20:46	77,1	3,9	1,4	1224,3	114,7	10,8
17.09.2026 11:20:52	247,1	3,6	1,2	2147,7	339,8	26,6
17.09.2026 11:20:58	132,9	4,9	1,4	2278,3	206,3	15,4
17.09.2026 11:21:04	62,3	7,0	1,7	3948,2	235,1	18,7
17.09.2026 11:21:10	85,1	4,5	1,3	2291,6	196,8	17,5
17.09.2026 11:21:16	10,3	4,0	1,4	2138,1	72,7	8,8
17.09.2026 11:21:22	223,0	4,4	1,2	2884,8	345,2	24,4
