Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Atmungsrate(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
242.69999999999999,1.23846435546875,,9.5737228393554688,
242.80000000000001,1.1822586059570312,,9.6043853759765625,
242.90000000000001,1.118377685546875,,9.4868545532226562,
243,1.0161819458007812,,9.2722320556640625,
243.09999999999999,0.9497528076171875,,9.1981430053710938,
243.19999999999999,0.95230865478515625,,9.2236862182617188,
243.30000000000001,0.9318695068359375,,9.3437728881835938,
243.40000000000001,0.888427734375,,9.4459762573242188,
243.5,0.880767822265625,,9.36932373046875,
243.59999999999999,0.8935394287109375,,9.1470413208007812,
243.69999999999999,0.91909027099609375,,8.6743621826171875,
243.80000000000001,0.98296356201171875,,8.1991348266601562,
243.90000000000001,1.0902786254882812,,8.017730712890625,
244,1.2001419067382812,,7.8899765014648438,
244.09999999999999,1.3381118774414062,,7.6523666381835938,
244.19999999999999,1.5041885375976562,,7.5118408203125,
244.30000000000001,1.7366943359375,,7.6165924072265625,
244.40000000000001,2.1454925537109375,,7.7341232299804688,
244.5,3.0269622802734375,,7.6165924072265625,
244.59999999999999,4.7643661499023438,,7.8312149047851562,
244.69999999999999,7.0638656616210938,,9.1342620849609375,
244.80000000000001,9.1385269165039062,,11.28302001953125,
244.90000000000001,10.722625732421875,,13.623397827148438,
245,11.862152099609375,,15.560089111328125,
245.09999999999999,12.577552795410156,,16.950008392333984,
245.19999999999999,12.963363647460938,,17.880027770996094,
245.30000000000001,13.144767761230469,,18.605648040771484,
245.40000000000001,13.441146850585938,,19.706855773925781,
245.5,13.944480895996094,,21.040565490722656,
245.59999999999999,14.537239074707031,,22.369163513183594,
245.69999999999999,15.237312316894531,,23.856174468994141,
245.80000000000001,16.011474609375,,25.414722442626953,
245.90000000000001,16.857177734375,,26.837860107421875,
246,17.641563415527344,,28.051483154296875,
246.09999999999999,18.377403259277344,,29.295768737792969,
246.19999999999999,19.220554351806641,,30.74700927734375,
246.30000000000001,20.125026702880859,,32.157367706298828,
246.40000000000001,21.060153961181641,,33.498744964599609,
246.5,21.982509613037109,,35.059848785400391,
246.59999999999999,22.902309417724609,,36.712932586669922,
246.69999999999999,23.885986328125,,38.187168121337891,
246.80000000000001,24.841556549072266,,39.362468719482422,
246.90000000000001,25.631050109863281,,40.461116790771484,
247,26.315788269042969,,41.728397369384766,
247.09999999999999,27.130836486816406,,42.939468383789062,
247.19999999999999,27.979095458984375,,44.071334838867188,
247.30000000000001,28.630619049072266,,45.236412048339844,
247.40000000000001,29.215713500976562,,46.404048919677734,
247.5,29.675613403320312,,47.461818695068359,
247.59999999999999,30.035869598388672,,48.238540649414062,
247.69999999999999,30.388458251953125,,48.557914733886719,
247.80000000000001,30.748714447021484,,48.718879699707031,
247.90000000000001,31.272491455078125,,49.219657897949219,
248,31.809040069580078,,50.02703857421875,
248.09999999999999,32.335369110107422,,51.266212463378906,
248.19999999999999,33.073764801025391,,52.97039794921875,
248.30000000000001,33.960350036621094,,54.789558410644531,
248.40000000000001,34.880149841308594,,56.429866790771484,
248.5,35.897041320800781,,57.717586517333984,
248.59999999999999,37.067230224609375,,58.913330078125,
248.69999999999999,37.900157928466797,,60.729934692382812,
248.80000000000001,38.125,,62.888908386230469,
248.90000000000001,38.206760406494141,,64.74383544921875,
249,38.625778198242188,,66.322830200195312,
249.09999999999999,39.389724731445312,,67.975914001464844,
249.19999999999999,39.893058776855469,,69.994361877441406,
249.30000000000001,39.905834197998047,,71.9744873046875,
249.40000000000001,39.859844207763672,,73.627571105957031,
249.5,39.703990936279297,,75.127357482910156,
249.59999999999999,39.578792572021484,,76.394638061523438,
249.69999999999999,39.992702484130859,,77.638923645019531,
249.80000000000001,40.897174835205078,,78.957298278808594,
249.90000000000001,41.750545501708984,,79.555168151855469,
250,42.419952392578125,4.9504947662353516,79.555168151855469,0
250.09999999999999,43.051040649414062,,79.555168151855469,
250.19999999999999,43.424068450927734,,79.557723999023438,
250.30000000000001,43.638690948486328,,79.557723999023438,
250.40000000000001,43.832870483398438,,79.555168151855469,
250.5,44.029605865478516,,79.555168151855469,
250.59999999999999,44.157352447509766,,79.555168151855469,
250.69999999999999,44.129249572753906,,79.555168151855469,
250.80000000000001,43.965728759765625,,79.555168151855469,
250.90000000000001,43.883968353271484,,79.552619934082031,
251,43.99383544921875,,79.555168151855469,
251.09999999999999,44.379638671875,,79.557723999023438,
251.19999999999999,44.928962707519531,,79.557723999023438,
251.30000000000001,45.294330596923828,,79.557723999023438,
251.40000000000001,45.450183868408203,,79.555168151855469,
251.5,45.511505126953125,,79.555168151855469,
251.59999999999999,45.406749725341797,,79.557723999023438,
251.69999999999999,45.056713104248047,,79.555168151855469,
251.80000000000001,44.826763153076172,,79.555168151855469,
251.90000000000001,44.83953857421875,,79.557723999023438,
252,44.619808197021484,,79.555168151855469,
252.09999999999999,44.126693725585938,,79.555168151855469,
252.19999999999999,43.996387481689453,,79.555168151855469,
252.30000000000001,44.239112854003906,,79.555168151855469,
252.40000000000001,44.193122863769531,,79.555168151855469,
252.5,43.937625885009766,,79.555168151855469,
252.59999999999999,43.677013397216797,,79.555168151855469,
252.69999999999999,43.252883911132812,,79.557723999023438,
252.80000000000001,42.634574890136719,,79.557723999023438,
252.90000000000001,41.816974639892578,,79.555168151855469,
253,41.305973052978516,,79.557723999023438,
253.09999999999999,41.413284301757812,,79.557723999023438,
253.19999999999999,41.686668395996094,,79.557723999023438,
253.30000000000001,41.80419921875,,79.557723999023438,
253.40000000000001,41.847633361816406,,79.555168151855469,
253.5,41.765872955322266,,79.552619934082031,
253.59999999999999,41.106685638427734,,79.555168151855469,
253.69999999999999,40.077018737792969,,79.555168151855469,
253.80000000000001,39.553245544433594,,79.555168151855469,
253.90000000000001,39.762752532958984,,79.555168151855469,
254,40.079574584960938,,79.555168151855469,
