Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Force 2(N),Datensatz 1:Atmungsrate(bpm),Datensatz 1:Respiration Rate 2(bpm)
178.59999999999999,21.818988800048828,28.398963928222656,,
178.69999999999999,20.367748260498047,26.518482208251953,,
178.80000000000001,19.23077392578125,24.732540130615234,,
178.90000000000001,18.56903076171875,23.304294586181641,,
179,18.142345428466797,22.185203552246094,,
179.09999999999999,17.664558410644531,20.884708404541016,,
179.19999999999999,17.082023620605469,18.996562957763672,,
179.30000000000001,16.502037048339844,16.589752197265625,,
179.40000000000001,15.927162170410156,14.200828552246094,,
179.5,15.296073913574219,12.284576416015625,,
179.59999999999999,14.626663208007812,10.886993408203125,,
179.69999999999999,13.885711669921875,9.7730178833007812,,
179.80000000000001,13.101333618164062,8.8889846801757812,,
179.90000000000001,12.462577819824219,8.367767333984375,,
180,11.995018005371094,8.1480331420898438,17.179670333862305,10.73729419708252
180.09999999999999,11.601547241210938,8.053497314453125,,
180.19999999999999,11.236183166503906,7.9972915649414062,,
180.30000000000001,10.893814086914062,7.9640731811523438,,
180.40000000000001,10.576988220214844,7.9461898803710938,,
180.5,10.293388366699219,7.925750732421875,,
180.59999999999999,10.065994262695312,7.86187744140625,,
180.69999999999999,9.8718109130859375,7.7928924560546875,,
180.80000000000001,9.7057342529296875,7.71368408203125,,
180.90000000000001,9.5856475830078125,7.611480712890625,,
181,9.4093551635742188,7.4326324462890625,,
181.09999999999999,9.2151718139648438,7.2512283325195312,,
181.19999999999999,9.130859375,7.2384567260742188,,
181.30000000000001,9.0874252319335938,7.2870025634765625,,
181.40000000000001,9.084869384765625,7.335540771484375,,
181.5,9.1180877685546875,7.3994216918945312,,
181.59999999999999,9.2432785034179688,7.5143966674804688,,
181.69999999999999,9.784942626953125,7.8082199096679688,,
181.80000000000001,11.059883117675781,8.201690673828125,,
181.90000000000001,12.710418701171875,8.6130447387695312,,
182,14.11566162109375,9.3667678833007812,,
182.09999999999999,15.232200622558594,10.478195190429688,,
182.19999999999999,15.970596313476562,11.607505798339844,,
182.30000000000001,16.560798645019531,12.833900451660156,,
182.40000000000001,17.337520599365234,14.387344360351562,,
182.5,18.142345428466797,16.114524841308594,,
182.59999999999999,19.000823974609375,17.869808197021484,,
182.69999999999999,19.905296325683594,19.589324951171875,,
182.80000000000001,20.771438598632812,21.165760040283203,,
182.90000000000001,21.537940979003906,22.611888885498047,,
183,22.240566253662109,24.244533538818359,,
183.09999999999999,22.955963134765625,25.44793701171875,,
183.19999999999999,23.6279296875,26.444389343261719,,
183.30000000000001,24.220691680908203,27.341194152832031,,
183.40000000000001,24.675479888916016,28.015712738037109,,
183.5,24.982078552246094,28.473056793212891,,
183.59999999999999,25.403656005859375,29.093921661376953,,
183.69999999999999,25.940204620361328,30.052047729492188,,
183.80000000000001,26.382221221923828,30.979515075683594,,
183.90000000000001,26.875335693359375,32.139484405517578,,
184,27.501308441162109,32.974967956542969,,
184.09999999999999,28.122173309326172,33.629047393798828,,
184.19999999999999,28.461990356445312,34.334228515625,,
184.30000000000001,28.096626281738281,34.653602600097656,,
184.40000000000001,26.785911560058594,34.022518157958984,,
184.5,25.143043518066406,32.7884521484375,,
184.59999999999999,23.615154266357422,31.334659576416016,,
184.69999999999999,22.120479583740234,29.584484100341797,,
184.80000000000001,20.607921600341797,27.405067443847656,,
184.90000000000001,19.115798950195312,25.059577941894531,,
185,17.881736755371094,23.120334625244141,,
185.09999999999999,16.941497802734375,21.393154144287109,,
185.19999999999999,16.266975402832031,19.295497894287109,,
185.30000000000001,15.750862121582031,17.031768798828125,,
185.40000000000001,15.370170593261719,14.755264282226562,,
185.5,14.879608154296875,12.501754760742188,,
185.59999999999999,14.240859985351562,10.6749267578125,,
185.69999999999999,13.6199951171875,9.3744354248046875,,
185.80000000000001,12.909706115722656,8.5057373046875,,
185.90000000000001,12.283729553222656,7.93341064453125,,
186,11.862152099609375,7.7085723876953125,,
186.09999999999999,11.527450561523438,7.649810791015625,,
186.19999999999999,11.269393920898438,7.6140365600585938,,
186.30000000000001,11.064994812011719,7.5961532592773438,,
186.40000000000001,10.891258239746094,7.5987091064453125,,
186.5,10.763504028320312,7.631927490234375,,
186.59999999999999,10.69451904296875,7.657470703125,,
186.69999999999999,10.69451904296875,7.6830215454101562,,
186.80000000000001,10.737953186035156,7.78778076171875,,
186.90000000000001,10.929580688476562,8.0228424072265625,,
187,11.591323852539062,8.2400131225585938,,
187.09999999999999,12.546897888183594,8.2323532104492188,,
187.19999999999999,13.405372619628906,8.2527923583984375,,
187.30000000000001,14.217864990234375,8.6488113403320312,,
187.40000000000001,15.020133972167969,9.3667678833007812,,
187.5,15.870948791503906,10.268684387207031,,
187.59999999999999,16.583793640136719,11.252357482910156,,
187.69999999999999,17.053916931152344,12.353561401367188,,
187.80000000000001,17.442276000976562,13.516090393066406,,
187.90000000000001,17.879180908203125,14.642845153808594,,
188,18.431060791015625,15.751712799072266,,
188.09999999999999,18.967609405517578,16.755828857421875,,
188.19999999999999,19.317646026611328,17.583648681640625,,
188.30000000000001,19.631908416748047,18.452350616455078,,
188.40000000000001,20.104583740234375,19.571437835693359,,
188.5,20.605365753173828,20.774845123291016,,
188.59999999999999,21.108699798583984,21.899044036865234,,
188.69999999999999,21.527721405029297,22.941482543945312,,
188.80000000000001,21.831764221191406,23.848506927490234,,
188.90000000000001,22.105148315429688,24.640560150146484,,
189,22.414306640625,25.322742462158203,,
189.09999999999999,22.580379486083984,25.560359954833984,,
189.19999999999999,22.562496185302734,25.384063720703125,,
189.30000000000001,22.554828643798828,25.281864166259766,,
189.40000000000001,22.401531219482422,25.187328338623047,,
189.5,21.816436767578125,24.6201171875,,
189.59999999999999,20.779106140136719,23.495918273925781,,
189.69999999999999,19.588474273681641,22.113662719726562,,
189.80000000000001,18.599689483642578,20.785064697265625,,
189.90000000000001,17.874069213867188,19.627647399902344,,
190,17.225101470947266,18.483009338378906,8.4033613204956055,10.533708572387695
190.09999999999999,16.494369506835938,17.146743774414062,,
190.19999999999999,15.837738037109375,15.825809478759766,,
190.30000000000001,15.454483032226562,14.824249267578125,,
190.40000000000001,15.270523071289062,14.001541137695312,,
190.5,15.178543090820312,13.217155456542969,,
190.59999999999999,15.048240661621094,12.412330627441406,,
190.69999999999999,14.88983154296875,11.638160705566406,,
190.80000000000001,14.703315734863281,11.0428466796875,,
190.90000000000001,14.532127380371094,10.498634338378906,,
191,14.488693237304688,9.8036727905273438,,
191.09999999999999,14.3916015625,9.1444854736328125,,
191.19999999999999,14.010910034179688,8.6079330444335938,,
191.30000000000001,13.581672668457031,8.237457275390625,,
191.40000000000001,13.374717712402344,8.1429214477539062,,
191.5,13.280181884765625,8.109710693359375,,
191.59999999999999,13.213752746582031,8.0305023193359375,,
191.69999999999999,13.078338623046875,7.9308624267578125,,
191.80000000000001,12.863716125488281,7.851654052734375,,
191.90000000000001,12.666976928710938,7.815887451171875,,
192,12.490684509277344,7.7698974609375,,
192.09999999999999,12.347602844238281,7.69580078125,,
192.19999999999999,12.237739562988281,7.6293716430664062,,
192.30000000000001,12.140647888183594,7.5220565795898438,,
192.40000000000001,11.920921325683594,7.3074417114257812,,
192.5,11.678192138671875,7.1285858154296875,,
192.59999999999999,11.596435546875,7.1566925048828125,,
192.69999999999999,11.50445556640625,7.2129058837890625,,
192.80000000000001,11.422698974609375,7.2767791748046875,,
192.90000000000001,11.340934753417969,7.5808258056640625,,
193,11.087989807128906,7.8797607421875,,
193.09999999999999,10.8963623046875,7.9564056396484375,,
193.19999999999999,10.796722412109375,7.8005523681640625,,
193.30000000000001,10.679191589355469,7.685577392578125,,
193.40000000000001,10.553993225097656,7.4173049926757812,,
193.5,10.278053283691406,7.0953750610351562,,
193.59999999999999,10.020004272460938,6.6993484497070312,,
193.69999999999999,9.92291259765625,6.5434951782226562,,
193.80000000000001,9.6776275634765625,6.5537109375,,
193.90000000000001,9.2560577392578125,6.6252517700195312,,
194,9.1155319213867188,6.8654251098632812,,
194.09999999999999,9.2253952026367188,7.1924667358398438,,
194.19999999999999,9.2637176513671875,7.4862899780273438,,
194.30000000000001,9.342926025390625,7.907867431640625,,
194.40000000000001,9.5243301391601562,8.3319931030273438,,
194.5,9.6801834106445312,8.55938720703125,,
194.59999999999999,9.8079376220703125,8.8225555419921875,,
194.69999999999999,10.017448425292969,9.1189346313476562,,
194.80000000000001,10.270393371582031,9.4945220947265625,,
194.90000000000001,10.485008239746094,9.7730178833007812,,
195,10.599983215332031,9.8343353271484375,,
195.09999999999999,10.54888916015625,9.7168045043945312,,
195.19999999999999,10.352149963378906,9.4280929565429688,,
195.30000000000001,10.145195007324219,9.0857162475585938,,
195.40000000000001,9.9995574951171875,8.6488113403320312,,
195.5,9.8283767700195312,8.3422164916992188,,
195.59999999999999,9.6725234985351562,8.071380615234375,,
195.69999999999999,9.5830917358398438,7.979400634765625,,
195.80000000000001,9.5319976806640625,7.93341064453125,,
195.90000000000001,9.5064468383789062,7.887420654296875,,
196,9.5192184448242188,7.869537353515625,,
196.09999999999999,9.6674118041992188,8.053497314453125,,
196.19999999999999,10.060882568359375,8.3703231811523438,,
196.30000000000001,10.674079895019531,8.8225555419921875,,
196.40000000000001,11.269393920898438,9.425537109375,,
196.5,11.900482177734375,10.271240234375,,
196.59999999999999,12.7742919921875,11.68670654296875,,
196.69999999999999,13.862716674804688,13.1788330078125,,
196.80000000000001,14.869392395019531,14.85235595703125,,
196.90000000000001,15.694656372070312,16.500328063964844,,
197,16.254203796386719,17.995002746582031,,
197.09999999999999,16.721763610839844,19.673637390136719,,
197.19999999999999,17.17144775390625,21.428924560546875,,
197.30000000000001,17.263423919677734,22.387050628662109,,
197.40000000000001,17.375846862792969,22.522464752197266,,
197.5,17.787200927734375,23.271080017089844,,
197.59999999999999,17.978824615478516,24.556243896484375,,
197.69999999999999,17.784645080566406,25.146450042724609,,
197.80000000000001,17.787200927734375,25.005924224853516,,
197.90000000000001,18.055473327636719,24.908832550048828,,
198,18.216438293457031,25.103012084960938,,
198.09999999999999,18.466831207275391,25.389175415039062,,
198.19999999999999,18.801536560058594,25.966602325439453,,
198.30000000000001,18.898624420166016,26.855743408203125,,
198.40000000000001,18.819419860839844,27.512378692626953,,
198.5,18.712108612060547,27.982498168945312,,
198.59999999999999,18.620128631591797,28.123023986816406,,
198.69999999999999,18.602245330810547,28.028488159179688,,
198.80000000000001,18.714664459228516,28.146018981933594,,
198.90000000000001,18.676342010498047,28.008049011230469,,
199,18.589469909667969,27.80364990234375,,
199.09999999999999,18.474494934082031,27.755104064941406,,
199.19999999999999,18.249656677246094,27.864967346191406,,
199.30000000000001,18.2930908203125,28.227779388427734,,
199.40000000000001,18.461719512939453,28.797542572021484,,
199.5,18.512821197509766,29.20123291015625,,
199.59999999999999,18.576694488525391,29.380084991455078,,
199.69999999999999,18.7708740234375,29.592147827148438,,
199.80000000000001,19.034038543701172,29.814434051513672,,
199.90000000000001,19.279319763183594,29.832317352294922,,
200,19.580810546875,29.788883209228516,8.1300811767578125,8.1799592971801758
200.09999999999999,19.813316345214844,29.763332366943359,,
200.19999999999999,19.772434234619141,29.558933258056641,,
200.30000000000001,19.432621002197266,28.7413330078125,,
200.40000000000001,19.031486511230469,27.083137512207031,,
200.5,18.425949096679688,25.381507873535156,,
