Date/Time	Exhale Airflow [ml/s]	DeltaTime OPC [s]	Particle 1 [counts/l]	Particle 2 [counts/l]	Particle 3 [counts/l]	Particle 4 [counts/l]	Particle 5 [counts/l]	Particle 6 [counts/l]	Particle 7 [counts/l]	Particle 8 [counts/l]	Particle 9 [counts/l]	Particle 10 [counts/l]	Particle 11 [counts/l]	Particle 12 [counts/l]	Particle 13 [counts/l]	Particle 14 [counts/l]	Particle 15 [counts/l]	Particle 16 [counts/l]	Particle Sum [counts/l]	Accumulated mass [ng]	Accumulated volume [l]	Exhale Counter [n]	Event Counter [n]	Internal Temperature [°C]	Internal Humidity [%]	Temperature too low [n]	Temperature too high [n]	Circuit Flow [ml/s]	Temperature Impactor [°C]	Temperature Reservoir [°C]	Inhale Airflow [ml/s]	Inhale Exhale Airflow [ml/s]	Volume ml]
2026-08-27 14:37:11.88	94.918516																						0					244.984879			21.616466	94.918516	5904.151749
2026-08-27 14:37:11.89	94.918516																						0					244.751556			21.616466	94.918516	5903.202564
2026-08-27 14:37:11.90	88.662772																						0					245.227844			21.616466	88.662772	5902.263805
2026-08-27 14:37:11.91	88.662772																						0					245.704132			21.616466	88.662772	5901.366751
2026-08-27 14:37:11.92	73.531004																						0					247.674393			17.908211	73.531004	5900.505343
2026-08-27 14:37:11.93	73.531004																						0					247.941025			17.908211	73.531004	5899.744813
2026-08-27 14:37:11.94	43.984918																						0					248.207657			17.908211	43.984918	5899.058747
2026-08-27 14:37:11.95	43.984918																						0					248.474274			18.932268	43.984918	5898.569654
2026-08-27 14:37:11.96	43.984918																						0					248.964752			18.932268	43.984918	5898.129805
2026-08-27 14:37:11.97	43.984918																						0					249.473221			18.932268	43.984918	5897.689956
2026-08-27 14:37:11.98	57.064295																						0					249.981689			18.932268	57.064295	5897.228308
2026-08-27 14:37:11.99	57.064295																						0					250.490158			20.711575	57.064295	5896.679464
2026-08-27 14:37:12.00	57.064295																						0					250.916656			20.711575	57.064295	5896.108821
2026-08-27 14:37:12.01	57.064295																						0					251.343170			20.711575	57.064295	5895.538178
2026-08-27 14:37:12.02	43.984918																						0					249.473221			18.932268	43.984918	5894.989334
2026-08-27 14:37:12.03	57.064295																						0					249.981689			18.932268	57.064295	5894.505887
2026-08-27 14:37:12.04	57.064295																						0					250.490158			20.711575	57.064295	5893.957043
2026-08-27 14:37:12.05	57.064295																						0					250.916656			20.711575	57.064295	5893.386400
2026-08-27 14:37:12.06	57.064295																						0					251.343170			20.711575	57.064295	5892.815757
2026-08-27 14:37:12.07	56.446148																						0					251.485046			20.711575	56.446148	5892.246144
2026-08-27 14:37:12.08	56.446148																						0					251.626907			19.679001	56.446148	5891.680652
