Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
196.80000000000001,27.826644897460938,,10.919357299804688,
196.90000000000001,29.014717102050781,,12.309280395507812,
197,30.453182220458984,,14.657325744628906,
197.09999999999999,31.820110321044922,,15.968040466308594,
197.19999999999999,30.003501892089844,,16.121337890625,
197.30000000000001,24.520473480224609,,16.060020446777344,
197.40000000000001,19.814163208007812,,17.562358856201172,
197.5,17.757389068603516,,21.07037353515625,
197.59999999999999,16.758384704589844,,23.226795196533203,
197.69999999999999,14.739936828613281,,23.014728546142578,
197.80000000000001,11.352005004882812,,20.217006683349609,
197.90000000000001,8.5747222900390625,,18.116794586181641,
198,7.299774169921875,,18.070804595947266,
198.09999999999999,7.4684066772460938,,17.368179321289062,
198.19999999999999,8.8532180786132812,,15.380393981933594,
198.30000000000001,10.470527648925781,,13.285293579101562,
198.40000000000001,12.953987121582031,,12.150871276855469,
198.5,17.624530792236328,,12.158538818359375,
198.59999999999999,24.195987701416016,,12.099769592285156,
198.69999999999999,31.209465026855469,,11.5606689453125,
198.80000000000001,36.651615142822266,,10.423690795898438,
198.90000000000001,40.162181854248047,,9.3991317749023438,
199,43.555221557617188,,9.5243301391601562,
199.09999999999999,46.202201843261719,,10.293388366699219,
199.19999999999999,45.175094604492188,,11.054779052734375,
199.30000000000001,39.569423675537109,,11.606658935546875,
199.40000000000001,32.831890106201172,,12.35015869140625,
199.5,29.040267944335938,,13.947036743164062,
199.59999999999999,27.425510406494141,,16.095787048339844,
199.69999999999999,24.824520111083984,,18.001819610595703,
199.80000000000001,20.547447204589844,,18.704444885253906,
199.90000000000001,16.042984008789062,,19.670234680175781,
200,12.550300598144531,10.318142890930176,22.391311645507812,11.691348075866699
200.09999999999999,10.976417541503906,,22.199684143066406,
200.19999999999999,9.9339828491210938,,19.391738891601562,
200.30000000000001,7.943634033203125,,16.629783630371094,
200.40000000000001,6.2649993896484375,,15.579681396484375,
200.5,6.160247802734375,,15.2398681640625,
200.59999999999999,8.2578964233398438,,14.450370788574219,
200.69999999999999,12.271804809570312,,13.022125244140625,
200.80000000000001,16.431343078613281,,10.993453979492188,
200.90000000000001,19.553554534912109,,9.7977142333984375,
201,22.9644775390625,,9.5013351440429688,
201.09999999999999,28.856307983398438,,8.9468994140625,
201.19999999999999,35.491641998291016,,8.0245437622070312,
201.30000000000001,39.497882843017578,,7.9300079345703125,
201.40000000000001,42.101428985595703,,9.2560577392578125,
201.5,45.111217498779297,,10.998565673828125,
201.59999999999999,46.097446441650391,,12.955696105957031,
201.69999999999999,42.625202178955078,,14.314956665039062,
