<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: Mass fraction [ug/m3]
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
14.08.2025 14:49:17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:49:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:49:29	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:49:35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:49:41	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:49:47	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:49:53	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:49:59	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:05	0,1	0,1	0,1	0,1	0,0	0,0	0,1	0,1	0,1	0,1	0,1	0,0
14.08.2025 14:50:11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:29	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:41	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:47	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:53	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:50:59	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:05	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:29	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:41	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:47	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:53	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:51:59	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:05	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:29	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:41	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:47	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:53	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:52:59	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:05	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:29	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:35	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:53:41	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:47	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:53	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:53:59	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:54:05	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:54:11	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:54:17	0,5	0,5	0,5	0,4	0,1	0,1	0,4	0,4	0,4	0,4	0,3	0,0
14.08.2025 14:54:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:54:29	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:54:35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:54:41	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:54:47	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:54:53	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:54:59	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:05	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:29	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:41	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:47	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:55:53	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:55:59	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:05	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:11	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:29	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:41	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:47	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:56:53	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:56:59	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:57:05	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:57:11	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:57:17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:57:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:57:29	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:57:35	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:57:41	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:57:47	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:57:53	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:57:59	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:58:05	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:58:11	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:58:17	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:58:23	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:58:29	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:58:35	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:58:41	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:58:47	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:58:53	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:58:59	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:59:05	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:59:11	0,6	0,6	0,6	0,5	0,1	0,1	0,4	0,4	0,4	0,4	0,4	0,1
14.08.2025 14:59:17	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:59:23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 14:59:29	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:59:35	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:59:41	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 14:59:47	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,1
14.08.2025 14:59:53	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 14:59:59	0,9	0,9	0,9	0,7	0,2	0,2	0,7	0,7	0,7	0,7	0,5	0,1
14.08.2025 15:00:05	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:00:11	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:00:17	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:00:23	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:00:29	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:00:35	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:00:41	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:00:47	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:00:53	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:00:59	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:01:05	1,4	1,4	1,3	0,7	0,1	0,6	1,0	1,0	1,0	1,0	0,6	0,1
14.08.2025 15:01:11	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:01:17	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:01:23	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:01:29	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:01:35	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:01:41	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:01:47	0,1	0,1	0,1	0,1	0,1	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:01:53	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:01:59	1,4	1,4	1,3	0,8	0,2	0,6	1,1	1,1	1,0	1,1	0,6	0,1
14.08.2025 15:02:05	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:02:11	0,7	0,7	0,7	0,6	0,2	0,1	0,5	0,5	0,5	0,5	0,4	0,2
14.08.2025 15:02:17	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:02:23	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:02:29	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:02:35	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:02:41	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:02:47	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:02:53	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:02:59	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:05	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:11	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:17	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:03:23	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:29	0,4	0,4	0,4	0,4	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:03:35	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:03:41	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:47	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:53	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:59	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:04:05	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:04:11	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:04:17	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:04:23	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:04:29	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:04:35	0,5	0,5	0,5	0,5	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:04:41	1,5	1,5	1,5	1,2	0,5	0,3	1,2	1,2	1,1	1,2	1,0	0,4
14.08.2025 15:04:47	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:04:53	1,5	1,5	1,5	0,9	0,3	0,6	1,2	1,2	1,1	1,2	0,7	0,2
14.08.2025 15:04:59	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:05	1,7	1,7	1,7	1,1	0,4	0,6	1,3	1,3	1,3	1,3	0,8	0,4
14.08.2025 15:05:11	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:17	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:05:23	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:05:29	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:05:35	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:41	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:47	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:05:53	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:59	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:05	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:11	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:06:17	1,3	1,3	1,2	0,7	0,1	0,6	1,0	1,0	0,9	1,0	0,5	0,1
14.08.2025 15:06:23	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:29	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:35	0,4	0,4	0,4	0,4	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:06:41	0,2	0,2	0,2	0,2	0,2	0,0	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:06:47	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:53	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:06:59	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:07:05	0,2	0,2	0,2	0,2	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:07:11	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:07:17	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:07:23	0,7	0,7	0,7	0,6	0,4	0,0	0,5	0,5	0,5	0,5	0,5	0,3
14.08.2025 15:07:29	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:07:35	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:07:41	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:07:47	1,4	1,4	1,4	1,3	0,7	0,1	1,1	1,1	1,1	1,1	1,0	0,6
14.08.2025 15:07:53	0,5	0,5	0,5	0,5	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,3
14.08.2025 15:07:59	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:08:05	0,3	0,3	0,3	0,3	0,2	0,0	0,2	0,2	0,2	0,2	0,2	0,1
14.08.2025 15:08:11	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:08:17	0,5	0,5	0,5	0,5	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,3
14.08.2025 15:08:23	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:08:29	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:08:35	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:08:41	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:08:47	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:08:53	0,9	0,9	0,9	0,9	0,6	0,0	0,7	0,7	0,7	0,7	0,7	0,5
14.08.2025 15:08:59	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:09:05	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:09:11	1,0	1,0	1,0	0,8	0,3	0,2	0,8	0,8	0,8	0,8	0,6	0,2
14.08.2025 15:09:17	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:09:23	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:09:29	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:09:35	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:09:41	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:09:47	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:09:53	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:09:59	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:10:05	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:10:11	1,8	1,8	1,7	1,1	0,5	0,6	1,4	1,4	1,3	1,4	0,9	0,4
14.08.2025 15:10:17	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:10:23	0,6	0,6	0,6	0,6	0,6	0,0	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:10:29	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:10:35	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:10:41	0,6	0,6	0,6	0,6	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,3
14.08.2025 15:10:47	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:10:53	0,7	0,7	0,7	0,7	0,5	0,0	0,6	0,6	0,6	0,6	0,6	0,4
14.08.2025 15:10:59	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:11:05	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:11:11	0,7	0,7	0,7	0,7	0,5	0,0	0,6	0,6	0,6	0,6	0,6	0,4
14.08.2025 15:11:17	0,5	0,5	0,5	0,5	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:11:23	0,6	0,6	0,6	0,6	0,6	0,0	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:11:29	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:11:35	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
